algo,scenario,map,start,goal,n_goals,total_time_us,peak_step_us,reached,ref_reachable,opt_ratio,first_move_correct,cost_walked,steps_taken,tiles_revealed
bug-mem-astar,no_roads,donut,1204,54,1,389.895000,389.895000,0,0,,,0,0,1225
bug-mem-astar,no_roads,donut,470,997,1,214.310000,210.773000,1,1,1.000000,1,45,15,1225
bug-mem-astar,no_roads,donut,526,1067,1,109.093000,105.681000,1,1,1.000000,1,48,16,1225
bug-mem-astar,no_roads,donut,659,13,1,1740.508000,1740.508000,0,0,,,0,0,1225
bug-mem-astar,no_roads,donut,373,1003,1,282.081000,278.100000,1,1,1.000000,1,54,18,1225
bug-mem-astar,no_roads,donut,817,659,1,74.215000,70.793000,1,1,1.000000,1,51,17,1225
bug-mem-astar,no_roads,donut,365,510,1,133.668000,131.906000,1,1,1.000000,1,27,9,1225
bug-mem-astar,no_roads,donut,810,243,1,1827.519000,1827.519000,0,0,,,0,0,1225
bug-fast-bug,no_roads,donut,264,51,1,127.506000,127.506000,0,0,,,0,0,1225
bug-fast-bug,no_roads,donut,652,582,1,5.711000,5.225000,1,1,1.000000,1,6,2,1225
bug-fast-bug,no_roads,donut,532,328,1,7.776000,6.458000,1,1,1.000000,1,18,6,1225
bug-fast-bug,no_roads,donut,243,208,1,3.590000,3.590000,1,1,1.000000,1,3,1,1225
bug-fast-bug,no_roads,donut,1002,65,1,189.072000,189.072000,0,0,,,0,0,1225
bug-fast-bug,no_roads,donut,61,223,1,102.220000,102.220000,0,0,,,0,0,1225
bug-fast-bug,no_roads,donut,520,554,1,3.567000,3.567000,1,1,1.000000,1,3,1,1225
bug-fast-bug,no_roads,donut,1204,54,1,110.609000,110.609000,0,0,,,0,0,1225
bug-fast-bug,no_roads,donut,470,997,1,50.663000,45.866000,1,1,1.400000,1,63,21,1225
bug-fast-bug,no_roads,donut,526,1067,1,16.122000,12.583000,1,1,1.000000,1,48,16,1225
bug-fast-bug,no_roads,donut,659,13,1,96.842000,96.842000,0,0,,,0,0,1225
bug-fast-bug,no_roads,donut,373,1003,1,46.997000,43.221000,1,1,1.000000,1,54,18,1225
bug-fast-bug,no_roads,donut,817,659,1,50.078000,46.505000,1,1,1.000000,1,51,17,1225
bug-fast-bug,no_roads,donut,365,510,1,37.104000,34.942000,1,1,1.222222,0,33,11,1225
bug-fast-bug,no_roads,donut,810,243,1,12640.472000,12640.472000,0,0,,,0,0,1225
bug-step-bug,no_roads,donut,264,51,1,93.576000,93.576000,0,0,,,0,0,1225
bug-step-bug,no_roads,donut,652,582,1,4.580000,4.140000,1,1,1.000000,1,6,2,1225
bug-step-bug,no_roads,donut,532,328,1,8.635000,7.167000,1,1,1.000000,1,18,6,1225
bug-step-bug,no_roads,donut,243,208,1,3.314000,3.314000,1,1,1.000000,1,3,1,1225
bug-step-bug,no_roads,donut,1002,65,1,198.330000,198.330000,0,0,,,0,0,1225
bug-step-bug,no_roads,donut,61,223,1,101.319000,101.319000,0,0,,,0,0,1225
bug-step-bug,no_roads,donut,520,554,1,3.334000,3.334000,1,1,1.000000,1,3,1,1225
bug-step-bug,no_roads,donut,1204,54,1,108.893000,108.893000,0,0,,,0,0,1225
bug-step-bug,no_roads,donut,470,997,1,50.758000,45.924000,1,1,1.400000,1,63,21,1225
bug-step-bug,no_roads,donut,526,1067,1,16.169000,12.584000,1,1,1.000000,1,48,16,1225
bug-step-bug,no_roads,donut,659,13,1,96.449000,96.449000,0,0,,,0,0,1225
bug-step-bug,no_roads,donut,373,1003,1,46.370000,42.511000,1,1,1.000000,1,54,18,1225
bug-step-bug,no_roads,donut,817,659,1,49.584000,46.106000,1,1,1.000000,1,51,17,1225
bug-step-bug,no_roads,donut,365,510,1,37.136000,34.981000,1,1,1.222222,0,33,11,1225
bug-step-bug,no_roads,donut,810,243,1,12050.434000,12050.434000,0,0,,,0,0,1225
bug-lookahead,no_roads,donut,264,51,1,6269.759000,6269.759000,0,0,,,0,0,1225
bug-lookahead,no_roads,donut,652,582,1,9.080000,8.635000,1,1,1.000000,1,6,2,1225
bug-lookahead,no_roads,donut,532,328,1,17.807000,16.406000,1,1,1.000000,1,18,6,1225
bug-lookahead,no_roads,donut,243,208,1,5.057000,5.057000,1,1,1.000000,1,3,1,1225
bug-lookahead,no_roads,donut,1002,65,1,6439.351000,6439.351000,0,0,,,0,0,1225
bug-lookahead,no_roads,donut,61,223,1,49.936000,49.936000,0,0,,,0,0,1225
bug-lookahead,no_roads,donut,520,554,1,4.942000,4.942000,1,1,1.000000,1,3,1,1225
bug-lookahead,no_roads,donut,1204,54,1,39.921000,39.921000,0,0,,,0,0,1225
bug-lookahead,no_roads,donut,470,997,1,71.231000,63.632000,1,1,2.200000,1,99,33,1225
bug-lookahead,no_roads,donut,526,1067,1,47.288000,43.596000,1,1,1.000000,1,48,16,1225
bug-lookahead,no_roads,donut,659,13,1,6326.359000,6326.359000,0,0,,,0,0,1225
bug-lookahead,no_roads,donut,373,1003,1,49.765000,46.006000,1,1,1.000000,1,54,18,1225
bug-lookahead,no_roads,donut,817,659,1,46.401000,42.536000,1,1,1.000000,1,51,17,1225
bug-lookahead,no_roads,donut,365,510,1,39.773000,37.511000,1,1,1.222222,0,33,11,1225
bug-lookahead,no_roads,donut,810,243,1,6482.963000,6482.963000,0,0,,,0,0,1225
bug-bug0,with_roads,donut,264,51,1,6519.123000,6519.123000,0,0,,,0,0,1225
bug-bug0,with_roads,donut,652,582,1,7.595000,7.098000,1,1,1.000000,1,6,2,1225
bug-bug0,with_roads,donut,532,328,1,8.257000,6.927000,1,1,1.000000,1,18,6,1225
bug-bug0,with_roads,donut,243,208,1,4.391000,4.391000,1,1,1.000000,1,3,1,1225
bug-bug0,with_roads,donut,1002,65,1,6674.273000,6674.273000,0,0,,,0,0,1225
bug-bug0,with_roads,donut,61,223,1,41.482000,41.482000,0,0,,,0,0,1225
bug-bug0,with_roads,donut,520,554,1,3.824000,3.824000,1,1,1.000000,1,3,1,1225
bug-bug0,with_roads,donut,1204,54,1,31.795000,31.795000,0,0,,,0,0,1225
bug-bug0,with_roads,donut,470,997,1,50.778000,42.949000,1,1,2.200000,1,99,33,1225
bug-bug0,with_roads,donut,526,1067,1,18.170000,13.675000,1,1,1.000000,1,48,16,1225
bug-bug0,with_roads,donut,659,13,1,6518.494000,6518.494000,0,0,,,0,0,1225
bug-bug0,with_roads,donut,373,1003,1,51.982000,45.220000,1,1,1.777778,1,96,32,1225
bug-bug0,with_roads,donut,817,659,1,26.461000,22.728000,1,1,1.000000,1,51,17,1225
bug-bug0,with_roads,donut,365,510,1,18.141000,15.402000,1,1,1.222222,0,33,11,1225
bug-bug0,with_roads,donut,810,243,1,6591.700000,6591.700000,0,0,,,0,0,1225
bug-bug1,with_roads,donut,264,51,1,96.560000,96.560000,0,0,,,0,0,1225
bug-bug1,with_roads,donut,652,582,1,5.152000,4.686000,1,1,1.000000,1,6,2,1225
bug-bug1,with_roads,donut,532,328,1,7.504000,6.068000,1,1,1.000000,1,18,6,1225
bug-bug1,with_roads,donut,243,208,1,3.831000,3.831000,1,1,1.000000,1,3,1,1225
bug-bug1,with_roads,donut,1002,65,1,194.244000,194.244000,0,0,,,0,0,1225
bug-bug1,with_roads,donut,61,223,1,105.990000,105.990000,0,0,,,0,0,1225
bug-bug1,with_roads,donut,520,554,1,3.561000,3.561000,1,1,1.000000,1,3,1,1225
bug-bug1,with_roads,donut,1204,54,1,110.272000,110.272000,0,0,,,0,0,1225
bug-bug1,with_roads,donut,470,997,1,57.228000,51.804000,1,1,1.400000,1,63,21,1225
bug-bug1,with_roads,donut,526,1067,1,16.140000,12.629000,1,1,1.000000,1,48,16,1225
bug-bug1,with_roads,donut,659,13,1,96.863000,96.863000,0,0,,,0,0,1225
bug-bug1,with_roads,donut,373,1003,1,47.559000,43.533000,1,1,1.000000,1,54,18,1225
bug-bug1,with_roads,donut,817,659,1,50.358000,46.926000,1,1,1.000000,1,51,17,1225
bug-bug1,with_roads,donut,365,510,1,36.587000,34.512000,1,1,1.222222,0,33,11,1225
bug-bug1,with_roads,donut,810,243,1,12008.043000,12008.043000,0,0,,,0,0,1225
bug-bug2,with_roads,donut,264,51,1,241.992000,241.992000,0,0,,,0,0,1225
bug-bug2,with_roads,donut,652,582,1,7.790000,7.305000,1,1,1.000000,1,6,2,1225
bug-bug2,with_roads,donut,532,328,1,11.631000,10.379000,1,1,1.000000,1,18,6,1225
bug-bug2,with_roads,donut,243,208,1,5.254000,5.254000,1,1,1.000000,1,3,1,1225
bug-bug2,with_roads,donut,1002,65,1,397.916000,397.916000,0,0,,,0,0,1225
bug-bug2,with_roads,donut,61,223,1,61.911000,61.911000,0,0,,,0,0,1225
bug-bug2,with_roads,donut,520,554,1,5.231000,5.231000,1,1,1.000000,1,3,1,1225
bug-bug2,with_roads,donut,1204,54,1,62.890000,62.890000,0,0,,,0,0,1225
bug-bug2,with_roads,donut,470,997,1,68.360000,63.255000,1,1,1.466667,1,66,22,1225
bug-bug2,with_roads,donut,526,1067,1,24.518000,20.959000,1,1,1.000000,1,48,16,1225
bug-bug2,with_roads,donut,659,13,1,257.236000,257.236000,0,0,,,0,0,1225
bug-bug2,with_roads,donut,373,1003,1,66.624000,62.647000,1,1,1.000000,1,54,18,1225
bug-bug2,with_roads,donut,817,659,1,101.954000,97.908000,1,1,1.176471,1,60,20,1225
bug-bug2,with_roads,donut,365,510,1,50.180000,48.044000,1,1,1.222222,0,33,11,1225
bug-bug2,with_roads,donut,810,243,1,457.893000,457.893000,0,0,,,0,0,1225
bug-distbug,with_roads,donut,264,51,1,518.106000,518.106000,0,0,,,0,0,1225
bug-distbug,with_roads,donut,652,582,1,6.904000,6.492000,1,1,1.000000,1,6,2,1225
bug-distbug,with_roads,donut,532,328,1,11.179000,9.940000,1,1,1.000000,1,18,6,1225
bug-distbug,with_roads,donut,243,208,1,4.876000,4.876000,1,1,1.000000,1,3,1,1225
bug-distbug,with_roads,donut,1002,65,1,542.546000,542.546000,0,0,,,0,0,1225
bug-distbug,with_roads,donut,61,223,1,98.833000,98.833000,0,0,,,0,0,1225
bug-distbug,with_roads,donut,520,554,1,4.703000,4.703000,1,1,1.000000,1,3,1,1225
bug-distbug,with_roads,donut,1204,54,1,77.208000,77.208000,0,0,,,0,0,1225
bug-distbug,with_roads,donut,470,997,1,72.471000,67.964000,1,1,1.333333,1,60,20,1225
bug-distbug,with_roads,donut,526,1067,1,27.579000,23.955000,1,1,1.000000,1,48,16,1225
bug-distbug,with_roads,donut,659,13,1,529.658000,529.658000,0,0,,,0,0,1225
bug-distbug,with_roads,donut,373,1003,1,95.679000,88.431000,1,1,1.833333,1,99,33,1225
bug-distbug,with_roads,donut,817,659,1,118.156000,113.886000,1,1,1.176471,1,60,20,1225
bug-distbug,with_roads,donut,365,510,1,71.822000,69.603000,1,1,1.222222,0,33,11,1225
bug-distbug,with_roads,donut,810,243,1,773.840000,773.840000,0,0,,,0,0,1225
bug-tangentbug,with_roads,donut,264,51,1,234.095000,234.095000,0,0,,,0,0,1225
bug-tangentbug,with_roads,donut,652,582,1,14.040000,13.541000,1,1,1.000000,1,6,2,1225
bug-tangentbug,with_roads,donut,532,328,1,21.654000,20.264000,1,1,1.000000,1,18,6,1225
bug-tangentbug,with_roads,donut,243,208,1,5.261000,5.261000,1,1,1.000000,1,3,1,1225
bug-tangentbug,with_roads,donut,1002,65,1,377.155000,377.155000,0,0,,,0,0,1225
bug-tangentbug,with_roads,donut,61,223,1,60.575000,60.575000,0,0,,,0,0,1225
bug-tangentbug,with_roads,donut,520,554,1,5.043000,5.043000,1,1,1.000000,1,3,1,1225
bug-tangentbug,with_roads,donut,1204,54,1,61.458000,61.458000,0,0,,,0,0,1225
bug-tangentbug,with_roads,donut,470,997,1,107.556000,103.954000,1,1,1.000000,1,45,15,1225
bug-tangentbug,with_roads,donut,526,1067,1,66.779000,63.159000,1,1,1.000000,1,48,16,1225
bug-tangentbug,with_roads,donut,659,13,1,251.968000,251.968000,0,0,,,0,0,1225
bug-tangentbug,with_roads,donut,373,1003,1,101.574000,97.231000,1,1,1.000000,1,54,18,1225
bug-tangentbug,with_roads,donut,817,659,1,135.436000,131.329000,1,1,1.117647,1,57,19,1225
bug-tangentbug,with_roads,donut,365,510,1,65.382000,63.455000,1,1,1.000000,1,27,9,1225
bug-tangentbug,with_roads,donut,810,243,1,443.956000,443.956000,0,0,,,0,0,1225
bug-visbug21,with_roads,donut,264,51,1,232.546000,232.546000,0,0,,,0,0,1225
bug-visbug21,with_roads,donut,652,582,1,11.129000,10.695000,1,1,1.000000,1,6,2,1225
bug-visbug21,with_roads,donut,532,328,1,21.104000,19.731000,1,1,1.000000,1,18,6,1225
bug-visbug21,with_roads,donut,243,208,1,5.560000,5.560000,1,1,1.000000,1,3,1,1225
bug-visbug21,with_roads,donut,1002,65,1,372.235000,372.235000,0,0,,,0,0,1225
bug-visbug21,with_roads,donut,61,223,1,61.110000,61.110000,0,0,,,0,0,1225
bug-visbug21,with_roads,donut,520,554,1,4.927000,4.927000,1,1,1.000000,1,3,1,1225
bug-visbug21,with_roads,donut,1204,54,1,62.623000,62.623000,0,0,,,0,0,1225
bug-visbug21,with_roads,donut,470,997,1,105.409000,101.941000,1,1,1.000000,1,45,15,1225
bug-visbug21,with_roads,donut,526,1067,1,67.618000,63.996000,1,1,1.000000,1,48,16,1225
bug-visbug21,with_roads,donut,659,13,1,258.291000,258.291000,0,0,,,0,0,1225
bug-visbug21,with_roads,donut,373,1003,1,100.087000,95.912000,1,1,1.000000,1,54,18,1225
bug-visbug21,with_roads,donut,817,659,1,133.270000,129.294000,1,1,1.117647,1,57,19,1225
bug-visbug21,with_roads,donut,365,510,1,64.762000,62.853000,1,1,1.000000,1,27,9,1225
bug-visbug21,with_roads,donut,810,243,1,445.539000,445.539000,0,0,,,0,0,1225
bug-visbug22,with_roads,donut,264,51,1,518.681000,518.681000,0,0,,,0,0,1225
bug-visbug22,with_roads,donut,652,582,1,11.179000,10.750000,1,1,1.000000,1,6,2,1225
bug-visbug22,with_roads,donut,532,328,1,21.597000,20.156000,1,1,1.000000,1,18,6,1225
bug-visbug22,with_roads,donut,243,208,1,5.032000,5.032000,1,1,1.000000,1,3,1,1225
bug-visbug22,with_roads,donut,1002,65,1,536.729000,536.729000,0,0,,,0,0,1225
bug-visbug22,with_roads,donut,61,223,1,102.755000,102.755000,0,0,,,0,0,1225
bug-visbug22,with_roads,donut,520,554,1,5.056000,5.056000,1,1,1.000000,1,3,1,1225
bug-visbug22,with_roads,donut,1204,54,1,77.050000,77.050000,0,0,,,0,0,1225
bug-visbug22,with_roads,donut,470,997,1,112.911000,109.308000,1,1,1.000000,1,45,15,1225
bug-visbug22,with_roads,donut,526,1067,1,71.010000,67.241000,1,1,1.000000,1,48,16,1225
bug-visbug22,with_roads,donut,659,13,1,526.326000,526.326000,0,0,,,0,0,1225
bug-visbug22,with_roads,donut,373,1003,1,160.462000,154.384000,1,1,1.444444,0,78,26,1225
bug-visbug22,with_roads,donut,817,659,1,150.035000,146.488000,1,1,1.000000,1,51,17,1225
bug-visbug22,with_roads,donut,365,510,1,87.935000,85.988000,1,1,1.000000,1,27,9,1225
bug-visbug22,with_roads,donut,810,243,1,773.892000,773.892000,0,0,,,0,0,1225
bug-bfsbug,with_roads,donut,264,51,1,1262.938000,1262.938000,0,0,,,0,0,1225
bug-bfsbug,with_roads,donut,652,582,1,28.446000,27.977000,1,1,1.000000,1,6,2,1225
bug-bfsbug,with_roads,donut,532,328,1,223.255000,221.804000,1,1,1.000000,1,18,6,1225
bug-bfsbug,with_roads,donut,243,208,1,8.561000,8.561000,1,1,1.000000,1,3,1,1225
bug-bfsbug,with_roads,donut,1002,65,1,1256.205000,1256.205000,0,0,,,0,0,1225
bug-bfsbug,with_roads,donut,61,223,1,249.466000,249.466000,0,0,,,0,0,1225
bug-bfsbug,with_roads,donut,520,554,1,15.977000,15.977000,1,1,1.000000,1,3,1,1225
bug-bfsbug,with_roads,donut,1204,54,1,289.951000,289.951000,0,0,,,0,0,1225
bug-bfsbug,with_roads,donut,470,997,1,989.964000,986.556000,1,1,1.000000,1,45,15,1225
bug-bfsbug,with_roads,donut,526,1067,1,645.048000,641.557000,1,1,1.000000,1,48,16,1225
bug-bfsbug,with_roads,donut,659,13,1,1239.111000,1239.111000,0,0,,,0,0,1225
bug-bfsbug,with_roads,donut,373,1003,1,938.870000,934.273000,1,1,1.000000,1,54,18,1225
bug-bfsbug,with_roads,donut,817,659,1,936.814000,933.339000,1,1,1.000000,1,51,17,1225
bug-bfsbug,with_roads,donut,365,510,1,431.190000,429.065000,1,1,1.000000,1,27,9,1225
bug-bfsbug,with_roads,donut,810,243,1,1249.457000,1249.457000,0,0,,,0,0,1225
bug-mem-bfs,with_roads,donut,264,51,1,1246.486000,1246.486000,0,0,,,0,0,1225
bug-mem-bfs,with_roads,donut,652,582,1,25.662000,25.276000,1,1,1.000000,1,6,2,1225
bug-mem-bfs,with_roads,donut,532,328,1,223.939000,222.272000,1,1,1.000000,1,18,6,1225
bug-mem-bfs,with_roads,donut,243,208,1,7.916000,7.916000,1,1,1.000000,1,3,1,1225
bug-mem-bfs,with_roads,donut,1002,65,1,1250.902000,1250.902000,0,0,,,0,0,1225
bug-mem-bfs,with_roads,donut,61,223,1,249.337000,249.337000,0,0,,,0,0,1225
bug-mem-bfs,with_roads,donut,520,554,1,14.945000,14.945000,1,1,1.000000,1,3,1,1225
bug-mem-bfs,with_roads,donut,1204,54,1,286.915000,286.915000,0,0,,,0,0,1225
bug-mem-bfs,with_roads,donut,470,997,1,1170.315000,1166.436000,1,1,1.000000,1,45,15,1225
bug-mem-bfs,with_roads,donut,526,1067,1,643.084000,639.336000,1,1,1.000000,1,48,16,1225
bug-mem-bfs,with_roads,donut,659,13,1,1258.860000,1258.860000,0,0,,,0,0,1225
bug-mem-bfs,with_roads,donut,373,1003,1,931.944000,927.914000,1,1,1.000000,1,54,18,1225
bug-mem-bfs,with_roads,donut,817,659,1,949.761000,946.346000,1,1,1.000000,1,51,17,1225
bug-mem-bfs,with_roads,donut,365,510,1,435.128000,433.395000,1,1,1.000000,1,27,9,1225
bug-mem-bfs,with_roads,donut,810,243,1,1245.164000,1245.164000,0,0,,,0,0,1225
bug-mem-astar,with_roads,donut,264,51,1,1727.483000,1727.483000,0,0,,,0,0,1225
bug-mem-astar,with_roads,donut,652,582,1,20.653000,20.172000,1,1,1.000000,1,6,2,1225
bug-mem-astar,with_roads,donut,532,328,1,32.209000,30.842000,1,1,1.000000,1,18,6,1225
bug-mem-astar,with_roads,donut,243,208,1,10.965000,10.965000,1,1,1.000000,1,3,1,1225
bug-mem-astar,with_roads,donut,1002,65,1,2079.383000,2079.383000,0,0,,,0,0,1225
bug-mem-astar,with_roads,donut,61,223,1,363.290000,363.290000,0,0,,,0,0,1225
bug-mem-astar,with_roads,donut,520,554,1,11.204000,11.204000,1,1,1.000000,1,3,1,1225
bug-mem-astar,with_roads,donut,1204,54,1,397.422000,397.422000,0,0,,,0,0,1225
bug-mem-astar,with_roads,donut,470,997,1,236.802000,233.432000,1,1,1.000000,1,45,15,1225
bug-mem-astar,with_roads,donut,526,1067,1,112.378000,108.861000,1,1,1.000000,1,48,16,1225
bug-mem-astar,with_roads,donut,659,13,1,1762.363000,1762.363000,0,0,,,0,0,1225
bug-mem-astar,with_roads,donut,373,1003,1,282.864000,278.347000,1,1,1.000000,1,54,18,1225
bug-mem-astar,with_roads,donut,817,659,1,75.696000,72.091000,1,1,1.000000,1,51,17,1225
bug-mem-astar,with_roads,donut,365,510,1,131.173000,129.152000,1,1,1.000000,1,27,9,1225
bug-mem-astar,with_roads,donut,810,243,1,1843.267000,1843.267000,0,0,,,0,0,1225
bug-fast-bug,with_roads,donut,264,51,1,99.005000,99.005000,0,0,,,0,0,1225
bug-fast-bug,with_roads,donut,652,582,1,5.376000,4.948000,1,1,1.000000,1,6,2,1225
bug-fast-bug,with_roads,donut,532,328,1,7.662000,6.314000,1,1,1.000000,1,18,6,1225
bug-fast-bug,with_roads,donut,243,208,1,3.643000,3.643000,1,1,1.000000,1,3,1,1225
bug-fast-bug,with_roads,donut,1002,65,1,193.579000,193.579000,0,0,,,0,0,1225
bug-fast-bug,with_roads,donut,61,223,1,105.819000,105.819000,0,0,,,0,0,1225
bug-fast-bug,with_roads,donut,520,554,1,8.416000,8.416000,1,1,1.000000,1,3,1,1225
bug-fast-bug,with_roads,donut,1204,54,1,112.105000,112.105000,0,0,,,0,0,1225
bug-fast-bug,with_roads,donut,470,997,1,53.668000,48.446000,1,1,1.400000,1,63,21,1225
bug-fast-bug,with_roads,donut,526,1067,1,17.022000,13.597000,1,1,1.000000,1,48,16,1225
bug-fast-bug,with_roads,donut,659,13,1,100.583000,100.583000,0,0,,,0,0,1225
bug-fast-bug,with_roads,donut,373,1003,1,47.989000,44.151000,1,1,1.000000,1,54,18,1225
bug-fast-bug,with_roads,donut,817,659,1,51.572000,48.202000,1,1,1.000000,1,51,17,1225
bug-fast-bug,with_roads,donut,365,510,1,38.116000,35.961000,1,1,1.222222,0,33,11,1225
bug-fast-bug,with_roads,donut,810,243,1,12073.109000,12073.109000,0,0,,,0,0,1225
bug-step-bug,with_roads,donut,264,51,1,92.525000,92.525000,0,0,,,0,0,1225
bug-step-bug,with_roads,donut,652,582,1,4.616000,4.154000,1,1,1.000000,1,6,2,1225
bug-step-bug,with_roads,donut,532,328,1,7.274000,5.926000,1,1,1.000000,1,18,6,1225
bug-step-bug,with_roads,donut,243,208,1,3.256000,3.256000,1,1,1.000000,1,3,1,1225
bug-step-bug,with_roads,donut,1002,65,1,190.804000,190.804000,0,0,,,0,0,1225
bug-step-bug,with_roads,donut,61,223,1,106.917000,106.917000,0,0,,,0,0,1225
bug-step-bug,with_roads,donut,520,554,1,3.342000,3.342000,1,1,1.000000,1,3,1,1225
bug-step-bug,with_roads,donut,1204,54,1,109.821000,109.821000,0,0,,,0,0,1225
bug-step-bug,with_roads,donut,470,997,1,51.087000,45.955000,1,1,1.400000,1,63,21,1225
bug-step-bug,with_roads,donut,526,1067,1,16.511000,12.806000,1,1,1.000000,1,48,16,1225
bug-step-bug,with_roads,donut,659,13,1,99.907000,99.907000,0,0,,,0,0,1225
bug-step-bug,with_roads,donut,373,1003,1,47.157000,43.394000,1,1,1.000000,1,54,18,1225
bug-step-bug,with_roads,donut,817,659,1,50.757000,47.273000,1,1,1.000000,1,51,17,1225
bug-step-bug,with_roads,donut,365,510,1,37.555000,35.526000,1,1,1.222222,0,33,11,1225
bug-step-bug,with_roads,donut,810,243,1,12049.060000,12049.060000,0,0,,,0,0,1225
bug-lookahead,with_roads,donut,264,51,1,6305.010000,6305.010000,0,0,,,0,0,1225
bug-lookahead,with_roads,donut,652,582,1,8.630000,8.200000,1,1,1.000000,1,6,2,1225
bug-lookahead,with_roads,donut,532,328,1,18.217000,16.862000,1,1,1.000000,1,18,6,1225
bug-lookahead,with_roads,donut,243,208,1,5.238000,5.238000,1,1,1.000000,1,3,1,1225
bug-lookahead,with_roads,donut,1002,65,1,6491.411000,6491.411000,0,0,,,0,0,1225
bug-lookahead,with_roads,donut,61,223,1,50.077000,50.077000,0,0,,,0,0,1225
bug-lookahead,with_roads,donut,520,554,1,5.217000,5.217000,1,1,1.000000,1,3,1,1225
bug-lookahead,with_roads,donut,1204,54,1,39.411000,39.411000,0,0,,,0,0,1225
bug-lookahead,with_roads,donut,470,997,1,71.957000,64.364000,1,1,2.200000,1,99,33,1225
bug-lookahead,with_roads,donut,526,1067,1,47.636000,44.075000,1,1,1.000000,1,48,16,1225
bug-lookahead,with_roads,donut,659,13,1,6371.155000,6371.155000,0,0,,,0,0,1225
bug-lookahead,with_roads,donut,373,1003,1,49.772000,46.029000,1,1,1.000000,1,54,18,1225
bug-lookahead,with_roads,donut,817,659,1,45.056000,41.557000,1,1,1.000000,1,51,17,1225
bug-lookahead,with_roads,donut,365,510,1,39.254000,37.056000,1,1,1.222222,0,33,11,1225
bug-lookahead,with_roads,donut,810,243,1,6389.032000,6389.032000,0,0,,,0,0,1225
bug-bug0,no_roads,drawing_circles_is_hard,1616,264,1,65.490000,56.001000,1,1,1.370370,1,111,37,2500
bug-bug0,no_roads,drawing_circles_is_hard,51,1890,1,76.553000,63.014000,1,1,1.122449,1,165,55,2500
bug-bug0,no_roads,drawing_circles_is_hard,680,599,1,28.174000,23.148000,1,1,1.157895,1,66,22,2500
bug-bug0,no_roads,drawing_circles_is_hard,545,334,1,51.748000,46.938000,1,1,1.818182,0,60,20,2500
bug-bug0,no_roads,drawing_circles_is_hard,1877,239,1,71.777000,62.478000,1,1,1.235294,1,126,42,2500
bug-bug0,no_roads,drawing_circles_is_hard,1725,1888,1,30.631000,26.578000,1,1,1.461538,0,57,19,2500
bug-bug0,no_roads,drawing_circles_is_hard,2269,1372,1,52.683000,45.006000,1,1,1.888889,0,102,34,2500
bug-bug0,no_roads,drawing_circles_is_hard,201,1497,1,84.994000,71.119000,1,1,1.224490,1,180,60,2500
bug-bug0,no_roads,drawing_circles_is_hard,1064,71,1,90.726000,81.280000,1,1,2.050000,1,123,41,2500
bug-bug0,no_roads,drawing_circles_is_hard,67,218,1,6.431000,5.892000,1,1,1.000000,1,9,3,2500
bug-bug0,no_roads,drawing_circles_is_hard,532,568,1,26.722000,23.085000,1,1,1.214286,0,51,17,2500
bug-bug0,no_roads,drawing_circles_is_hard,1275,1524,1,7.281000,6.181000,1,1,1.000000,1,15,5,2500
bug-bug0,no_roads,drawing_circles_is_hard,54,1415,1,39.954000,33.846000,1,1,1.000000,1,81,27,2500
bug-bug0,no_roads,drawing_circles_is_hard,481,1822,1,59.993000,51.138000,1,1,1.592593,0,129,43,2500
bug-bug0,no_roads,drawing_circles_is_hard,1647,1787,1,14.142000,12.115000,1,1,1.000000,1,30,10,2500
bug-bug1,no_roads,drawing_circles_is_hard,1616,264,1,83.552000,75.529000,1,1,1.259259,1,102,34,2500
bug-bug1,no_roads,drawing_circles_is_hard,51,1890,1,212.672000,199.000000,1,1,1.183673,1,174,58,2500
bug-bug1,no_roads,drawing_circles_is_hard,680,599,1,42.414000,36.920000,1,1,1.263158,1,72,24,2500
bug-bug1,no_roads,drawing_circles_is_hard,545,334,1,18.755000,16.515000,1,1,1.000000,1,33,11,2500
bug-bug1,no_roads,drawing_circles_is_hard,1877,239,1,27439.778000,27428.897000,1,1,1.147059,1,117,39,2500
bug-bug1,no_roads,drawing_circles_is_hard,1725,1888,1,25818.944000,25812.551000,1,1,1.461538,0,57,19,2500
bug-bug1,no_roads,drawing_circles_is_hard,2269,1372,1,70.459000,66.052000,1,1,1.055556,1,57,19,2500
bug-bug1,no_roads,drawing_circles_is_hard,201,1497,1,207.415000,194.451000,1,1,1.142857,1,168,56,2500
bug-bug1,no_roads,drawing_circles_is_hard,1064,71,1,24910.235000,24900.411000,1,1,1.800000,1,108,36,2500
bug-bug1,no_roads,drawing_circles_is_hard,67,218,1,7.643000,7.177000,1,1,1.000000,1,9,3,2500
bug-bug1,no_roads,drawing_circles_is_hard,532,568,1,71.216000,66.975000,1,1,1.357143,0,57,19,2500
bug-bug1,no_roads,drawing_circles_is_hard,1275,1524,1,6.942000,6.001000,1,1,1.000000,1,15,5,2500
bug-bug1,no_roads,drawing_circles_is_hard,54,1415,1,26836.202000,26826.793000,1,1,1.518519,1,123,41,2500
bug-bug1,no_roads,drawing_circles_is_hard,481,1822,1,107.922000,100.463000,1,1,1.333333,0,108,36,2500
bug-bug1,no_roads,drawing_circles_is_hard,1647,1787,1,19.312000,19.312000,0,1,,,0,0,2500
bug-bug2,no_roads,drawing_circles_is_hard,1616,264,1,93.815000,85.302000,1,1,1.333333,1,108,36,2500
