algo,scenario,map,start,goal,time_us,reachable,reached_goal,opt_ratio,first_move_correct
astar-dial-precomp-cheb,no_roads,arena,533,617,48.6,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,184,298,105.7,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,595,474,21.3,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,235,607,100.1,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,224,349,18.9,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,448,419,22.5,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,491,584,24.7,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,506,135,140.2,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,278,254,7.9,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,72,377,173.3,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,21,622,170.8,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,259,249,111.7,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,7,79,14.4,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,60,258,58.0,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,76,32,28.8,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,369,79,106.4,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,581,267,110.7,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,313,545,59.1,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,238,607,104.9,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,149,529,155.0,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,273,529,148.7,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,457,212,83.8,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,106,110,22.1,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,126,25,15.5,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,308,275,43.0,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,252,156,25.8,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,115,613,183.9,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,99,473,97.5,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,32,30,10.2,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,105,247,145.0,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,262,572,67.1,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,27,222,167.5,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,613,470,41.4,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,249,502,179.1,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,311,6,69.4,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,178,473,162.9,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,381,311,22.9,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,174,242,39.6,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,375,115,119.5,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,104,427,80.6,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,110,404,87.7,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,388,297,55.1,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,44,514,179.3,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,604,139,188.4,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,425,88,94.9,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,620,328,143.4,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,407,214,47.0,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,78,46,109.3,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,257,324,135.5,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,89,262,42.8,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,114,427,100.4,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,311,508,43.9,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,410,181,64.5,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,416,399,43.0,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,233,300,39.8,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,80,191,79.1,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,601,275,71.4,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,182,518,100.8,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,426,303,94.2,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,248,363,73.3,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,57,258,55.6,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,32,354,96.0,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,450,301,23.4,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,74,235,121.0,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,352,236,60.4,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,566,445,23.9,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,513,160,129.8,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,298,156,149.0,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,277,606,63.5,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,296,480,129.3,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,448,407,150.5,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,248,155,154.1,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,576,553,11.5,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,103,48,116.5,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,124,170,17.4,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,178,473,150.7,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,72,433,141.8,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,429,524,134.4,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,596,282,119.9,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,621,11,182.4,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,129,604,117.5,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,300,381,30.5,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,126,328,43.7,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,488,176,90.7,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,508,3,127.0,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,296,567,70.0,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,199,574,74.2,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,119,334,70.4,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,574,222,78.9,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,170,419,75.8,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,180,607,110.2,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,598,0,173.6,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,362,548,59.5,1,1,1.000000,1
astar-dial-precomp-bfs,no_roads,arena,19,126,107.4,1,1,1.000000,1
