algo,scenario,map,start,goal,n_goals,total_time_us,peak_step_us,reached,ref_reachable,opt_ratio,first_move_correct,cost_walked,steps_taken,tiles_revealed
bug-bug2,with_roads,dna,832,113,1,1153.486000,184.460000,1,1,1.171429,1,123,41,1050
bug-bug2,with_roads,dna,765,836,1,219.983000,46.701000,1,1,1.000000,1,24,8,1050
bug-bug2,with_roads,dna,1005,611,1,496.772000,60.500000,1,1,1.000000,1,57,19,1050
bug-bug2,with_roads,dna,89,668,1,856.825000,114.714000,1,1,1.142857,1,96,32,1050
bug-bug2,with_roads,dna,478,32,1,600.281000,93.841000,1,1,1.031250,1,66,22,1050
bug-bug2,with_roads,dna,30,104,1,239.507000,28.961000,1,1,1.736842,0,33,11,1050
bug-bug2,no_roads,donut,652,582,1,63.552000,39.450000,1,1,1.000000,1,6,2,1225
bug-bug2,no_roads,donut,532,328,1,161.832000,35.155000,1,1,1.000000,1,18,6,1225
bug-bug2,no_roads,donut,243,208,1,25.306000,25.306000,1,1,1.000000,1,3,1,1225
bug-bug2,no_roads,donut,520,554,1,29.293000,29.293000,1,1,1.000000,1,3,1,1225
bug-bug2,no_roads,donut,470,997,1,408.136000,65.109000,1,1,1.000000,1,45,15,1225
bug-bug2,no_roads,donut,526,1067,1,407.989000,36.947000,1,1,1.000000,1,48,16,1225
bug-bug2,no_roads,donut,373,1003,1,488.795000,66.410000,1,1,1.000000,1,54,18,1225
bug-bug2,no_roads,donut,817,659,1,458.932000,78.597000,1,1,1.000000,1,51,17,1225
bug-bug2,no_roads,donut,365,510,1,249.539000,60.112000,1,1,1.000000,1,27,9,1225
bug-bug2,no_roads,donut,221,905,1,608.836000,68.711000,1,1,1.000000,1,69,23,1225
bug-bug2,with_roads,donut,652,582,1,60.523000,36.225000,1,1,1.000000,1,6,2,1225
bug-bug2,with_roads,donut,532,328,1,164.832000,36.740000,1,1,1.000000,1,18,6,1225
bug-bug2,with_roads,donut,243,208,1,25.748000,25.748000,1,1,1.000000,1,3,1,1225
bug-bug2,with_roads,donut,520,554,1,30.751000,30.751000,1,1,1.000000,1,3,1,1225
bug-bug2,with_roads,donut,470,997,1,419.571000,68.324000,1,1,1.000000,1,45,15,1225
bug-bug2,with_roads,donut,526,1067,1,414.366000,35.539000,1,1,1.000000,1,48,16,1225
bug-bug2,with_roads,donut,373,1003,1,488.212000,63.912000,1,1,1.000000,1,54,18,1225
bug-bug2,with_roads,donut,817,659,1,466.151000,79.185000,1,1,1.000000,1,51,17,1225
bug-bug2,with_roads,donut,365,510,1,247.219000,60.784000,1,1,1.000000,1,27,9,1225
bug-bug2,with_roads,donut,221,905,1,610.638000,69.382000,1,1,1.000000,1,69,23,1225
bug-bug2,no_roads,drawing_circles_is_hard,1616,264,1,763.573000,112.856000,1,1,1.000000,1,81,27,2500
bug-bug2,no_roads,drawing_circles_is_hard,51,1890,1,1327.071000,138.193000,1,1,1.040816,1,153,51,2500
bug-bug2,no_roads,drawing_circles_is_hard,680,599,1,489.713000,60.634000,1,1,1.000000,1,57,19,2500
bug-bug2,no_roads,drawing_circles_is_hard,545,334,1,311.245000,58.148000,1,1,1.000000,1,33,11,2500
bug-bug2,no_roads,drawing_circles_is_hard,1877,239,1,889.979000,112.559000,1,1,1.000000,1,102,34,2500
bug-bug2,no_roads,drawing_circles_is_hard,1725,1888,1,326.290000,49.629000,1,1,1.000000,1,39,13,2500
bug-bug2,no_roads,drawing_circles_is_hard,2269,1372,1,505.147000,101.692000,1,1,1.000000,1,54,18,2500
bug-bug2,no_roads,drawing_circles_is_hard,201,1497,1,1405.521000,192.777000,1,1,1.061224,1,156,52,2500
bug-bug2,no_roads,drawing_circles_is_hard,1064,71,1,512.425000,73.889000,1,1,1.000000,1,60,20,2500
bug-bug2,no_roads,drawing_circles_is_hard,67,218,1,74.863000,31.485000,1,1,1.000000,1,9,3,2500
bug-bug2,with_roads,drawing_circles_is_hard,1616,264,1,767.446000,111.233000,1,1,1.094595,1,81,27,2500
bug-bug2,with_roads,drawing_circles_is_hard,51,1890,1,1330.108000,132.098000,1,1,1.645161,0,153,51,2500
bug-bug2,with_roads,drawing_circles_is_hard,680,599,1,475.337000,58.092000,1,1,1.000000,1,57,19,2500
bug-bug2,with_roads,drawing_circles_is_hard,545,334,1,303.352000,54.837000,1,1,1.000000,1,33,11,2500
bug-bug2,with_roads,drawing_circles_is_hard,1877,239,1,890.350000,105.883000,1,1,1.041667,1,100,34,2500
bug-bug2,with_roads,drawing_circles_is_hard,1725,1888,1,325.483000,49.399000,1,1,1.000000,1,39,13,2500
bug-bug2,with_roads,drawing_circles_is_hard,2269,1372,1,492.751000,102.987000,1,1,1.000000,1,54,18,2500
bug-bug2,with_roads,drawing_circles_is_hard,201,1497,1,1351.914000,179.610000,1,1,2.142857,0,150,52,2500
bug-bug2,with_roads,drawing_circles_is_hard,1064,71,1,493.036000,66.342000,1,1,1.115385,1,58,20,2500
bug-bug2,with_roads,drawing_circles_is_hard,67,218,1,69.786000,26.865000,1,1,1.000000,1,5,3,2500
bug-bug2,no_roads,e5_series_shinkansen,860,122,1,927.095000,172.722000,1,1,1.156250,1,111,37,1000
bug-bug2,no_roads,e5_series_shinkansen,26,979,1,1584.059000,181.461000,1,1,1.627907,1,210,70,1000
bug-bug2,no_roads,e5_series_shinkansen,333,296,1,331.653000,53.305000,1,1,1.000000,1,42,14,1000
bug-bug2,no_roads,e5_series_shinkansen,244,152,1,912.497000,66.263000,1,1,1.000000,1,126,42,1000
bug-bug2,no_roads,e5_series_shinkansen,974,110,1,1320.400000,160.671000,1,1,1.600000,0,168,56,1000
bug-bug2,no_roads,e5_series_shinkansen,907,978,1,373.603000,41.418000,1,1,1.000000,1,63,21,1000
bug-bug2,no_roads,e5_series_shinkansen,705,95,1,1116.917000,172.195000,1,1,1.021739,1,141,47,1000
bug-bug2,no_roads,e5_series_shinkansen,800,553,1,109.213000,28.783000,1,1,1.000000,1,15,5,1000
bug-bug2,no_roads,e5_series_shinkansen,33,31,1,37.880000,22.121000,1,1,1.000000,1,6,2,1000
bug-bug2,no_roads,e5_series_shinkansen,101,239,1,823.686000,54.417000,1,1,1.000000,1,114,38,1000
bug-bug2,with_roads,e5_series_shinkansen,860,122,1,1201.289000,218.954000,1,1,1.117021,1,105,37,1000
bug-bug2,with_roads,e5_series_shinkansen,26,979,1,2044.861000,225.410000,1,1,1.627907,1,210,70,1000
bug-bug2,with_roads,e5_series_shinkansen,333,296,1,417.632000,67.411000,1,1,1.000000,1,42,14,1000
bug-bug2,with_roads,e5_series_shinkansen,244,152,1,1146.003000,83.002000,1,1,1.068966,1,124,42,1000
bug-bug2,with_roads,e5_series_shinkansen,974,110,1,1629.885000,204.326000,1,1,1.398058,0,144,56,1000
bug-bug2,with_roads,e5_series_shinkansen,907,978,1,470.299000,53.241000,1,1,1.000000,1,63,21,1000
bug-bug2,with_roads,e5_series_shinkansen,705,95,1,1408.857000,219.984000,1,1,1.007463,1,135,47,1000
bug-bug2,with_roads,e5_series_shinkansen,800,553,1,133.785000,33.196000,1,1,1.000000,1,15,5,1000
bug-bug2,with_roads,e5_series_shinkansen,33,31,1,54.513000,33.949000,1,1,1.000000,1,6,2,1000
bug-bug2,with_roads,e5_series_shinkansen,101,239,1,1022.568000,68.483000,1,1,1.098039,0,112,38,1000
bug-bug2,no_roads,face,365,69,1,471.834000,61.763000,1,1,1.000000,1,45,15,400
bug-bug2,no_roads,face,12,154,1,215.780000,53.483000,1,1,1.000000,1,21,7,400
bug-bug2,no_roads,face,139,128,1,305.649000,33.793000,1,1,1.000000,1,33,11,400
bug-bug2,no_roads,face,85,63,1,61.860000,34.610000,1,1,1.000000,1,6,2,400
bug-bug2,no_roads,face,384,309,1,191.361000,49.412000,1,1,1.000000,1,18,6,400
bug-bug2,no_roads,face,49,340,1,435.052000,56.980000,1,1,1.000000,1,45,15,400
bug-bug2,no_roads,face,240,16,1,442.886000,55.129000,1,1,1.000000,1,48,16,400
bug-bug2,no_roads,face,15,57,1,44.736000,24.792000,1,1,1.000000,1,6,2,400
bug-bug2,no_roads,face,125,133,1,242.907000,46.008000,1,1,1.000000,1,24,8,400
bug-bug2,no_roads,face,285,346,1,118.751000,54.196000,1,1,1.000000,1,9,3,400
bug-bug2,with_roads,face,365,69,1,476.898000,69.029000,1,1,1.000000,1,45,15,400
bug-bug2,with_roads,face,12,154,1,216.723000,52.447000,1,1,1.000000,1,21,7,400
bug-bug2,with_roads,face,139,128,1,306.270000,33.991000,1,1,1.000000,1,33,11,400
bug-bug2,with_roads,face,85,63,1,60.750000,34.203000,1,1,1.000000,1,6,2,400
bug-bug2,with_roads,face,384,309,1,191.658000,49.773000,1,1,1.000000,1,18,6,400
bug-bug2,with_roads,face,49,340,1,436.228000,57.461000,1,1,1.000000,1,45,15,400
bug-bug2,with_roads,face,240,16,1,443.954000,55.590000,1,1,1.000000,1,48,16,400
bug-bug2,with_roads,face,15,57,1,48.728000,25.823000,1,1,1.000000,1,6,2,400
bug-bug2,with_roads,face,125,133,1,238.330000,38.626000,1,1,1.000000,1,24,8,400
bug-bug2,with_roads,face,285,346,1,118.578000,54.603000,1,1,1.000000,1,9,3,400
bug-bug2,no_roads,far_lands,982,182,1,871.861000,153.496000,1,1,1.033333,1,93,31,1200
bug-bug2,no_roads,far_lands,47,1093,1,918.730000,128.480000,1,1,1.057143,1,111,37,1200
bug-bug2,no_roads,far_lands,462,416,1,335.557000,62.258000,1,1,1.000000,1,42,14,1200
bug-bug2,no_roads,far_lands,376,220,1,207.678000,56.404000,1,1,1.000000,1,24,8,1200
bug-bug2,no_roads,far_lands,1088,172,1,806.129000,99.663000,1,1,1.000000,1,99,33,1200
bug-bug2,no_roads,far_lands,1022,1092,1,257.913000,34.878000,1,1,1.000000,1,30,10,1200
bug-bug2,no_roads,far_lands,878,153,1,574.109000,89.522000,1,1,1.000000,1,72,24,1200
bug-bug2,no_roads,far_lands,928,728,1,524.607000,73.641000,1,1,1.050000,1,63,21,1200
bug-bug2,no_roads,far_lands,62,57,1,475.058000,64.509000,1,1,1.000000,1,75,25,1200
bug-bug2,no_roads,far_lands,160,366,1,247.311000,58.505000,1,1,1.000000,1,30,10,1200
bug-bug2,with_roads,far_lands,982,182,1,809.029000,147.516000,1,1,1.128571,1,79,31,1200
bug-bug2,with_roads,far_lands,47,1093,1,886.006000,128.324000,1,1,1.121212,0,111,37,1200
bug-bug2,with_roads,far_lands,462,416,1,322.506000,60.114000,1,1,1.000000,1,42,14,1200
bug-bug2,with_roads,far_lands,376,220,1,197.180000,51.780000,1,1,1.000000,1,24,8,1200
bug-bug2,with_roads,far_lands,1088,172,1,798.132000,103.875000,1,1,1.000000,1,99,33,1200
bug-bug2,with_roads,far_lands,1022,1092,1,258.371000,34.800000,1,1,1.000000,1,30,10,1200
bug-bug2,with_roads,far_lands,878,153,1,587.352000,92.722000,1,1,1.160000,1,58,24,1200
bug-bug2,with_roads,far_lands,928,728,1,531.142000,74.232000,1,1,1.050000,1,63,21,1200
bug-bug2,with_roads,far_lands,62,57,1,479.240000,65.817000,1,1,1.098361,1,67,25,1200
bug-bug2,with_roads,far_lands,160,366,1,253.345000,59.091000,1,1,1.120000,1,28,10,1200
bug-bug2,no_roads,first_sound,729,122,1,777.851000,59.947000,1,1,1.000000,1,87,29,861
bug-bug2,no_roads,first_sound,25,859,1,1010.921000,104.784000,1,1,1.000000,1,117,39,861
bug-bug2,no_roads,first_sound,309,271,1,108.444000,34.003000,1,1,1.000000,1,12,4,861
bug-bug2,no_roads,first_sound,247,152,1,298.470000,60.745000,1,1,1.000000,1,33,11,861
bug-bug2,no_roads,first_sound,854,108,1,924.328000,88.015000,1,1,1.000000,1,105,35,861
bug-bug2,no_roads,first_sound,779,858,1,328.108000,62.436000,1,1,1.000000,1,48,16,861
bug-bug2,no_roads,first_sound,622,92,1,699.398000,96.008000,1,1,1.040000,1,78,26,861
bug-bug2,no_roads,first_sound,673,482,1,503.882000,65.054000,1,1,1.000000,1,57,19,861
bug-bug2,no_roads,first_sound,32,30,1,45.341000,25.961000,1,1,1.000000,1,6,2,861
bug-bug2,no_roads,first_sound,98,241,1,187.016000,49.203000,1,1,1.000000,1,21,7,861
bug-bug2,with_roads,first_sound,729,122,1,808.953000,64.270000,1,1,1.000000,1,87,29,861
bug-bug2,with_roads,first_sound,25,859,1,1008.829000,108.483000,1,1,1.000000,1,117,39,861
bug-bug2,with_roads,first_sound,309,271,1,110.309000,34.479000,1,1,1.000000,1,12,4,861
bug-bug2,with_roads,first_sound,247,152,1,297.459000,61.896000,1,1,1.000000,1,33,11,861
bug-bug2,with_roads,first_sound,854,108,1,940.229000,89.773000,1,1,1.000000,1,105,35,861
bug-bug2,with_roads,first_sound,779,858,1,328.305000,62.144000,1,1,1.000000,1,48,16,861
bug-bug2,with_roads,first_sound,622,92,1,718.214000,96.333000,1,1,1.040000,1,78,26,861
bug-bug2,with_roads,first_sound,673,482,1,512.538000,66.691000,1,1,1.000000,1,57,19,861
bug-bug2,with_roads,first_sound,32,30,1,44.818000,25.825000,1,1,1.500000,0,6,2,861
bug-bug2,with_roads,first_sound,98,241,1,187.310000,49.581000,1,1,1.000000,1,21,7,861
bug-bug2,no_roads,flappy_bird,391,340,1,389.090000,74.875000,1,1,1.000000,1,45,15,800
bug-bug2,no_roads,flappy_bird,306,202,1,682.338000,89.785000,1,1,1.037037,1,84,28,800
bug-bug2,no_roads,flappy_bird,152,768,1,948.784000,134.744000,1,1,1.026316,1,117,39,800
bug-bug2,no_roads,flappy_bird,139,301,1,95.133000,29.947000,1,1,1.000000,1,12,4,800
bug-bug2,no_roads,flappy_bird,318,711,1,349.119000,56.407000,1,1,1.000000,1,42,14,800
bug-bug2,no_roads,flappy_bird,39,792,1,428.050000,55.281000,1,1,1.000000,1,57,19,800
bug-bug2,no_roads,flappy_bird,279,768,1,975.783000,135.040000,1,1,1.025641,1,120,40,800
bug-bug2,no_roads,flappy_bird,591,303,1,256.704000,57.444000,1,1,1.000000,1,30,10,800
bug-bug2,no_roads,flappy_bird,8,235,1,1058.131000,124.990000,1,1,1.000000,1,132,44,800
bug-bug2,no_roads,flappy_bird,298,486,1,347.721000,62.551000,1,1,1.000000,1,42,14,800
bug-bug2,with_roads,flappy_bird,391,340,1,391.914000,71.724000,1,1,1.190476,1,25,15,800
bug-bug2,with_roads,flappy_bird,306,202,1,664.160000,71.261000,1,1,1.586207,0,46,28,800
bug-bug2,with_roads,flappy_bird,152,768,1,953.921000,123.811000,1,1,1.409091,1,93,39,800
bug-bug2,with_roads,flappy_bird,139,301,1,95.419000,29.505000,1,1,1.000000,1,8,4,800
bug-bug2,with_roads,flappy_bird,318,711,1,349.365000,56.348000,1,1,1.052632,1,40,14,800
bug-bug2,with_roads,flappy_bird,39,792,1,539.842000,61.007000,1,1,1.037736,1,55,19,800
bug-bug2,with_roads,flappy_bird,279,768,1,973.730000,135.201000,1,1,1.391304,1,96,40,800
bug-bug2,with_roads,flappy_bird,591,303,1,259.854000,57.923000,1,1,1.000000,1,14,10,800
bug-bug2,with_roads,flappy_bird,8,235,1,1066.758000,126.852000,1,1,1.379310,0,80,44,800
bug-bug2,with_roads,flappy_bird,298,486,1,359.817000,62.301000,1,1,1.333333,0,24,14,800
bug-bug2,no_roads,flowers,1512,252,1,1023.060000,122.429000,1,1,1.000000,1,108,36,1849
bug-bug2,no_roads,flowers,52,1752,1,1432.068000,146.889000,1,1,1.039216,1,159,53,1849
bug-bug2,no_roads,flowers,654,577,1,225.626000,35.724000,1,1,1.000000,1,27,9,1849
bug-bug2,no_roads,flowers,511,314,1,644.785000,76.918000,1,1,1.000000,1,75,25,1849
bug-bug2,no_roads,flowers,1741,229,1,1129.349000,127.214000,1,1,1.047619,1,132,44,1849
bug-bug2,no_roads,flowers,1597,1749,1,558.890000,82.973000,1,1,1.000000,1,69,23,1849
bug-bug2,no_roads,flowers,1276,194,1,659.455000,77.285000,1,1,1.000000,1,75,25,1849
bug-bug2,no_roads,flowers,1403,997,1,682.638000,93.263000,1,1,1.000000,1,78,26,1849
bug-bug2,no_roads,flowers,67,63,1,77.175000,26.312000,1,1,1.000000,1,12,4,1849
bug-bug2,no_roads,flowers,211,498,1,354.643000,46.718000,1,1,1.000000,1,42,14,1849
bug-bug2,with_roads,flowers,1512,252,1,1017.254000,131.461000,1,1,1.191011,1,106,36,1849
bug-bug2,with_roads,flowers,52,1752,1,1422.012000,146.466000,1,1,1.863636,1,123,53,1849
bug-bug2,with_roads,flowers,654,577,1,231.135000,37.391000,1,1,1.000000,1,27,9,1849
bug-bug2,with_roads,flowers,511,314,1,657.701000,72.584000,1,1,1.203390,1,71,25,1849
bug-bug2,with_roads,flowers,1741,229,1,1161.668000,131.941000,1,1,1.709091,1,94,44,1849
bug-bug2,with_roads,flowers,1597,1749,1,585.364000,87.732000,1,1,1.254545,1,69,23,1849
bug-bug2,with_roads,flowers,1276,194,1,674.893000,76.411000,1,1,1.220000,1,61,25,1849
bug-bug2,with_roads,flowers,1403,997,1,673.699000,80.201000,1,1,1.421053,1,54,26,1849
bug-bug2,with_roads,flowers,67,63,1,77.938000,27.177000,1,1,1.000000,1,12,4,1849
bug-bug2,with_roads,flowers,211,498,1,378.020000,47.576000,1,1,1.000000,1,42,14,1849
bug-bug2,no_roads,galaxy,1443,233,1,986.898000,117.745000,1,1,1.090909,1,108,36,1600
bug-bug2,no_roads,galaxy,51,602,1,376.316000,37.568000,1,1,1.000000,1,42,14,1600
bug-bug2,no_roads,galaxy,531,480,1,398.157000,58.159000,1,1,1.071429,0,45,15,1600
bug-bug2,no_roads,galaxy,295,211,1,232.517000,52.147000,1,1,1.000000,1,24,8,1600
bug-bug2,no_roads,galaxy,1519,1238,1,148.383000,27.854000,1,1,1.000000,1,21,7,1600
bug-bug2,no_roads,galaxy,180,1335,1,774.622000,82.576000,1,1,1.000000,1,87,29,1600
bug-bug2,no_roads,galaxy,955,65,1,586.363000,60.612000,1,1,1.000000,1,66,22,1600
bug-bug2,no_roads,galaxy,61,193,1,289.070000,31.226000,1,1,1.000000,1,36,12,1600
bug-bug2,no_roads,galaxy,470,502,1,208.082000,35.947000,1,1,1.000000,1,24,8,1600
bug-bug2,no_roads,galaxy,1154,1361,1,849.562000,56.506000,1,1,1.000000,1,99,33,1600
bug-bug2,with_roads,galaxy,1443,233,1,982.967000,105.074000,1,1,1.090909,1,108,36,1600
bug-bug2,with_roads,galaxy,51,602,1,369.632000,36.448000,1,1,1.111111,1,40,14,1600
bug-bug2,with_roads,galaxy,531,480,1,406.305000,61.398000,1,1,1.275862,1,37,15,1600
bug-bug2,with_roads,galaxy,295,211,1,222.825000,50.478000,1,1,1.333333,1,16,8,1600
bug-bug2,with_roads,galaxy,1519,1238,1,145.880000,26.762000,1,1,1.000000,1,21,7,1600
bug-bug2,with_roads,galaxy,180,1335,1,759.044000,83.016000,1,1,1.051948,1,81,29,1600
bug-bug2,with_roads,galaxy,955,65,1,581.194000,58.588000,1,1,1.000000,1,66,22,1600
bug-bug2,with_roads,galaxy,61,193,1,297.852000,31.316000,1,1,1.000000,1,36,12,1600
bug-bug2,with_roads,galaxy,470,502,1,203.422000,34.530000,1,1,1.000000,1,24,8,1600
bug-bug2,with_roads,galaxy,1154,1361,1,852.321000,55.308000,1,1,1.000000,1,99,33,1600
bug-bug2,no_roads,gaussian,124,25,1,169.160000,47.606000,1,1,1.142857,0,24,8,700
bug-bug2,no_roads,gaussian,308,273,1,32.871000,32.871000,1,1,1.000000,1,3,1,700
bug-bug2,no_roads,gaussian,249,156,1,312.365000,54.750000,1,1,1.000000,1,36,12,700
bug-bug2,no_roads,gaussian,111,631,1,355.857000,38.256000,1,1,1.000000,1,45,15,700
bug-bug2,no_roads,gaussian,96,687,1,442.580000,50.463000,1,1,1.000000,1,51,17,700
bug-bug2,no_roads,gaussian,482,32,1,429.715000,57.249000,1,1,1.307692,0,51,17,700
bug-bug2,no_roads,gaussian,30,102,1,41.241000,23.350000,1,1,1.000000,1,6,2,700
bug-bug2,no_roads,gaussian,244,260,1,468.189000,47.248000,1,1,1.000000,1,57,19,700
bug-bug2,no_roads,gaussian,582,27,1,434.237000,60.340000,1,1,1.000000,1,48,16,700
bug-bug2,no_roads,gaussian,651,222,1,434.647000,88.264000,1,1,1.000000,1,45,15,700
bug-bug2,with_roads,gaussian,124,25,1,167.886000,46.767000,1,1,1.142857,0,24,8,700
bug-bug2,with_roads,gaussian,308,273,1,32.354000,32.354000,1,1,1.000000,1,3,1,700
bug-bug2,with_roads,gaussian,249,156,1,329.163000,49.777000,1,1,1.250000,1,30,12,700
bug-bug2,with_roads,gaussian,111,631,1,348.645000,37.965000,1,1,1.303030,1,43,15,700
bug-bug2,with_roads,gaussian,96,687,1,438.074000,52.325000,1,1,1.307692,0,51,17,700
bug-bug2,with_roads,gaussian,482,32,1,432.077000,57.508000,1,1,1.307692,0,51,17,700
bug-bug2,with_roads,gaussian,30,102,1,41.529000,23.319000,1,1,1.000000,1,6,2,700
bug-bug2,with_roads,gaussian,244,260,1,476.006000,48.417000,1,1,1.122449,1,55,19,700
bug-bug2,with_roads,gaussian,582,27,1,425.555000,60.016000,1,1,1.333333,0,48,16,700
bug-bug2,with_roads,gaussian,651,222,1,401.342000,64.758000,1,1,1.347826,1,31,15,700
bug-bug2,no_roads,git_branches,51,608,1,272.730000,33.412000,1,1,1.000000,1,33,11,1750
bug-bug2,no_roads,git_branches,285,209,1,673.580000,43.707000,1,1,1.000000,1,78,26,1750
bug-bug2,no_roads,git_branches,1669,1350,1,465.717000,66.815000,1,1,1.000000,1,57,19,1750
bug-bug2,no_roads,git_branches,1011,65,1,825.445000,113.463000,1,1,1.500000,0,90,30,1750
bug-bug2,no_roads,git_branches,61,191,1,687.306000,38.762000,1,1,1.000000,1,90,30,1750
bug-bug2,no_roads,git_branches,453,508,1,128.872000,33.488000,1,1,1.000000,1,15,5,1750
bug-bug2,no_roads,git_branches,54,1386,1,1217.339000,167.880000,1,1,1.097561,1,135,45,1750
bug-bug2,no_roads,git_branches,1720,1350,1,461.001000,53.135000,1,1,1.000000,1,60,20,1750
bug-bug2,no_roads,git_branches,1006,457,1,292.917000,62.759000,1,1,1.000000,1,33,11,1750
bug-bug2,no_roads,git_branches,615,13,1,587.089000,85.241000,1,1,1.100000,1,66,22,1750
bug-bug2,with_roads,git_branches,51,608,1,284.071000,39.236000,1,1,1.000000,1,33,11,1750
bug-bug2,with_roads,git_branches,285,209,1,695.241000,44.832000,1,1,1.407407,1,76,26,1750
bug-bug2,with_roads,git_branches,1669,1350,1,470.972000,66.173000,1,1,1.000000,1,57,19,1750
bug-bug2,with_roads,git_branches,1011,65,1,782.660000,115.863000,1,1,1.688889,1,76,30,1750
bug-bug2,with_roads,git_branches,61,191,1,697.250000,40.136000,1,1,1.343750,0,86,30,1750
bug-bug2,with_roads,git_branches,453,508,1,130.143000,34.462000,1,1,1.000000,1,15,5,1750
bug-bug2,with_roads,git_branches,54,1386,1,1357.829000,176.196000,1,1,1.578313,0,131,47,1750
bug-bug2,with_roads,git_branches,1720,1350,1,477.913000,55.515000,1,1,1.000000,1,60,20,1750
bug-bug2,with_roads,git_branches,1006,457,1,311.997000,63.925000,1,1,1.000000,1,33,11,1750
bug-bug2,with_roads,git_branches,615,13,1,620.392000,88.392000,1,1,1.785714,1,50,22,1750
bug-bug2,no_roads,gosper_glider_gun,1369,242,1,709.286000,71.186000,1,1,1.000000,1,72,24,2000
bug-bug2,no_roads,gosper_glider_gun,51,1585,1,1194.564000,49.441000,1,1,1.000000,1,102,34,2000
bug-bug2,no_roads,gosper_glider_gun,601,536,1,955.183000,67.322000,1,1,1.000000,1,105,35,2000
bug-bug2,no_roads,gosper_glider_gun,491,305,1,986.373000,66.202000,1,1,1.000000,1,108,36,2000
bug-bug2,no_roads,gosper_glider_gun,1574,219,1,918.864000,79.778000,1,1,1.000000,1,81,27,2000
bug-bug2,no_roads,gosper_glider_gun,1448,1583,1,391.652000,38.010000,1,1,1.000000,1,45,15,2000
bug-bug2,no_roads,gosper_glider_gun,1925,1168,1,436.032000,63.171000,1,1,1.066667,1,48,16,2000
bug-bug2,no_roads,gosper_glider_gun,185,1264,1,626.068000,64.951000,1,1,1.000000,1,66,22,2000
bug-bug2,no_roads,gosper_glider_gun,910,65,1,628.875000,52.703000,1,1,1.000000,1,51,17,2000
bug-bug2,no_roads,gosper_glider_gun,61,200,1,263.984000,33.738000,1,1,1.000000,1,33,11,2000
bug-bug2,with_roads,gosper_glider_gun,1369,242,1,671.851000,72.486000,1,1,1.000000,1,66,24,2000
bug-bug2,with_roads,gosper_glider_gun,51,1585,1,938.218000,53.353000,1,1,1.593750,0,102,34,2000
bug-bug2,with_roads,gosper_glider_gun,601,536,1,947.249000,68.699000,1,1,1.736842,0,99,35,2000
bug-bug2,with_roads,gosper_glider_gun,491,305,1,962.761000,66.469000,1,1,1.730769,1,90,36,2000
bug-bug2,with_roads,gosper_glider_gun,1574,219,1,733.777000,77.256000,1,1,1.452830,1,77,27,2000
bug-bug2,with_roads,gosper_glider_gun,1448,1583,1,388.112000,34.070000,1,1,1.000000,1,45,15,2000
bug-bug2,with_roads,gosper_glider_gun,1925,1168,1,619.312000,60.678000,1,1,1.066667,1,48,16,2000
bug-bug2,with_roads,gosper_glider_gun,185,1264,1,600.873000,64.466000,1,1,1.000000,1,60,22,2000
bug-bug2,with_roads,gosper_glider_gun,910,65,1,448.614000,43.084000,1,1,1.139535,1,49,17,2000
bug-bug2,with_roads,gosper_glider_gun,61,200,1,258.812000,32.147000,1,1,1.631579,0,31,11,2000
bug-bug2,no_roads,hooks,753,123,1,731.988000,88.262000,1,1,1.000000,1,84,28,961
bug-bug2,no_roads,hooks,25,879,1,875.114000,97.262000,1,1,1.172414,1,102,34,961
bug-bug2,no_roads,hooks,318,279,1,213.449000,51.444000,1,1,1.000000,1,24,8,961
bug-bug2,no_roads,hooks,254,153,1,600.825000,94.540000,1,1,1.000000,1,69,23,961
bug-bug2,no_roads,hooks,874,107,1,758.005000,104.698000,1,1,1.037037,0,84,28,961
bug-bug2,no_roads,hooks,803,878,1,442.802000,62.689000,1,1,1.000000,1,54,18,961
bug-bug2,no_roads,hooks,643,91,1,479.413000,74.307000,1,1,1.000000,1,54,18,961
bug-bug2,no_roads,hooks,700,495,1,294.054000,36.857000,1,1,1.000000,1,36,12,961
bug-bug2,no_roads,hooks,32,30,1,492.888000,38.461000,1,1,1.000000,1,87,29,961
bug-bug2,no_roads,hooks,97,249,1,113.699000,30.817000,1,1,1.000000,1,15,5,961
bug-bug2,with_roads,hooks,753,123,1,733.962000,91.130000,1,1,1.028571,1,72,28,961
bug-bug2,with_roads,hooks,25,879,1,900.365000,98.416000,1,1,1.139241,1,90,34,961
bug-bug2,with_roads,hooks,318,279,1,215.469000,51.795000,1,1,1.200000,0,24,8,961
bug-bug2,with_roads,hooks,254,153,1,600.492000,84.348000,1,1,1.274510,1,65,23,961
bug-bug2,with_roads,hooks,874,107,1,749.991000,99.507000,1,1,1.301587,0,82,28,961
bug-bug2,with_roads,hooks,803,878,1,435.833000,62.507000,1,1,1.000000,1,54,18,961
bug-bug2,with_roads,hooks,643,91,1,466.007000,69.951000,1,1,1.041667,1,50,18,961
bug-bug2,with_roads,hooks,700,495,1,296.468000,36.373000,1,1,1.096774,1,34,12,961
bug-bug2,with_roads,hooks,32,30,1,492.846000,38.235000,1,1,1.279412,0,87,29,961
bug-bug2,with_roads,hooks,97,249,1,120.842000,32.205000,1,1,1.000000,1,13,5,961
bug-bug2,no_roads,hopscotch,275,62,1,699.320000,107.029000,1,1,1.000000,1,81,27,1240
