algo,scenario,map,start,goal,time_us,reachable,reached_goal,opt_ratio,first_move_correct
astar-jps,with_roads,first_sound,447,295,67.5,0,,,
astar-jps,with_roads,first_sound,379,564,217.5,0,,,
astar-jps,with_roads,first_sound,194,174,29.9,0,,,
astar-jps,with_roads,first_sound,623,183,120.0,0,,,
astar-jps,with_roads,first_sound,596,575,18.4,0,,,
astar-jps,with_roads,first_sound,433,58,125.9,0,,,
astar-jps-dial,with_roads,first_sound,210,25,86.7,0,,,
astar-jps-dial,with_roads,first_sound,444,413,152.9,0,,,
astar-jps-dial,with_roads,first_sound,388,271,115.4,0,,,
astar-jps-dial,with_roads,first_sound,194,840,158.3,0,,,
astar-jps-dial,with_roads,first_sound,166,674,240.1,0,,,
astar-jps-dial,with_roads,first_sound,37,35,64.7,0,,,
astar-jps-dial,with_roads,first_sound,177,382,93.5,0,,,
astar-jps-dial,with_roads,first_sound,399,795,320.8,0,,,
astar-jps-dial,with_roads,first_sound,27,856,364.9,0,,,
astar-jps-dial,with_roads,first_sound,360,840,132.9,0,,,
astar-jps-dial,with_roads,first_sound,671,384,158.1,0,,,
astar-jps-dial,with_roads,first_sound,711,447,199.9,0,,,
astar-jps-dial,with_roads,first_sound,6,299,138.1,0,,,
astar-jps-dial,with_roads,first_sound,674,568,102.3,0,,,
astar-jps-dial,with_roads,first_sound,447,295,101.3,0,,,
astar-jps-dial,with_roads,first_sound,379,564,241.2,0,,,
astar-jps-dial,with_roads,first_sound,194,174,62.9,0,,,
astar-jps-dial,with_roads,first_sound,623,183,160.5,0,,,
astar-jps-dial,with_roads,first_sound,596,575,49.1,0,,,
astar-jps-dial,with_roads,first_sound,433,58,163.5,0,,,
astar-dial-cheb,no_roads,flappy_bird,196,44,407.6,0,,,
astar-dial-cheb,no_roads,flappy_bird,436,382,39.1,0,,,
astar-dial-cheb,no_roads,flappy_bird,346,238,170.8,0,,,
astar-dial-cheb,no_roads,flappy_bird,182,159,22.9,0,,,
astar-dial-cheb,no_roads,flappy_bird,654,57,407.8,0,,,
astar-dial-cheb,no_roads,flappy_bird,54,165,163.3,0,,,
astar-dial-cheb,no_roads,flappy_bird,333,363,390.1,0,,,
astar-dial-cheb,no_roads,flappy_bird,48,305,230.2,0,,,
astar-dial-cheb,no_roads,flappy_bird,651,339,117.1,0,,,
astar-dial-cheb,no_roads,flappy_bird,696,440,35.6,0,,,
astar-dial-cheb,no_roads,flappy_bird,10,261,37.7,0,,,
astar-dial-cheb,no_roads,flappy_bird,654,537,399.3,0,,,
astar-dial-cheb,no_roads,flappy_bird,440,257,190.0,0,,,
astar-dial-cheb,no_roads,flappy_bird,328,532,78.6,0,,,
astar-dial-cheb,no_roads,flappy_bird,182,164,21.8,0,,,
astar-dial-cheb,no_roads,flappy_bird,596,170,33.7,0,,,
astar-dial-cheb,no_roads,flappy_bird,564,546,37.0,0,,,
astar-dial-cheb,no_roads,flappy_bird,414,80,160.8,0,,,
astar-dial-cheb,no_roads,flappy_bird,718,210,399.8,0,,,
astar-dial-cheb,no_roads,flappy_bird,592,143,393.3,0,,,
astar-jps,no_roads,flappy_bird,196,44,287.3,0,,,
astar-jps,no_roads,flappy_bird,436,382,24.9,0,,,
astar-jps,no_roads,flappy_bird,346,238,130.2,0,,,
astar-jps,no_roads,flappy_bird,182,159,17.4,0,,,
astar-jps,no_roads,flappy_bird,654,57,247.5,0,,,
astar-jps,no_roads,flappy_bird,54,165,139.9,0,,,
astar-jps,no_roads,flappy_bird,333,363,242.3,0,,,
astar-jps,no_roads,flappy_bird,48,305,159.0,0,,,
astar-jps,no_roads,flappy_bird,651,339,94.2,0,,,
astar-jps,no_roads,flappy_bird,696,440,21.8,0,,,
astar-jps,no_roads,flappy_bird,10,261,20.3,0,,,
astar-jps,no_roads,flappy_bird,654,537,239.4,0,,,
astar-jps,no_roads,flappy_bird,440,257,141.4,0,,,
astar-jps,no_roads,flappy_bird,328,532,81.0,0,,,
astar-jps,no_roads,flappy_bird,182,164,16.2,0,,,
astar-jps,no_roads,flappy_bird,596,170,22.1,0,,,
astar-jps,no_roads,flappy_bird,564,546,20.4,0,,,
astar-jps,no_roads,flappy_bird,414,80,93.0,0,,,
astar-jps,no_roads,flappy_bird,718,210,252.9,0,,,
astar-jps,no_roads,flappy_bird,592,143,250.6,0,,,
astar-jps-dial,no_roads,flappy_bird,196,44,324.0,0,,,
astar-jps-dial,no_roads,flappy_bird,436,382,71.4,0,,,
astar-jps-dial,no_roads,flappy_bird,346,238,157.8,0,,,
astar-jps-dial,no_roads,flappy_bird,182,159,62.3,0,,,
astar-jps-dial,no_roads,flappy_bird,654,57,303.9,0,,,
astar-jps-dial,no_roads,flappy_bird,54,165,361.4,0,,,
astar-jps-dial,no_roads,flappy_bird,333,363,350.3,0,,,
astar-jps-dial,no_roads,flappy_bird,48,305,193.1,0,,,
astar-jps-dial,no_roads,flappy_bird,651,339,131.7,0,,,
astar-jps-dial,no_roads,flappy_bird,696,440,65.2,0,,,
astar-jps-dial,no_roads,flappy_bird,10,261,62.9,0,,,
astar-jps-dial,no_roads,flappy_bird,654,537,306.7,0,,,
astar-jps-dial,no_roads,flappy_bird,440,257,172.9,0,,,
astar-jps-dial,no_roads,flappy_bird,328,532,111.8,0,,,
astar-jps-dial,no_roads,flappy_bird,182,164,58.5,0,,,
astar-jps-dial,no_roads,flappy_bird,596,170,63.2,0,,,
astar-jps-dial,no_roads,flappy_bird,564,546,62.6,0,,,
astar-jps-dial,no_roads,flappy_bird,414,80,124.8,0,,,
astar-jps-dial,no_roads,flappy_bird,718,210,313.7,0,,,
astar-jps-dial,no_roads,flappy_bird,592,143,308.2,0,,,
astar-dial-cheb,with_roads,flappy_bird,196,44,466.6,0,,,
astar-dial-cheb,with_roads,flappy_bird,436,382,43.3,0,,,
astar-dial-cheb,with_roads,flappy_bird,346,238,177.7,0,,,
astar-dial-cheb,with_roads,flappy_bird,182,159,25.8,0,,,
astar-dial-cheb,with_roads,flappy_bird,654,57,678.3,0,,,
astar-dial-cheb,with_roads,flappy_bird,54,165,132.8,0,,,
astar-dial-cheb,with_roads,flappy_bird,333,363,526.7,0,,,
astar-dial-cheb,with_roads,flappy_bird,48,305,195.0,0,,,
astar-dial-cheb,with_roads,flappy_bird,651,339,114.1,0,,,
astar-dial-cheb,with_roads,flappy_bird,696,440,40.3,0,,,
astar-dial-cheb,with_roads,flappy_bird,10,261,47.8,0,,,
astar-dial-cheb,with_roads,flappy_bird,654,537,681.9,0,,,
astar-dial-cheb,with_roads,flappy_bird,440,257,171.4,0,,,
astar-dial-cheb,with_roads,flappy_bird,328,532,43.1,0,,,
astar-dial-cheb,with_roads,flappy_bird,182,164,26.4,0,,,
astar-dial-cheb,with_roads,flappy_bird,596,170,34.6,0,,,
astar-dial-cheb,with_roads,flappy_bird,564,546,35.6,0,,,
astar-dial-cheb,with_roads,flappy_bird,414,80,44.5,0,,,
astar-dial-cheb,with_roads,flappy_bird,718,210,387.1,0,,,
astar-dial-cheb,with_roads,flappy_bird,592,143,395.3,0,,,
astar-jps,with_roads,flappy_bird,196,44,297.6,0,,,
astar-jps,with_roads,flappy_bird,436,382,25.4,0,,,
astar-jps,with_roads,flappy_bird,346,238,130.7,0,,,
astar-jps,with_roads,flappy_bird,182,159,17.9,0,,,
astar-jps,with_roads,flappy_bird,654,57,249.4,0,,,
astar-jps,with_roads,flappy_bird,54,165,141.0,0,,,
astar-jps,with_roads,flappy_bird,333,363,244.5,0,,,
astar-jps,with_roads,flappy_bird,48,305,166.2,0,,,
astar-jps,with_roads,flappy_bird,651,339,96.4,0,,,
astar-jps,with_roads,flappy_bird,696,440,23.1,0,,,
astar-jps,with_roads,flappy_bird,10,261,20.8,0,,,
astar-jps,with_roads,flappy_bird,654,537,240.3,0,,,
astar-jps,with_roads,flappy_bird,440,257,154.5,0,,,
astar-jps,with_roads,flappy_bird,328,532,88.5,0,,,
astar-jps,with_roads,flappy_bird,182,164,16.6,0,,,
astar-jps,with_roads,flappy_bird,596,170,21.0,0,,,
astar-jps,with_roads,flappy_bird,564,546,19.9,0,,,
astar-jps,with_roads,flappy_bird,414,80,93.8,0,,,
astar-jps,with_roads,flappy_bird,718,210,258.5,0,,,
astar-jps,with_roads,flappy_bird,592,143,248.7,0,,,
astar-jps-dial,with_roads,flappy_bird,196,44,330.8,0,,,
astar-jps-dial,with_roads,flappy_bird,436,382,70.4,0,,,
astar-jps-dial,with_roads,flappy_bird,346,238,158.1,0,,,
astar-jps-dial,with_roads,flappy_bird,182,159,61.2,0,,,
astar-jps-dial,with_roads,flappy_bird,654,57,301.4,0,,,
astar-jps-dial,with_roads,flappy_bird,54,165,169.1,0,,,
astar-jps-dial,with_roads,flappy_bird,333,363,308.7,0,,,
astar-jps-dial,with_roads,flappy_bird,48,305,191.1,0,,,
astar-jps-dial,with_roads,flappy_bird,651,339,129.7,0,,,
astar-jps-dial,with_roads,flappy_bird,696,440,70.0,0,,,
astar-jps-dial,with_roads,flappy_bird,10,261,92.4,0,,,
astar-jps-dial,with_roads,flappy_bird,654,537,571.8,0,,,
astar-jps-dial,with_roads,flappy_bird,440,257,202.3,0,,,
astar-jps-dial,with_roads,flappy_bird,328,532,120.0,0,,,
astar-jps-dial,with_roads,flappy_bird,182,164,62.8,0,,,
astar-jps-dial,with_roads,flappy_bird,596,170,66.7,0,,,
astar-jps-dial,with_roads,flappy_bird,564,546,62.0,0,,,
astar-jps-dial,with_roads,flappy_bird,414,80,139.9,0,,,
astar-jps-dial,with_roads,flappy_bird,718,210,315.4,0,,,
astar-jps-dial,with_roads,flappy_bird,592,143,314.3,0,,,
astar-dial-cheb,no_roads,flowers,1729,296,970.6,0,,,
astar-dial-cheb,no_roads,flowers,52,746,681.1,0,,,
astar-dial-cheb,no_roads,flowers,678,631,49.9,0,,,
astar-dial-cheb,no_roads,flowers,377,262,780.3,0,,,
astar-dial-cheb,no_roads,flowers,1810,1450,400.8,0,,,
astar-dial-cheb,no_roads,flowers,216,1582,1326.5,0,,,
astar-dial-cheb,no_roads,flowers,1107,67,626.3,0,,,
astar-dial-cheb,no_roads,flowers,63,230,40.0,0,,,
astar-dial-cheb,no_roads,flowers,618,653,87.4,0,,,
astar-dial-cheb,no_roads,flowers,1327,1619,97.0,0,,,
astar-dial-cheb,no_roads,flowers,56,1495,1236.2,0,,,
astar-dial-cheb,no_roads,flowers,567,1754,931.3,0,,,
astar-dial-cheb,no_roads,flowers,1450,1102,614.7,0,,,
astar-dial-cheb,no_roads,flowers,622,1168,313.0,0,,,
astar-dial-cheb,no_roads,flowers,1578,752,513.0,0,,,
astar-dial-cheb,no_roads,flowers,14,430,181.9,0,,,
astar-dial-cheb,no_roads,flowers,1108,907,561.6,0,,,
astar-dial-cheb,no_roads,flowers,752,422,215.0,0,,,
astar-dial-cheb,no_roads,flowers,611,900,623.3,0,,,
astar-dial-cheb,no_roads,flowers,262,228,143.3,0,,,
astar-jps,no_roads,flowers,1729,296,329.3,0,,,
astar-jps,no_roads,flowers,52,746,337.2,0,,,
astar-jps,no_roads,flowers,678,631,94.2,0,,,
astar-jps,no_roads,flowers,377,262,176.2,0,,,
astar-jps,no_roads,flowers,1810,1450,161.7,0,,,
astar-jps,no_roads,flowers,216,1582,795.2,0,,,
astar-jps,no_roads,flowers,1107,67,433.7,0,,,
astar-jps,no_roads,flowers,63,230,59.8,0,,,
astar-jps,no_roads,flowers,618,653,77.1,0,,,
astar-jps,no_roads,flowers,1327,1619,94.8,0,,,
astar-jps,no_roads,flowers,56,1495,776.9,0,,,
astar-jps,no_roads,flowers,567,1754,637.0,0,,,
astar-jps,no_roads,flowers,1450,1102,352.5,0,,,
astar-jps,no_roads,flowers,622,1168,194.1,0,,,
astar-jps,no_roads,flowers,1578,752,351.2,0,,,
astar-jps,no_roads,flowers,14,430,87.5,0,,,
astar-jps,no_roads,flowers,1108,907,240.2,0,,,
astar-jps,no_roads,flowers,752,422,174.3,0,,,
astar-jps,no_roads,flowers,611,900,295.0,0,,,
astar-jps,no_roads,flowers,262,228,79.8,0,,,
astar-jps-dial,no_roads,flowers,1729,296,351.6,0,,,
astar-jps-dial,no_roads,flowers,52,746,373.5,0,,,
astar-jps-dial,no_roads,flowers,678,631,122.3,0,,,
astar-jps-dial,no_roads,flowers,377,262,367.6,0,,,
astar-jps-dial,no_roads,flowers,1810,1450,182.9,0,,,
astar-jps-dial,no_roads,flowers,216,1582,826.8,0,,,
astar-jps-dial,no_roads,flowers,1107,67,476.7,0,,,
astar-jps-dial,no_roads,flowers,63,230,90.3,0,,,
astar-jps-dial,no_roads,flowers,618,653,97.6,0,,,
astar-jps-dial,no_roads,flowers,1327,1619,119.6,0,,,
astar-jps-dial,no_roads,flowers,56,1495,828.3,0,,,
astar-jps-dial,no_roads,flowers,567,1754,700.8,0,,,
astar-jps-dial,no_roads,flowers,1450,1102,434.5,0,,,
astar-jps-dial,no_roads,flowers,622,1168,228.2,0,,,
astar-jps-dial,no_roads,flowers,1578,752,392.1,0,,,
astar-jps-dial,no_roads,flowers,14,430,121.6,0,,,
astar-jps-dial,no_roads,flowers,1108,907,281.7,0,,,
astar-jps-dial,no_roads,flowers,752,422,203.6,0,,,
astar-jps-dial,no_roads,flowers,611,900,332.4,0,,,
astar-jps-dial,no_roads,flowers,262,228,151.0,0,,,
astar-dial-cheb,with_roads,flowers,1729,296,461.4,0,,,
astar-dial-cheb,with_roads,flowers,52,746,505.3,0,,,
astar-dial-cheb,with_roads,flowers,678,631,24.7,0,,,
astar-dial-cheb,with_roads,flowers,377,262,372.4,0,,,
astar-dial-cheb,with_roads,flowers,1810,1450,79.5,0,,,
astar-dial-cheb,with_roads,flowers,216,1582,952.8,0,,,
astar-dial-cheb,with_roads,flowers,1107,67,291.5,0,,,
astar-dial-cheb,with_roads,flowers,63,230,60.9,0,,,
astar-dial-cheb,with_roads,flowers,618,653,83.2,0,,,
astar-dial-cheb,with_roads,flowers,1327,1619,69.0,0,,,
astar-dial-cheb,with_roads,flowers,56,1495,917.6,0,,,
astar-dial-cheb,with_roads,flowers,567,1754,870.9,0,,,
astar-dial-cheb,with_roads,flowers,1450,1102,436.9,0,,,
astar-dial-cheb,with_roads,flowers,622,1168,153.5,0,,,
astar-dial-cheb,with_roads,flowers,1578,752,284.3,0,,,
astar-dial-cheb,with_roads,flowers,14,430,195.3,0,,,
astar-dial-cheb,with_roads,flowers,1108,907,732.6,0,,,
astar-dial-cheb,with_roads,flowers,752,422,90.3,0,,,
astar-dial-cheb,with_roads,flowers,611,900,650.4,0,,,
astar-dial-cheb,with_roads,flowers,262,228,117.3,0,,,
astar-jps,with_roads,flowers,1729,296,308.8,0,,,
astar-jps,with_roads,flowers,52,746,334.5,0,,,
astar-jps,with_roads,flowers,678,631,90.7,0,,,
astar-jps,with_roads,flowers,377,262,177.9,0,,,
astar-jps,with_roads,flowers,1810,1450,163.6,0,,,
astar-jps,with_roads,flowers,216,1582,782.9,0,,,
astar-jps,with_roads,flowers,1107,67,429.3,0,,,
astar-jps,with_roads,flowers,63,230,60.0,0,,,
astar-jps,with_roads,flowers,618,653,74.9,0,,,
astar-jps,with_roads,flowers,1327,1619,92.7,0,,,
astar-jps,with_roads,flowers,56,1495,768.2,0,,,
astar-jps,with_roads,flowers,567,1754,621.4,0,,,
astar-jps,with_roads,flowers,1450,1102,347.1,0,,,
astar-jps,with_roads,flowers,622,1168,200.7,0,,,
astar-jps,with_roads,flowers,1578,752,349.6,0,,,
astar-jps,with_roads,flowers,14,430,97.7,0,,,
astar-jps,with_roads,flowers,1108,907,242.2,0,,,
astar-jps,with_roads,flowers,752,422,170.6,0,,,
astar-jps,with_roads,flowers,611,900,286.2,0,,,
astar-jps,with_roads,flowers,262,228,78.0,0,,,
astar-jps-dial,with_roads,flowers,1729,296,350.0,0,,,
astar-jps-dial,with_roads,flowers,52,746,373.2,0,,,
astar-jps-dial,with_roads,flowers,678,631,115.8,0,,,
astar-jps-dial,with_roads,flowers,377,262,372.0,0,,,
astar-jps-dial,with_roads,flowers,1810,1450,185.7,0,,,
astar-jps-dial,with_roads,flowers,216,1582,823.7,0,,,
astar-jps-dial,with_roads,flowers,1107,67,467.9,0,,,
astar-jps-dial,with_roads,flowers,63,230,85.5,0,,,
astar-jps-dial,with_roads,flowers,618,653,95.0,0,,,
astar-jps-dial,with_roads,flowers,1327,1619,115.3,0,,,
astar-jps-dial,with_roads,flowers,56,1495,799.6,0,,,
astar-jps-dial,with_roads,flowers,567,1754,669.2,0,,,
astar-jps-dial,with_roads,flowers,1450,1102,422.8,0,,,
astar-jps-dial,with_roads,flowers,622,1168,229.6,0,,,
astar-jps-dial,with_roads,flowers,1578,752,379.2,0,,,
astar-jps-dial,with_roads,flowers,14,430,114.7,0,,,
astar-jps-dial,with_roads,flowers,1108,907,278.8,0,,,
astar-jps-dial,with_roads,flowers,752,422,210.7,0,,,
astar-jps-dial,with_roads,flowers,611,900,332.2,0,,,
astar-jps-dial,with_roads,flowers,262,228,145.9,0,,,
astar-dial-cheb,no_roads,galaxy,1467,235,847.5,0,,,
astar-dial-cheb,no_roads,galaxy,51,612,245.2,0,,,
astar-dial-cheb,no_roads,galaxy,540,486,253.8,0,,,
astar-dial-cheb,no_roads,galaxy,297,213,159.0,0,,,
astar-dial-cheb,no_roads,galaxy,1543,1259,92.6,0,,,
astar-dial-cheb,no_roads,galaxy,180,1360,865.9,0,,,
astar-dial-cheb,no_roads,galaxy,972,65,701.5,0,,,
astar-dial-cheb,no_roads,galaxy,61,194,195.2,0,,,
astar-dial-cheb,no_roads,galaxy,476,512,48.7,0,,,
astar-dial-cheb,no_roads,galaxy,1173,1386,310.7,0,,,
astar-dial-cheb,no_roads,galaxy,54,1294,862.0,0,,,
astar-dial-cheb,no_roads,galaxy,426,1488,938.4,0,,,
astar-dial-cheb,no_roads,galaxy,1594,1259,257.3,0,,,
astar-dial-cheb,no_roads,galaxy,965,480,177.1,0,,,
astar-dial-cheb,no_roads,galaxy,1036,1357,116.4,0,,,
astar-dial-cheb,no_roads,galaxy,619,13,475.4,0,,,
astar-dial-cheb,no_roads,galaxy,341,1587,1193.5,0,,,
astar-dial-cheb,no_roads,galaxy,973,767,64.7,0,,,
astar-dial-cheb,no_roads,galaxy,619,331,135.0,0,,,
astar-dial-cheb,no_roads,galaxy,469,759,176.0,0,,,
astar-jps,no_roads,galaxy,1467,235,260.4,0,,,
astar-jps,no_roads,galaxy,51,612,159.3,0,,,
astar-jps,no_roads,galaxy,540,486,109.3,0,,,
astar-jps,no_roads,galaxy,297,213,123.1,0,,,
astar-jps,no_roads,galaxy,1543,1259,92.3,0,,,
astar-jps,no_roads,galaxy,180,1360,355.9,0,,,
astar-jps,no_roads,galaxy,972,65,171.2,0,,,
astar-jps,no_roads,galaxy,61,194,89.0,0,,,
astar-jps,no_roads,galaxy,476,512,59.3,0,,,
astar-jps,no_roads,galaxy,1173,1386,199.2,0,,,
astar-jps,no_roads,galaxy,54,1294,648.8,0,,,
astar-jps,no_roads,galaxy,426,1488,496.3,0,,,
astar-jps,no_roads,galaxy,1594,1259,157.2,0,,,
astar-jps,no_roads,galaxy,965,480,112.2,0,,,
astar-jps,no_roads,galaxy,1036,1357,71.2,0,,,
astar-jps,no_roads,galaxy,619,13,174.6,0,,,
astar-jps,no_roads,galaxy,341,1587,484.9,0,,,
astar-jps,no_roads,galaxy,973,767,64.8,0,,,
astar-jps,no_roads,galaxy,619,331,77.9,0,,,
astar-jps,no_roads,galaxy,469,759,90.6,0,,,
astar-jps-dial,no_roads,galaxy,1467,235,420.5,0,,,
astar-jps-dial,no_roads,galaxy,51,612,163.2,0,,,
astar-jps-dial,no_roads,galaxy,540,486,224.7,0,,,
astar-jps-dial,no_roads,galaxy,297,213,193.8,0,,,
astar-jps-dial,no_roads,galaxy,1543,1259,139.5,0,,,
astar-jps-dial,no_roads,galaxy,180,1360,367.2,0,,,
astar-jps-dial,no_roads,galaxy,972,65,336.9,0,,,
astar-jps-dial,no_roads,galaxy,61,194,147.2,0,,,
astar-jps-dial,no_roads,galaxy,476,512,81.6,0,,,
astar-jps-dial,no_roads,galaxy,1173,1386,218.0,0,,,
astar-jps-dial,no_roads,galaxy,54,1294,742.9,0,,,
astar-jps-dial,no_roads,galaxy,426,1488,441.2,0,,,
astar-jps-dial,no_roads,galaxy,1594,1259,182.7,0,,,
astar-jps-dial,no_roads,galaxy,965,480,174.4,0,,,
astar-jps-dial,no_roads,galaxy,1036,1357,83.6,0,,,
astar-jps-dial,no_roads,galaxy,619,13,242.7,0,,,
astar-jps-dial,no_roads,galaxy,341,1587,528.2,0,,,
astar-jps-dial,no_roads,galaxy,973,767,90.3,0,,,
astar-jps-dial,no_roads,galaxy,619,331,128.0,0,,,
astar-jps-dial,no_roads,galaxy,469,759,112.4,0,,,
astar-dial-cheb,with_roads,galaxy,1467,235,835.9,0,,,
astar-dial-cheb,with_roads,galaxy,51,612,134.0,0,,,
astar-dial-cheb,with_roads,galaxy,540,486,138.0,0,,,
astar-dial-cheb,with_roads,galaxy,297,213,96.9,0,,,
astar-dial-cheb,with_roads,galaxy,1543,1259,91.2,0,,,
astar-dial-cheb,with_roads,galaxy,180,1360,903.3,0,,,
astar-dial-cheb,with_roads,galaxy,972,65,625.8,0,,,
astar-dial-cheb,with_roads,galaxy,61,194,211.0,0,,,
astar-dial-cheb,with_roads,galaxy,476,512,55.6,0,,,
astar-dial-cheb,with_roads,galaxy,1173,1386,346.2,0,,,
astar-dial-cheb,with_roads,galaxy,54,1294,885.3,0,,,
astar-dial-cheb,with_roads,galaxy,426,1488,1201.3,0,,,
astar-dial-cheb,with_roads,galaxy,1594,1259,267.2,0,,,
astar-dial-cheb,with_roads,galaxy,965,480,181.3,0,,,
astar-dial-cheb,with_roads,galaxy,1036,1357,114.4,0,,,
astar-dial-cheb,with_roads,galaxy,619,13,289.5,0,,,
astar-dial-cheb,with_roads,galaxy,341,1587,1205.8,0,,,
astar-dial-cheb,with_roads,galaxy,973,767,63.9,0,,,
astar-dial-cheb,with_roads,galaxy,619,331,68.4,0,,,
astar-dial-cheb,with_roads,galaxy,469,759,177.2,0,,,
astar-jps,with_roads,galaxy,1467,235,274.5,0,,,
astar-jps,with_roads,galaxy,51,612,165.4,0,,,
astar-jps,with_roads,galaxy,540,486,114.8,0,,,
astar-jps,with_roads,galaxy,297,213,129.2,0,,,
astar-jps,with_roads,galaxy,1543,1259,99.2,0,,,
astar-jps,with_roads,galaxy,180,1360,358.2,0,,,
astar-jps,with_roads,galaxy,972,65,174.3,0,,,
astar-jps,with_roads,galaxy,61,194,87.7,0,,,
astar-jps,with_roads,galaxy,476,512,60.7,0,,,
astar-jps,with_roads,galaxy,1173,1386,205.0,0,,,
astar-jps,with_roads,galaxy,54,1294,676.4,0,,,
astar-jps,with_roads,galaxy,426,1488,501.0,0,,,
astar-jps,with_roads,galaxy,1594,1259,169.9,0,,,
astar-jps,with_roads,galaxy,965,480,121.0,0,,,
astar-jps,with_roads,galaxy,1036,1357,74.2,0,,,
astar-jps,with_roads,galaxy,619,13,182.8,0,,,
astar-jps,with_roads,galaxy,341,1587,506.1,0,,,
astar-jps,with_roads,galaxy,973,767,72.8,0,,,
astar-jps,with_roads,galaxy,619,331,82.3,0,,,
astar-jps,with_roads,galaxy,469,759,96.9,0,,,
astar-jps-dial,with_roads,galaxy,1467,235,443.2,0,,,
astar-jps-dial,with_roads,galaxy,51,612,173.2,0,,,
astar-jps-dial,with_roads,galaxy,540,486,223.0,0,,,
astar-jps-dial,with_roads,galaxy,297,213,194.7,0,,,
astar-jps-dial,with_roads,galaxy,1543,1259,142.9,0,,,
astar-jps-dial,with_roads,galaxy,180,1360,388.9,0,,,
astar-jps-dial,with_roads,galaxy,972,65,346.2,0,,,
astar-jps-dial,with_roads,galaxy,61,194,146.8,0,,,
astar-jps-dial,with_roads,galaxy,476,512,82.8,0,,,
astar-jps-dial,with_roads,galaxy,1173,1386,227.3,0,,,
astar-jps-dial,with_roads,galaxy,54,1294,779.7,0,,,
astar-jps-dial,with_roads,galaxy,426,1488,461.9,0,,,
astar-jps-dial,with_roads,galaxy,1594,1259,184.8,0,,,
astar-jps-dial,with_roads,galaxy,965,480,179.2,0,,,
astar-jps-dial,with_roads,galaxy,1036,1357,93.2,0,,,
astar-jps-dial,with_roads,galaxy,619,13,251.5,0,,,
astar-jps-dial,with_roads,galaxy,341,1587,546.0,0,,,
astar-jps-dial,with_roads,galaxy,973,767,92.1,0,,,
astar-jps-dial,with_roads,galaxy,619,331,130.3,0,,,
astar-jps-dial,with_roads,galaxy,469,759,118.2,0,,,
astar-dial-cheb,no_roads,gaussian,124,25,105.3,0,,,
astar-dial-cheb,no_roads,gaussian,312,277,15.6,0,,,
astar-dial-cheb,no_roads,gaussian,253,156,124.6,0,,,
astar-dial-cheb,no_roads,gaussian,111,650,378.6,0,,,
astar-dial-cheb,no_roads,gaussian,96,495,358.4,0,,,
astar-dial-cheb,no_roads,gaussian,32,30,16.6,0,,,
astar-dial-cheb,no_roads,gaussian,102,248,434.6,0,,,
astar-dial-cheb,no_roads,gaussian,264,600,252.9,0,,,
astar-dial-cheb,no_roads,gaussian,27,671,318.2,0,,,
astar-dial-cheb,no_roads,gaussian,225,650,222.8,0,,,
astar-dial-cheb,no_roads,gaussian,492,250,70.0,0,,,
astar-dial-cheb,no_roads,gaussian,528,315,52.3,0,,,
astar-dial-cheb,no_roads,gaussian,6,178,45.9,0,,,
astar-dial-cheb,no_roads,gaussian,495,391,24.9,0,,,
astar-dial-cheb,no_roads,gaussian,315,174,502.4,0,,,
astar-dial-cheb,no_roads,gaussian,245,387,35.0,0,,,
astar-dial-cheb,no_roads,gaussian,111,101,442.9,0,,,
astar-dial-cheb,no_roads,gaussian,446,106,474.8,0,,,
astar-dial-cheb,no_roads,gaussian,418,398,287.9,0,,,
astar-dial-cheb,no_roads,gaussian,300,44,145.1,0,,,
astar-jps,no_roads,gaussian,124,25,75.8,0,,,
astar-jps,no_roads,gaussian,312,277,45.0,0,,,
astar-jps,no_roads,gaussian,253,156,79.4,0,,,
astar-jps,no_roads,gaussian,111,650,342.3,0,,,
astar-jps,no_roads,gaussian,96,495,299.3,0,,,
astar-jps,no_roads,gaussian,32,30,27.5,0,,,
astar-jps,no_roads,gaussian,102,248,240.9,0,,,
astar-jps,no_roads,gaussian,264,600,131.7,0,,,
astar-jps,no_roads,gaussian,27,671,137.3,0,,,
astar-jps,no_roads,gaussian,225,650,125.1,0,,,
astar-jps,no_roads,gaussian,492,250,54.1,0,,,
astar-jps,no_roads,gaussian,528,315,36.3,0,,,
astar-jps,no_roads,gaussian,6,178,65.9,0,,,
astar-jps,no_roads,gaussian,495,391,54.0,0,,,
astar-jps,no_roads,gaussian,315,174,153.4,0,,,
astar-jps,no_roads,gaussian,245,387,62.2,0,,,
astar-jps,no_roads,gaussian,111,101,79.7,0,,,
astar-jps,no_roads,gaussian,446,106,95.2,0,,,
astar-jps,no_roads,gaussian,418,398,222.8,0,,,
astar-jps,no_roads,gaussian,300,44,66.0,0,,,
astar-jps-dial,no_roads,gaussian,124,25,90.7,0,,,
astar-jps-dial,no_roads,gaussian,312,277,63.3,0,,,
astar-jps-dial,no_roads,gaussian,253,156,122.3,0,,,
astar-jps-dial,no_roads,gaussian,111,650,339.6,0,,,
astar-jps-dial,no_roads,gaussian,96,495,301.0,0,,,
astar-jps-dial,no_roads,gaussian,32,30,66.6,0,,,
astar-jps-dial,no_roads,gaussian,102,248,428.5,0,,,
astar-jps-dial,no_roads,gaussian,264,600,150.8,0,,,
astar-jps-dial,no_roads,gaussian,27,671,157.2,0,,,
astar-jps-dial,no_roads,gaussian,225,650,143.9,0,,,
