algo,scenario,map,start,goal,n_goals,total_time_us,reached,ref_reachable,opt_ratio,first_move_correct,cost_walked,steps_taken,tiles_revealed
bug-bug1,with_roads,default_large2,119,553,1,175.880000,1,1,4.142857,0,174,66,1500
bug-bug1,with_roads,default_large2,65,752,1,158.922000,1,1,3.145833,0,151,59,1500
bug-bug1,with_roads,default_large2,961,644,1,239.997000,1,1,3.520000,1,264,99,1500
bug-bug1,with_roads,default_large2,141,514,1,76.464000,1,1,1.196078,1,61,30,1500
bug-bug1,with_roads,default_large2,1371,750,1,196.873000,1,1,2.760000,1,207,71,1500
bug-bug1,with_roads,default_large2,517,1198,1,416.573000,1,1,8.384615,0,436,154,1500
bug-bug1,with_roads,default_large2,950,1097,1,433.119000,1,1,4.858586,1,481,169,1500
bug-bug1,with_roads,default_large2,312,635,1,203.295000,1,1,6.161290,0,191,75,1500
bug-bug1,with_roads,default_large2,303,593,1,361.339000,1,1,4.853333,0,364,136,1500
bug-bug1-los,with_roads,default_large2,238,51,1,165.892000,1,1,2.532258,0,157,61,1500
bug-bug1-los,with_roads,default_large2,659,587,1,228.930000,1,1,2.840580,1,196,78,1500
bug-bug1-los,with_roads,default_large2,541,303,1,499.055000,1,1,5.448718,0,425,166,1500
bug-bug1-los,with_roads,default_large2,218,1306,1,171.593000,1,1,2.435484,1,151,57,1500
bug-bug1-los,with_roads,default_large2,184,1443,1,207.057000,1,1,3.196721,1,195,67,1500
bug-bug1-los,with_roads,default_large2,1008,65,1,200.200000,1,1,3.711111,1,167,69,1500
bug-bug1-los,with_roads,default_large2,61,197,1,70.960000,1,1,1.317073,0,108,36,1500
bug-bug1-los,with_roads,default_large2,529,562,1,39.570000,1,1,2.142857,1,45,17,1500
bug-bug1-los,with_roads,default_large2,1212,1466,1,126.933000,1,1,3.000000,0,99,34,1500
bug-bug1-los,with_roads,default_large2,54,1351,1,70.546000,1,1,1.238095,0,78,27,1500
bug-bug1-los,with_roads,default_large2,483,1306,1,358.082000,1,1,4.750000,1,323,116,1500
bug-bug1-los,with_roads,default_large2,1003,533,1,221.815000,1,1,3.093750,1,198,80,1500
bug-bug1-los,with_roads,default_large2,1073,1440,1,167.140000,1,1,2.921569,1,149,54,1500
bug-bug1-los,with_roads,default_large2,667,13,1,36.410000,1,1,1.500000,1,33,14,1500
bug-bug1-los,with_roads,default_large2,365,1009,1,41.396000,1,1,1.057143,1,37,14,1500
bug-bug1-los,with_roads,default_large2,815,667,1,8.259000,1,1,1.000000,1,9,3,1500
bug-bug1-los,with_roads,default_large2,354,522,1,183.129000,1,1,4.937500,0,158,64,1500
bug-bug1-los,with_roads,default_large2,805,218,1,169.030000,1,1,2.920000,0,146,58,1500
bug-bug1-los,with_roads,default_large2,195,912,1,684.970000,1,1,7.581395,1,652,233,1500
bug-bug1-los,with_roads,default_large2,204,863,1,79.219000,1,1,1.783784,0,66,27,1500
bug-bug1-los,with_roads,default_large2,825,1470,1,39.931000,1,1,1.000000,1,39,14,1500
bug-bug1-los,with_roads,default_large2,634,92,1,35.395000,1,1,1.000000,1,33,12,1500
bug-bug1-los,with_roads,default_large2,1098,1288,1,23.877000,1,1,1.000000,1,30,10,1500
bug-bug1-los,with_roads,default_large2,270,909,1,295.564000,1,1,5.045455,0,222,95,1500
bug-bug1-los,with_roads,default_large2,167,1327,1,319.826000,1,1,4.179104,0,280,107,1500
bug-bug1-los,with_roads,default_large2,700,868,1,215.440000,1,1,3.500000,1,189,73,1500
bug-bug1-los,with_roads,default_large2,1400,469,1,46.270000,1,1,1.000000,1,57,19,1500
bug-bug1-los,with_roads,default_large2,148,97,1,5.512000,1,1,1.000000,1,3,1,1500
bug-bug1-los,with_roads,default_large2,550,692,1,326.076000,1,1,3.650000,0,292,111,1500
bug-bug1-los,with_roads,default_large2,169,562,1,21.395000,1,1,1.000000,1,22,8,1500
bug-bug1-los,with_roads,default_large2,215,912,1,28.639000,1,1,1.117647,1,38,14,1500
bug-bug1-los,with_roads,default_large2,667,1085,1,247.014000,1,1,8.241379,0,239,84,1500
bug-bug1-los,with_roads,default_large2,879,393,1,73.387000,1,1,1.156863,1,59,28,1500
bug-bug1-los,with_roads,default_large2,892,853,1,614.931000,1,1,8.066667,1,605,211,1500
bug-bug1-los,with_roads,default_large2,509,641,1,313.651000,1,1,3.337500,1,267,108,1500
bug-bug1-los,with_roads,default_large2,152,1481,1,475.640000,1,1,5.164557,0,408,150,1500
bug-bug1-los,with_roads,default_large2,413,1283,1,272.427000,1,1,6.054054,0,224,94,1500
bug-bug1-los,with_roads,default_large2,587,394,1,42.627000,1,1,1.000000,1,39,14,1500
bug-bug1-los,with_roads,default_large2,1104,911,1,16.978000,1,1,1.000000,1,21,7,1500
bug-bug1-los,with_roads,default_large2,648,1342,1,30.317000,1,1,1.000000,1,42,14,1500
bug-bug1-los,with_roads,default_large2,531,775,1,13.598000,1,1,1.166667,1,14,6,1500
bug-bug1-los,with_roads,default_large2,119,553,1,184.885000,1,1,3.857143,0,162,61,1500
bug-bug1-los,with_roads,default_large2,65,752,1,172.398000,1,1,3.145833,0,151,59,1500
bug-bug1-los,with_roads,default_large2,961,644,1,172.600000,1,1,2.200000,1,165,64,1500
bug-bug1-los,with_roads,default_large2,141,514,1,82.174000,1,1,1.196078,1,61,30,1500
bug-bug1-los,with_roads,default_large2,1371,750,1,201.729000,1,1,2.760000,1,207,71,1500
bug-bug1-los,with_roads,default_large2,517,1198,1,446.911000,1,1,8.384615,0,436,154,1500
bug-bug1-los,with_roads,default_large2,950,1097,1,484.510000,1,1,4.858586,1,481,169,1500
bug-bug1-los,with_roads,default_large2,312,635,1,89.379000,1,1,2.612903,0,81,28,1500
bug-bug1-los,with_roads,default_large2,303,593,1,272.014000,1,1,3.453333,0,259,100,1500
bug-bug2,with_roads,default_large2,238,51,1,34.687000,0,1,,0,33,12,1500
bug-bug2,with_roads,default_large2,659,587,1,118.954000,1,1,1.710145,1,118,47,1500
bug-bug2,with_roads,default_large2,541,303,1,317.241000,1,1,2.871795,0,224,98,1500
bug-bug2,with_roads,default_large2,218,1306,1,53.348000,1,1,1.032258,1,64,23,1500
bug-bug2,with_roads,default_large2,184,1443,1,103.099000,1,1,1.770492,1,108,37,1500
bug-bug2,with_roads,default_large2,1008,65,1,168.101000,0,1,,1,137,56,1500
bug-bug2,with_roads,default_large2,61,197,1,50.014000,1,1,1.317073,0,108,36,1500
bug-bug2,with_roads,default_large2,529,562,1,30.749000,1,1,2.142857,1,45,17,1500
bug-bug2,with_roads,default_large2,1212,1466,1,109.617000,1,1,3.000000,0,99,34,1500
bug-bug2,with_roads,default_large2,54,1351,1,50.860000,1,1,1.238095,0,78,27,1500
bug-bug2,with_roads,default_large2,483,1306,1,169.031000,0,1,,1,139,50,1500
bug-bug2,with_roads,default_large2,1003,533,1,147.533000,1,1,2.359375,1,151,58,1500
bug-bug2,with_roads,default_large2,1073,1440,1,164.168000,1,1,2.568627,1,131,50,1500
bug-bug2,with_roads,default_large2,667,13,1,32.046000,1,1,1.772727,1,39,16,1500
bug-bug2,with_roads,default_large2,365,1009,1,40.767000,1,1,1.057143,1,37,16,1500
bug-bug2,with_roads,default_large2,815,667,1,5.603000,1,1,1.000000,1,9,3,1500
bug-bug2,with_roads,default_large2,354,522,1,70.700000,1,1,2.062500,0,66,29,1500
bug-bug2,with_roads,default_large2,805,218,1,76.277000,1,1,1.340000,0,67,28,1500
bug-bug2,with_roads,default_large2,195,912,1,276.000000,0,1,,1,260,92,1500
bug-bug2,with_roads,default_large2,204,863,1,218.115000,0,1,,0,177,69,1500
bug-bug2,with_roads,default_large2,825,1470,1,173.425000,0,1,,1,156,56,1500
bug-bug2,with_roads,default_large2,634,92,1,40.880000,1,1,1.090909,1,36,15,1500
bug-bug2,with_roads,default_large2,1098,1288,1,19.138000,1,1,1.000000,1,30,10,1500
bug-bug2,with_roads,default_large2,270,909,1,140.195000,1,1,2.545455,0,112,46,1500
bug-bug2,with_roads,default_large2,167,1327,1,242.062000,1,1,3.194030,0,214,80,1500
bug-bug2,with_roads,default_large2,700,868,1,117.869000,1,1,2.111111,1,114,44,1500
bug-bug2,with_roads,default_large2,1400,469,1,28.076000,1,1,1.000000,1,57,19,1500
bug-bug2,with_roads,default_large2,148,97,1,3.115000,1,1,1.000000,1,3,1,1500
bug-bug2,with_roads,default_large2,550,692,1,191.920000,1,1,2.637500,0,211,79,1500
bug-bug2,with_roads,default_large2,169,562,1,15.369000,1,1,1.000000,1,22,8,1500
bug-bug2,with_roads,default_large2,215,912,1,21.704000,1,1,1.117647,1,38,14,1500
bug-bug2,with_roads,default_large2,667,1085,1,73.217000,1,1,2.655172,0,77,29,1500
bug-bug2,with_roads,default_large2,879,393,1,68.639000,1,1,1.254902,1,64,26,1500
bug-bug2,with_roads,default_large2,892,853,1,319.790000,1,1,4.173333,1,313,111,1500
bug-bug2,with_roads,default_large2,509,641,1,167.128000,1,1,1.962500,1,157,63,1500
bug-bug2,with_roads,default_large2,152,1481,1,179.854000,1,1,2.012658,0,159,60,1500
bug-bug2,with_roads,default_large2,413,1283,1,220.232000,1,1,5.162162,0,191,76,1500
bug-bug2,with_roads,default_large2,587,394,1,62.314000,1,1,1.461538,1,57,20,1500
bug-bug2,with_roads,default_large2,1104,911,1,12.527000,1,1,1.000000,1,21,7,1500
bug-bug2,with_roads,default_large2,648,1342,1,23.603000,1,1,1.000000,1,42,14,1500
bug-bug2,with_roads,default_large2,531,775,1,10.928000,1,1,1.166667,1,14,6,1500
bug-bug2,with_roads,default_large2,119,553,1,91.921000,1,1,2.285714,0,96,33,1500
bug-bug2,with_roads,default_large2,65,752,1,104.256000,1,1,2.020833,0,97,36,1500
bug-bug2,with_roads,default_large2,961,644,1,30.886000,0,1,,1,30,11,1500
bug-bug2,with_roads,default_large2,141,514,1,76.752000,1,1,1.431373,1,73,30,1500
bug-bug2,with_roads,default_large2,1371,750,1,199.977000,0,1,,1,168,62,1500
bug-bug2,with_roads,default_large2,517,1198,1,158.063000,0,1,,0,144,49,1500
bug-bug2,with_roads,default_large2,950,1097,1,175.634000,1,1,2.000000,1,198,73,1500
bug-bug2,with_roads,default_large2,312,635,1,147.965000,1,1,4.483871,0,139,56,1500
bug-bug2,with_roads,default_large2,303,593,1,201.305000,1,1,2.506667,0,188,70,1500
bug-distbug,with_roads,default_large2,238,51,1,109.543000,1,1,1.758065,0,109,45,1500
bug-distbug,with_roads,default_large2,659,587,1,166.761000,1,1,1.652174,1,114,46,1500
bug-distbug,with_roads,default_large2,541,303,1,238.311000,1,1,2.000000,0,156,68,1500
bug-distbug,with_roads,default_large2,218,1306,1,68.837000,1,1,1.032258,1,64,26,1500
bug-distbug,with_roads,default_large2,184,1443,1,90.158000,1,1,1.622951,1,99,37,1500
bug-distbug,with_roads,default_large2,1008,65,1,45.830000,1,1,1.200000,1,54,22,1500
bug-distbug,with_roads,default_large2,61,197,1,59.910000,1,1,1.317073,0,108,36,1500
bug-distbug,with_roads,default_large2,529,562,1,34.528000,1,1,2.142857,1,45,17,1500
bug-distbug,with_roads,default_large2,1212,1466,1,144.640000,1,1,3.000000,0,99,35,1500
bug-distbug,with_roads,default_large2,54,1351,1,58.255000,1,1,1.238095,0,78,28,1500
bug-distbug,with_roads,default_large2,483,1306,1,247.240000,1,1,2.514706,1,171,67,1500
bug-distbug,with_roads,default_large2,1003,533,1,197.616000,1,1,2.156250,1,138,56,1500
bug-distbug,with_roads,default_large2,1073,1440,1,33936.565000,0,1,,1,18009,12000,1500
bug-distbug,with_roads,default_large2,667,13,1,40.901000,1,1,1.500000,1,33,15,1500
bug-distbug,with_roads,default_large2,365,1009,1,53.947000,1,1,1.057143,1,37,17,1500
bug-distbug,with_roads,default_large2,815,667,1,6.848000,1,1,1.000000,1,9,3,1500
bug-distbug,with_roads,default_large2,354,522,1,220.984000,1,1,4.687500,0,150,58,1500
bug-distbug,with_roads,default_large2,805,218,1,85.892000,1,1,1.300000,0,65,27,1500
bug-distbug,with_roads,default_large2,195,912,1,354.718000,1,1,2.918605,1,251,99,1500
bug-distbug,with_roads,default_large2,204,863,1,82.436000,1,1,1.891892,0,70,28,1500
bug-distbug,with_roads,default_large2,825,1470,1,49.425000,1,1,1.000000,1,39,17,1500
bug-distbug,with_roads,default_large2,634,92,1,37.054000,1,1,1.000000,1,33,15,1500
bug-distbug,with_roads,default_large2,1098,1288,1,20.818000,1,1,1.000000,1,30,10,1500
bug-distbug,with_roads,default_large2,270,909,1,175.471000,1,1,2.909091,0,128,48,1500
bug-distbug,with_roads,default_large2,167,1327,1,240.033000,1,1,2.492537,0,167,61,1500
bug-distbug,with_roads,default_large2,700,868,1,138.439000,1,1,1.703704,1,92,40,1500
bug-distbug,with_roads,default_large2,1400,469,1,33.676000,1,1,1.000000,1,57,19,1500
bug-distbug,with_roads,default_large2,148,97,1,3.323000,1,1,1.000000,1,3,1,1500
bug-distbug,with_roads,default_large2,550,692,1,246.118000,1,1,2.400000,0,192,74,1500
bug-distbug,with_roads,default_large2,169,562,1,17.139000,1,1,1.000000,1,22,8,1500
bug-distbug,with_roads,default_large2,215,912,1,26.101000,1,1,1.117647,1,38,14,1500
bug-distbug,with_roads,default_large2,667,1085,1,71.483000,1,1,1.793103,0,52,26,1500
bug-distbug,with_roads,default_large2,879,393,1,65.257000,1,1,1.000000,1,51,23,1500
bug-distbug,with_roads,default_large2,892,853,1,296.392000,1,1,2.933333,1,220,84,1500
bug-distbug,with_roads,default_large2,509,641,1,213.494000,1,1,1.912500,1,153,61,1500
bug-distbug,with_roads,default_large2,152,1481,1,283.377000,1,1,2.708861,0,214,84,1500
bug-distbug,with_roads,default_large2,413,1283,1,152.703000,1,1,2.891892,0,107,45,1500
bug-distbug,with_roads,default_large2,587,394,1,54.565000,1,1,1.000000,1,39,15,1500
bug-distbug,with_roads,default_large2,1104,911,1,13.686000,1,1,1.000000,1,21,7,1500
bug-distbug,with_roads,default_large2,648,1342,1,26.877000,1,1,1.000000,1,42,14,1500
bug-distbug,with_roads,default_large2,531,775,1,12.260000,1,1,1.166667,1,14,6,1500
bug-distbug,with_roads,default_large2,119,553,1,77.928000,1,1,1.714286,0,72,26,1500
bug-distbug,with_roads,default_large2,65,752,1,92.271000,1,1,1.333333,0,64,28,1500
bug-distbug,with_roads,default_large2,961,644,1,128.773000,1,1,1.733333,1,130,52,1500
bug-distbug,with_roads,default_large2,141,514,1,71.519000,1,1,1.470588,1,75,31,1500
bug-distbug,with_roads,default_large2,1371,750,1,90.206000,1,1,1.040000,1,78,30,1500
bug-distbug,with_roads,default_large2,517,1198,1,97.897000,1,1,1.692308,0,88,40,1500
bug-distbug,with_roads,default_large2,950,1097,1,152.843000,1,1,1.505051,1,149,63,1500
bug-distbug,with_roads,default_large2,312,635,1,111.506000,1,1,2.612903,0,81,33,1500
bug-distbug,with_roads,default_large2,303,593,1,214.889000,1,1,2.280000,0,171,67,1500
bug-tangentbug,with_roads,default_large2,238,51,1,2823.603000,1,1,1.629032,1,101,46,1500
bug-tangentbug,with_roads,default_large2,659,587,1,3906.172000,1,1,1.681159,1,116,48,1500
bug-tangentbug,with_roads,default_large2,541,303,1,6235.818000,1,1,1.666667,0,130,68,1500
bug-tangentbug,with_roads,default_large2,218,1306,1,1613.561000,1,1,1.032258,1,64,27,1500
bug-tangentbug,with_roads,default_large2,184,1443,1,2070.148000,1,1,1.229508,1,75,31,1500
bug-tangentbug,with_roads,default_large2,1008,65,1,1348.245000,1,1,1.222222,1,55,23,1500
bug-tangentbug,with_roads,default_large2,61,197,1,2678.470000,1,1,1.280488,0,105,46,1500
bug-tangentbug,with_roads,default_large2,529,562,1,1285.148000,1,1,1.285714,0,27,21,1500
bug-tangentbug,with_roads,default_large2,1212,1466,1,5091.826000,1,1,3.000000,0,99,35,1500
bug-tangentbug,with_roads,default_large2,54,1351,1,2655.619000,1,1,1.285714,0,81,34,1500
bug-tangentbug,with_roads,default_large2,483,1306,1,2405.189000,1,1,1.485294,1,101,44,1500
bug-tangentbug,with_roads,default_large2,1003,533,1,3016.429000,1,1,1.343750,1,86,38,1500
bug-tangentbug,with_roads,default_large2,1073,1440,1,1080.067000,1,1,1.176471,1,60,25,1500
bug-tangentbug,with_roads,default_large2,667,13,1,1762.499000,1,1,1.772727,0,39,21,1500
bug-tangentbug,with_roads,default_large2,365,1009,1,969.629000,1,1,1.057143,1,37,16,1500
bug-tangentbug,with_roads,default_large2,815,667,1,11.043000,1,1,1.000000,1,9,3,1500
bug-tangentbug,with_roads,default_large2,354,522,1,6913.153000,1,1,4.812500,0,154,61,1500
bug-tangentbug,with_roads,default_large2,805,218,1,2545.584000,1,1,1.340000,0,67,29,1500
bug-tangentbug,with_roads,default_large2,195,912,1,9402.686000,1,1,2.825581,1,243,98,1500
bug-tangentbug,with_roads,default_large2,204,863,1,5041.583000,1,1,2.918919,0,108,46,1500
bug-tangentbug,with_roads,default_large2,825,1470,1,856.857000,1,1,1.000000,1,39,16,1500
bug-tangentbug,with_roads,default_large2,634,92,1,994.106000,1,1,1.272727,1,42,17,1500
bug-tangentbug,with_roads,default_large2,1098,1288,1,732.125000,1,1,1.000000,1,30,12,1500
bug-tangentbug,with_roads,default_large2,270,909,1,1219.693000,1,1,1.045455,1,46,20,1500
bug-tangentbug,with_roads,default_large2,167,1327,1,6207.001000,1,1,2.552239,0,171,70,1500
bug-tangentbug,with_roads,default_large2,700,868,1,1118.598000,0,1,,0,18,8,1500
bug-tangentbug,with_roads,default_large2,1400,469,1,2135.253000,1,1,1.368421,1,78,32,1500
bug-tangentbug,with_roads,default_large2,148,97,1,4.964000,1,1,1.000000,1,3,1,1500
bug-tangentbug,with_roads,default_large2,550,692,1,8204.595000,1,1,2.725000,0,218,87,1500
bug-tangentbug,with_roads,default_large2,169,562,1,643.468000,1,1,1.000000,1,22,10,1500
bug-tangentbug,with_roads,default_large2,215,912,1,959.614000,1,1,1.176471,1,40,17,1500
bug-tangentbug,with_roads,default_large2,667,1085,1,4852.477000,1,1,3.310345,0,96,47,1500
bug-tangentbug,with_roads,default_large2,879,393,1,1901.605000,1,1,1.078431,1,55,27,1500
bug-tangentbug,with_roads,default_large2,892,853,1,7495.491000,1,1,2.920000,1,219,91,1500
bug-tangentbug,with_roads,default_large2,509,641,1,6698.360000,1,1,2.237500,0,179,71,1500
bug-tangentbug,with_roads,default_large2,152,1481,1,5881.588000,1,1,2.354430,0,186,75,1500
bug-tangentbug,with_roads,default_large2,413,1283,1,7846.504000,1,1,5.378378,1,199,80,1500
bug-tangentbug,with_roads,default_large2,587,394,1,1240.321000,1,1,1.000000,1,39,17,1500
bug-tangentbug,with_roads,default_large2,1104,911,1,842.101000,1,1,1.285714,1,27,11,1500
bug-tangentbug,with_roads,default_large2,648,1342,1,1215.587000,1,1,1.214286,1,51,21,1500
bug-tangentbug,with_roads,default_large2,531,775,1,710.143000,1,1,1.500000,1,18,10,1500
bug-tangentbug,with_roads,default_large2,119,553,1,3409.542000,1,1,2.047619,0,86,38,1500
bug-tangentbug,with_roads,default_large2,65,752,1,2613.285000,1,1,1.604167,0,77,35,1500
bug-tangentbug,with_roads,default_large2,961,644,1,5406.077000,1,1,1.720000,1,129,55,1500
bug-tangentbug,with_roads,default_large2,141,514,1,2610.628000,1,1,1.686275,1,86,38,1500
bug-tangentbug,with_roads,default_large2,1371,750,1,1664.296000,1,1,1.200000,1,90,37,1500
bug-tangentbug,with_roads,default_large2,517,1198,1,3020.431000,1,1,1.807692,0,94,45,1500
bug-tangentbug,with_roads,default_large2,950,1097,1,5925.871000,1,1,1.969697,1,195,82,1500
bug-tangentbug,with_roads,default_large2,312,635,1,2121.795000,1,1,2.806452,0,87,36,1500
bug-tangentbug,with_roads,default_large2,303,593,1,11034.773000,1,1,2.506667,1,188,76,1500
bug-visbug21,with_roads,default_large2,238,51,1,1560.765000,1,1,1.725806,0,107,37,1500
bug-visbug21,with_roads,default_large2,659,587,1,1424.230000,1,1,1.710145,1,118,47,1500
bug-visbug21,with_roads,default_large2,541,303,1,2964.795000,1,1,2.807692,0,219,89,1500
bug-visbug21,with_roads,default_large2,218,1306,1,1500.140000,1,1,2.419355,1,150,59,1500
bug-visbug21,with_roads,default_large2,184,1443,1,1287.197000,1,1,2.311475,1,141,48,1500
bug-visbug21,with_roads,default_large2,1008,65,1,1080.448000,1,1,1.266667,1,57,19,1500
bug-visbug21,with_roads,default_large2,61,197,1,1432.419000,1,1,1.317073,0,108,36,1500
bug-visbug21,with_roads,default_large2,529,562,1,635.146000,1,1,2.047619,1,43,17,1500
bug-visbug21,with_roads,default_large2,1212,1466,1,514.543000,1,1,3.000000,0,99,34,1500
bug-visbug21,with_roads,default_large2,54,1351,1,1356.174000,1,1,1.238095,0,78,27,1500
bug-visbug21,with_roads,default_large2,483,1306,1,1565.031000,1,1,2.720588,1,185,64,1500
bug-visbug21,with_roads,default_large2,1003,533,1,1270.076000,1,1,1.281250,1,82,30,1500
bug-visbug21,with_roads,default_large2,1073,1440,1,950.455000,1,1,2.039216,1,104,38,1500
bug-visbug21,with_roads,default_large2,667,13,1,592.379000,1,1,1.727273,0,38,17,1500
bug-visbug21,with_roads,default_large2,365,1009,1,1109.129000,1,1,1.057143,1,37,13,1500
bug-visbug21,with_roads,default_large2,815,667,1,100.768000,1,1,1.000000,1,9,3,1500
bug-visbug21,with_roads,default_large2,354,522,1,1565.885000,1,1,1.843750,0,59,28,1500
bug-visbug21,with_roads,default_large2,805,218,1,886.625000,1,1,1.340000,0,67,28,1500
bug-visbug21,with_roads,default_large2,195,912,1,1852.114000,1,1,1.860465,1,160,58,1500
bug-visbug21,with_roads,default_large2,204,863,1,747.804000,0,1,,0,105,40,1500
bug-visbug21,with_roads,default_large2,825,1470,1,566.686000,1,1,1.000000,1,39,13,1500
bug-visbug21,with_roads,default_large2,634,92,1,540.044000,1,1,1.090909,1,36,13,1500
bug-visbug21,with_roads,default_large2,1098,1288,1,408.701000,1,1,1.000000,1,30,10,1500
bug-visbug21,with_roads,default_large2,270,909,1,810.457000,1,1,2.545455,0,112,45,1500
bug-visbug21,with_roads,default_large2,167,1327,1,1223.893000,1,1,2.223881,0,149,56,1500
bug-visbug21,with_roads,default_large2,700,868,1,1088.076000,1,1,2.055556,1,111,42,1500
bug-visbug21,with_roads,default_large2,1400,469,1,921.365000,1,1,1.000000,1,57,19,1500
bug-visbug21,with_roads,default_large2,148,97,1,104.422000,1,1,1.000000,1,3,1,1500
bug-visbug21,with_roads,default_large2,550,692,1,2267.155000,1,1,2.537500,0,203,77,1500
bug-visbug21,with_roads,default_large2,169,562,1,481.768000,1,1,1.000000,1,22,8,1500
bug-visbug21,with_roads,default_large2,215,912,1,661.208000,1,1,1.176471,0,40,14,1500
bug-visbug21,with_roads,default_large2,667,1085,1,856.800000,1,1,2.344828,0,68,26,1500
bug-visbug21,with_roads,default_large2,879,393,1,759.713000,1,1,1.294118,1,66,25,1500
bug-visbug21,with_roads,default_large2,892,853,1,2220.318000,1,1,4.173333,1,313,111,1500
bug-visbug21,with_roads,default_large2,509,641,1,1489.417000,1,1,1.912500,1,153,61,1500
bug-visbug21,with_roads,default_large2,152,1481,1,1646.672000,1,1,1.936709,0,153,58,1500
bug-visbug21,with_roads,default_large2,413,1283,1,839.046000,0,1,,0,126,52,1500
bug-visbug21,with_roads,default_large2,587,394,1,388.103000,1,1,1.461538,1,57,20,1500
bug-visbug21,with_roads,default_large2,1104,911,1,250.689000,1,1,1.000000,1,21,7,1500
bug-visbug21,with_roads,default_large2,648,1342,1,725.566000,1,1,1.000000,1,42,14,1500
bug-visbug21,with_roads,default_large2,531,775,1,248.181000,1,1,1.166667,1,14,6,1500
bug-visbug21,with_roads,default_large2,119,553,1,874.535000,1,1,2.428571,0,102,37,1500
bug-visbug21,with_roads,default_large2,65,752,1,947.304000,1,1,2.020833,0,97,36,1500
bug-visbug21,with_roads,default_large2,961,644,1,1773.040000,1,1,2.066667,0,155,59,1500
bug-visbug21,with_roads,default_large2,141,514,1,992.148000,1,1,1.941176,0,99,40,1500
bug-visbug21,with_roads,default_large2,1371,750,1,1109.364000,1,1,1.520000,1,114,39,1500
bug-visbug21,with_roads,default_large2,517,1198,1,1164.716000,1,1,1.403846,0,73,31,1500
bug-visbug21,with_roads,default_large2,950,1097,1,2237.422000,1,1,1.949495,1,193,70,1500
bug-visbug21,with_roads,default_large2,312,635,1,1120.349000,1,1,4.354839,0,135,54,1500
bug-visbug21,with_roads,default_large2,303,593,1,1389.949000,1,1,2.266667,1,170,63,1500
bug-visbug22,with_roads,default_large2,238,51,1,1472.289000,1,1,1.661290,0,103,37,1500
bug-visbug22,with_roads,default_large2,659,587,1,2874.491000,1,1,1.623188,1,112,45,1500
bug-visbug22,with_roads,default_large2,541,303,1,3246.034000,1,1,1.717949,0,134,57,1500
bug-visbug22,with_roads,default_large2,218,1306,1,891.371000,1,1,1.032258,1,64,22,1500
bug-visbug22,with_roads,default_large2,184,1443,1,1079.304000,1,1,1.229508,1,75,25,1500
bug-visbug22,with_roads,default_large2,1008,65,1,897.811000,1,1,1.222222,1,55,19,1500
bug-visbug22,with_roads,default_large2,61,197,1,1451.063000,1,1,1.317073,0,108,36,1500
bug-visbug22,with_roads,default_large2,529,562,1,943.886000,1,1,2.142857,1,45,17,1500
bug-visbug22,with_roads,default_large2,1212,1466,1,2777.457000,1,1,3.000000,0,99,34,1500
bug-visbug22,with_roads,default_large2,54,1351,1,1044.530000,1,1,1.238095,0,78,26,1500
bug-visbug22,with_roads,default_large2,483,1306,1,1383.598000,1,1,1.220588,1,83,29,1500
bug-visbug22,with_roads,default_large2,1003,533,1,1414.314000,1,1,1.312500,1,84,30,1500
bug-visbug22,with_roads,default_large2,1073,1440,1,701.325000,1,1,1.176471,1,60,20,1500
bug-visbug22,with_roads,default_large2,667,13,1,1071.829000,1,1,1.727273,0,38,17,1500
bug-visbug22,with_roads,default_large2,365,1009,1,504.610000,1,1,1.057143,1,37,13,1500
bug-visbug22,with_roads,default_large2,815,667,1,16.734000,1,1,1.000000,1,9,3,1500
bug-visbug22,with_roads,default_large2,354,522,1,1886.723000,1,1,2.125000,0,68,29,1500
bug-visbug22,with_roads,default_large2,805,218,1,1746.218000,1,1,1.260000,0,63,24,1500
bug-visbug22,with_roads,default_large2,195,912,1,2287.112000,1,1,2.000000,1,172,59,1500
bug-visbug22,with_roads,default_large2,204,863,1,1537.784000,1,1,2.756757,0,102,39,1500
bug-visbug22,with_roads,default_large2,825,1470,1,290.007000,1,1,1.000000,1,39,13,1500
bug-visbug22,with_roads,default_large2,634,92,1,274.851000,1,1,1.090909,1,36,12,1500
bug-visbug22,with_roads,default_large2,1098,1288,1,217.546000,1,1,1.000000,1,30,10,1500
bug-visbug22,with_roads,default_large2,270,909,1,363.910000,1,1,1.181818,1,52,18,1500
bug-visbug22,with_roads,default_large2,167,1327,1,1711.218000,1,1,2.164179,0,145,52,1500
bug-visbug22,with_roads,default_large2,700,868,1,436.394000,1,1,1.000000,1,54,18,1500
bug-visbug22,with_roads,default_large2,1400,469,1,713.071000,1,1,1.000000,1,57,19,1500
bug-visbug22,with_roads,default_large2,148,97,1,6.914000,1,1,1.000000,1,3,1,1500
bug-visbug22,with_roads,default_large2,550,692,1,3233.225000,1,1,2.575000,0,206,78,1500
bug-visbug22,with_roads,default_large2,169,562,1,204.638000,1,1,1.000000,1,22,8,1500
bug-visbug22,with_roads,default_large2,215,912,1,275.781000,1,1,1.176471,1,40,14,1500
bug-visbug22,with_roads,default_large2,667,1085,1,515.034000,1,1,1.758621,0,51,21,1500
bug-visbug22,with_roads,default_large2,879,393,1,522.807000,1,1,1.196078,1,61,23,1500
