algo,scenario,map,start,time_us,exact,worst_ratio
bfs,no_roads,ladder_4_ladder,315,255.047000,1,1.000000
bfs,no_roads,ladder_4_ladder,202,249.332000,1,1.000000
bfs,no_roads,ladder_4_ladder,1037,261.650000,1,1.000000
bfs,no_roads,ladder_4_ladder,133,249.625000,1,1.000000
bfs-alloc,no_roads,ladder_4_ladder,897,250.992000,1,1.000000
bfs-alloc,no_roads,ladder_4_ladder,150,246.991000,1,1.000000
bfs-alloc,no_roads,ladder_4_ladder,31,245.219000,1,1.000000
bfs-alloc,no_roads,ladder_4_ladder,1056,247.939000,1,1.000000
bfs-alloc,no_roads,ladder_4_ladder,400,246.421000,1,1.000000
bfs-alloc,no_roads,ladder_4_ladder,360,243.295000,1,1.000000
bfs-alloc,no_roads,ladder_4_ladder,315,244.790000,1,1.000000
bfs-alloc,no_roads,ladder_4_ladder,202,243.914000,1,1.000000
bfs-alloc,no_roads,ladder_4_ladder,1037,245.654000,1,1.000000
bfs-alloc,no_roads,ladder_4_ladder,133,246.963000,1,1.000000
bfs-swap,no_roads,ladder_4_ladder,897,251.642000,1,1.000000
bfs-swap,no_roads,ladder_4_ladder,150,238.482000,1,1.000000
bfs-swap,no_roads,ladder_4_ladder,31,243.852000,1,1.000000
bfs-swap,no_roads,ladder_4_ladder,1056,251.934000,1,1.000000
bfs-swap,no_roads,ladder_4_ladder,400,247.307000,1,1.000000
bfs-swap,no_roads,ladder_4_ladder,360,243.411000,1,1.000000
bfs-swap,no_roads,ladder_4_ladder,315,245.190000,1,1.000000
bfs-swap,no_roads,ladder_4_ladder,202,246.071000,1,1.000000
bfs-swap,no_roads,ladder_4_ladder,1037,252.288000,1,1.000000
bfs-swap,no_roads,ladder_4_ladder,133,249.557000,1,1.000000
bfs-unrolled,no_roads,ladder_4_ladder,897,237.983000,1,1.000000
bfs-unrolled,no_roads,ladder_4_ladder,150,237.305000,1,1.000000
bfs-unrolled,no_roads,ladder_4_ladder,31,237.690000,1,1.000000
bfs-unrolled,no_roads,ladder_4_ladder,1056,243.919000,1,1.000000
bfs-unrolled,no_roads,ladder_4_ladder,400,245.805000,1,1.000000
bfs-unrolled,no_roads,ladder_4_ladder,360,304.476000,1,1.000000
bfs-unrolled,no_roads,ladder_4_ladder,315,240.240000,1,1.000000
bfs-unrolled,no_roads,ladder_4_ladder,202,244.240000,1,1.000000
bfs-unrolled,no_roads,ladder_4_ladder,1037,248.505000,1,1.000000
bfs-unrolled,no_roads,ladder_4_ladder,133,245.920000,1,1.000000
bfs,with_roads,ladder_4_ladder,897,262.261000,0,1.205607
bfs,with_roads,ladder_4_ladder,150,256.657000,0,2.294118
bfs,with_roads,ladder_4_ladder,31,247.232000,0,3.000000
bfs,with_roads,ladder_4_ladder,1056,257.276000,0,1.285714
bfs,with_roads,ladder_4_ladder,400,260.924000,0,2.739130
bfs,with_roads,ladder_4_ladder,360,251.658000,0,1.800000
bfs,with_roads,ladder_4_ladder,315,259.211000,0,3.000000
bfs,with_roads,ladder_4_ladder,202,253.319000,0,1.600000
bfs,with_roads,ladder_4_ladder,1037,259.457000,0,1.640000
bfs,with_roads,ladder_4_ladder,133,256.518000,0,2.571429
bfs-alloc,with_roads,ladder_4_ladder,897,248.232000,0,1.205607
bfs-alloc,with_roads,ladder_4_ladder,150,243.783000,0,2.294118
bfs-alloc,with_roads,ladder_4_ladder,31,243.309000,0,3.000000
bfs-alloc,with_roads,ladder_4_ladder,1056,245.848000,0,1.285714
bfs-alloc,with_roads,ladder_4_ladder,400,243.103000,0,2.739130
bfs-alloc,with_roads,ladder_4_ladder,360,242.437000,0,1.800000
bfs-alloc,with_roads,ladder_4_ladder,315,246.531000,0,3.000000
bfs-alloc,with_roads,ladder_4_ladder,202,254.044000,0,1.600000
bfs-alloc,with_roads,ladder_4_ladder,1037,251.667000,0,1.640000
bfs-alloc,with_roads,ladder_4_ladder,133,245.087000,0,2.571429
bfs-swap,with_roads,ladder_4_ladder,897,250.333000,0,1.205607
bfs-swap,with_roads,ladder_4_ladder,150,243.898000,0,2.294118
bfs-swap,with_roads,ladder_4_ladder,31,239.334000,0,3.000000
bfs-swap,with_roads,ladder_4_ladder,1056,249.410000,0,1.285714
bfs-swap,with_roads,ladder_4_ladder,400,247.657000,0,2.739130
bfs-swap,with_roads,ladder_4_ladder,360,250.415000,0,1.800000
bfs-swap,with_roads,ladder_4_ladder,315,252.158000,0,3.000000
bfs-swap,with_roads,ladder_4_ladder,202,247.675000,0,1.600000
bfs-swap,with_roads,ladder_4_ladder,1037,247.548000,0,1.640000
bfs-swap,with_roads,ladder_4_ladder,133,241.118000,0,2.571429
bfs-unrolled,with_roads,ladder_4_ladder,897,249.727000,0,1.205607
bfs-unrolled,with_roads,ladder_4_ladder,150,245.063000,0,2.294118
bfs-unrolled,with_roads,ladder_4_ladder,31,240.069000,0,3.000000
bfs-unrolled,with_roads,ladder_4_ladder,1056,246.515000,0,1.285714
bfs-unrolled,with_roads,ladder_4_ladder,400,243.880000,0,2.739130
bfs-unrolled,with_roads,ladder_4_ladder,360,248.829000,0,1.800000
bfs-unrolled,with_roads,ladder_4_ladder,315,244.138000,0,3.000000
bfs-unrolled,with_roads,ladder_4_ladder,202,241.263000,0,1.600000
bfs-unrolled,with_roads,ladder_4_ladder,1037,243.661000,0,1.640000
bfs-unrolled,with_roads,ladder_4_ladder,133,237.162000,0,2.571429
bfs,no_roads,landscape,796,224.965000,1,1.000000
bfs,no_roads,landscape,114,218.014000,1,1.000000
bfs,no_roads,landscape,25,212.699000,1,1.000000
bfs,no_roads,landscape,314,217.967000,1,1.000000
bfs,no_roads,landscape,278,218.003000,1,1.000000
bfs,no_roads,landscape,249,216.619000,1,1.000000
bfs,no_roads,landscape,143,216.423000,1,1.000000
bfs,no_roads,landscape,896,220.547000,1,1.000000
bfs,no_roads,landscape,104,222.101000,1,1.000000
bfs,no_roads,landscape,834,219.599000,1,1.000000
bfs-alloc,no_roads,landscape,796,215.793000,1,1.000000
bfs-alloc,no_roads,landscape,114,208.831000,1,1.000000
bfs-alloc,no_roads,landscape,25,216.023000,1,1.000000
bfs-alloc,no_roads,landscape,314,214.413000,1,1.000000
bfs-alloc,no_roads,landscape,278,215.580000,1,1.000000
bfs-alloc,no_roads,landscape,249,208.803000,1,1.000000
bfs-alloc,no_roads,landscape,143,221.933000,1,1.000000
bfs-alloc,no_roads,landscape,896,294.965000,1,1.000000
bfs-alloc,no_roads,landscape,104,207.099000,1,1.000000
bfs-alloc,no_roads,landscape,834,208.495000,1,1.000000
bfs-swap,no_roads,landscape,796,213.571000,1,1.000000
bfs-swap,no_roads,landscape,114,209.736000,1,1.000000
bfs-swap,no_roads,landscape,25,210.837000,1,1.000000
bfs-swap,no_roads,landscape,314,251.417000,1,1.000000
bfs-swap,no_roads,landscape,278,224.515000,1,1.000000
bfs-swap,no_roads,landscape,249,209.105000,1,1.000000
bfs-swap,no_roads,landscape,143,208.970000,1,1.000000
bfs-swap,no_roads,landscape,896,211.218000,1,1.000000
bfs-swap,no_roads,landscape,104,208.019000,1,1.000000
bfs-swap,no_roads,landscape,834,209.868000,1,1.000000
bfs-unrolled,no_roads,landscape,796,209.737000,1,1.000000
bfs-unrolled,no_roads,landscape,114,207.804000,1,1.000000
bfs-unrolled,no_roads,landscape,25,205.053000,1,1.000000
bfs-unrolled,no_roads,landscape,314,209.616000,1,1.000000
bfs-unrolled,no_roads,landscape,278,207.037000,1,1.000000
bfs-unrolled,no_roads,landscape,249,211.442000,1,1.000000
bfs-unrolled,no_roads,landscape,143,204.024000,1,1.000000
bfs-unrolled,no_roads,landscape,896,210.662000,1,1.000000
bfs-unrolled,no_roads,landscape,104,205.987000,1,1.000000
bfs-unrolled,no_roads,landscape,834,213.621000,1,1.000000
bfs,with_roads,landscape,796,228.946000,0,1.829268
bfs,with_roads,landscape,114,221.550000,0,1.277778
bfs,with_roads,landscape,25,218.504000,0,1.271186
bfs,with_roads,landscape,314,230.312000,0,1.695652
bfs,with_roads,landscape,278,216.370000,0,2.538462
bfs,with_roads,landscape,249,219.683000,0,2.250000
bfs,with_roads,landscape,143,215.953000,0,1.294118
bfs,with_roads,landscape,896,213.919000,0,1.477612
bfs,with_roads,landscape,104,213.352000,0,1.545455
bfs,with_roads,landscape,834,214.737000,0,1.524590
bfs-alloc,with_roads,landscape,796,216.057000,0,1.829268
bfs-alloc,with_roads,landscape,114,211.793000,0,1.277778
bfs-alloc,with_roads,landscape,25,209.674000,0,1.271186
bfs-alloc,with_roads,landscape,314,210.355000,0,1.695652
bfs-alloc,with_roads,landscape,278,209.901000,0,2.538462
bfs-alloc,with_roads,landscape,249,211.553000,0,2.250000
bfs-alloc,with_roads,landscape,143,214.754000,0,1.294118
bfs-alloc,with_roads,landscape,896,212.939000,0,1.477612
bfs-alloc,with_roads,landscape,104,210.345000,0,1.545455
bfs-alloc,with_roads,landscape,834,217.939000,0,1.524590
bfs-swap,with_roads,landscape,796,213.732000,0,1.829268
bfs-swap,with_roads,landscape,114,213.386000,0,1.277778
bfs-swap,with_roads,landscape,25,215.820000,0,1.271186
bfs-swap,with_roads,landscape,314,214.595000,0,1.695652
bfs-swap,with_roads,landscape,278,207.805000,0,2.538462
bfs-swap,with_roads,landscape,249,213.036000,0,2.250000
bfs-swap,with_roads,landscape,143,217.932000,0,1.294118
bfs-swap,with_roads,landscape,896,212.651000,0,1.477612
bfs-swap,with_roads,landscape,104,213.317000,0,1.545455
bfs-swap,with_roads,landscape,834,211.973000,0,1.524590
bfs-unrolled,with_roads,landscape,796,211.318000,0,1.829268
bfs-unrolled,with_roads,landscape,114,207.977000,0,1.277778
bfs-unrolled,with_roads,landscape,25,210.009000,0,1.271186
bfs-unrolled,with_roads,landscape,314,208.697000,0,1.695652
bfs-unrolled,with_roads,landscape,278,215.925000,0,2.538462
bfs-unrolled,with_roads,landscape,249,209.466000,0,2.250000
bfs-unrolled,with_roads,landscape,143,209.302000,0,1.294118
bfs-unrolled,with_roads,landscape,896,211.252000,0,1.477612
bfs-unrolled,with_roads,landscape,104,204.495000,0,1.545455
bfs-unrolled,with_roads,landscape,834,209.244000,0,1.524590
bfs,no_roads,maimai,181,119.124000,1,1.000000
bfs,no_roads,maimai,32,113.958000,1,1.000000
bfs,no_roads,maimai,533,1.583000,1,1.000000
bfs,no_roads,maimai,469,2.149000,1,1.000000
bfs,no_roads,maimai,392,115.371000,1,1.000000
bfs,no_roads,maimai,238,113.665000,1,1.000000
bfs,no_roads,maimai,169,114.197000,1,1.000000
bfs,no_roads,maimai,129,116.632000,1,1.000000
bfs,no_roads,maimai,869,113.430000,1,1.000000
bfs,no_roads,maimai,46,111.602000,1,1.000000
bfs-alloc,no_roads,maimai,181,119.512000,1,1.000000
bfs-alloc,no_roads,maimai,32,111.822000,1,1.000000
bfs-alloc,no_roads,maimai,533,1.558000,1,1.000000
bfs-alloc,no_roads,maimai,469,4.766000,1,1.000000
bfs-alloc,no_roads,maimai,392,111.663000,1,1.000000
bfs-alloc,no_roads,maimai,238,112.841000,1,1.000000
bfs-alloc,no_roads,maimai,169,110.082000,1,1.000000
bfs-alloc,no_roads,maimai,129,109.614000,1,1.000000
bfs-alloc,no_roads,maimai,869,111.736000,1,1.000000
bfs-alloc,no_roads,maimai,46,111.044000,1,1.000000
bfs-swap,no_roads,maimai,181,118.358000,1,1.000000
bfs-swap,no_roads,maimai,32,113.976000,1,1.000000
bfs-swap,no_roads,maimai,533,1.851000,1,1.000000
bfs-swap,no_roads,maimai,469,2.778000,1,1.000000
bfs-swap,no_roads,maimai,392,116.459000,1,1.000000
bfs-swap,no_roads,maimai,238,112.700000,1,1.000000
bfs-swap,no_roads,maimai,169,112.465000,1,1.000000
bfs-swap,no_roads,maimai,129,112.951000,1,1.000000
bfs-swap,no_roads,maimai,869,138.710000,1,1.000000
bfs-swap,no_roads,maimai,46,116.454000,1,1.000000
bfs-unrolled,no_roads,maimai,181,111.151000,1,1.000000
bfs-unrolled,no_roads,maimai,32,109.259000,1,1.000000
bfs-unrolled,no_roads,maimai,533,1.802000,1,1.000000
bfs-unrolled,no_roads,maimai,469,2.376000,1,1.000000
bfs-unrolled,no_roads,maimai,392,112.515000,1,1.000000
bfs-unrolled,no_roads,maimai,238,110.940000,1,1.000000
bfs-unrolled,no_roads,maimai,169,116.893000,1,1.000000
bfs-unrolled,no_roads,maimai,129,110.342000,1,1.000000
bfs-unrolled,no_roads,maimai,869,110.866000,1,1.000000
bfs-unrolled,no_roads,maimai,46,111.452000,1,1.000000
bfs,with_roads,maimai,181,120.265000,0,2.000000
bfs,with_roads,maimai,32,116.808000,0,1.941176
bfs,with_roads,maimai,533,2.911000,1,1.000000
bfs,with_roads,maimai,469,2.293000,1,1.000000
bfs,with_roads,maimai,392,113.101000,0,1.592593
bfs,with_roads,maimai,238,114.047000,0,1.695652
bfs,with_roads,maimai,169,112.755000,0,3.000000
bfs,with_roads,maimai,129,112.352000,0,2.066667
bfs,with_roads,maimai,869,113.809000,0,2.177419
bfs,with_roads,maimai,46,116.989000,0,1.457143
bfs-alloc,with_roads,maimai,181,123.150000,0,2.000000
bfs-alloc,with_roads,maimai,32,111.076000,0,1.941176
bfs-alloc,with_roads,maimai,533,1.683000,1,1.000000
bfs-alloc,with_roads,maimai,469,2.192000,1,1.000000
bfs-alloc,with_roads,maimai,392,112.872000,0,1.592593
bfs-alloc,with_roads,maimai,238,108.606000,0,1.695652
bfs-alloc,with_roads,maimai,169,110.391000,0,3.000000
bfs-alloc,with_roads,maimai,129,111.864000,0,2.066667
bfs-alloc,with_roads,maimai,869,111.908000,0,2.177419
bfs-alloc,with_roads,maimai,46,113.120000,0,1.457143
bfs-swap,with_roads,maimai,181,124.268000,0,2.000000
bfs-swap,with_roads,maimai,32,114.327000,0,1.941176
bfs-swap,with_roads,maimai,533,2.005000,1,1.000000
bfs-swap,with_roads,maimai,469,2.741000,1,1.000000
bfs-swap,with_roads,maimai,392,119.106000,0,1.592593
bfs-swap,with_roads,maimai,238,113.562000,0,1.695652
bfs-swap,with_roads,maimai,169,113.929000,0,3.000000
bfs-swap,with_roads,maimai,129,112.735000,0,2.066667
bfs-swap,with_roads,maimai,869,115.996000,0,2.177419
bfs-swap,with_roads,maimai,46,115.739000,0,1.457143
bfs-unrolled,with_roads,maimai,181,110.579000,0,2.000000
bfs-unrolled,with_roads,maimai,32,114.434000,0,1.941176
bfs-unrolled,with_roads,maimai,533,1.786000,1,1.000000
bfs-unrolled,with_roads,maimai,469,2.712000,1,1.000000
bfs-unrolled,with_roads,maimai,392,110.676000,0,1.592593
bfs-unrolled,with_roads,maimai,238,108.765000,0,1.695652
bfs-unrolled,with_roads,maimai,169,109.859000,0,3.000000
bfs-unrolled,with_roads,maimai,129,110.878000,0,2.066667
bfs-unrolled,with_roads,maimai,869,111.726000,0,2.177419
bfs-unrolled,with_roads,maimai,46,111.958000,0,1.457143
bfs,no_roads,mandelbrot,1578,482.791000,1,1.000000
bfs,no_roads,mandelbrot,280,456.558000,1,1.000000
bfs,no_roads,mandelbrot,55,450.705000,1,1.000000
bfs,no_roads,mandelbrot,1846,462.128000,1,1.000000
bfs,no_roads,mandelbrot,685,473.817000,1,1.000000
bfs,no_roads,mandelbrot,610,469.572000,1,1.000000
bfs,no_roads,mandelbrot,564,462.183000,1,1.000000
bfs,no_roads,mandelbrot,349,472.133000,1,1.000000
bfs,no_roads,mandelbrot,1824,468.412000,1,1.000000
bfs,no_roads,mandelbrot,254,450.936000,1,1.000000
bfs-alloc,no_roads,mandelbrot,1578,457.351000,1,1.000000
bfs-alloc,no_roads,mandelbrot,280,444.225000,1,1.000000
bfs-alloc,no_roads,mandelbrot,55,444.617000,1,1.000000
bfs-alloc,no_roads,mandelbrot,1846,453.538000,1,1.000000
bfs-alloc,no_roads,mandelbrot,685,452.687000,1,1.000000
bfs-alloc,no_roads,mandelbrot,610,445.118000,1,1.000000
bfs-alloc,no_roads,mandelbrot,564,450.427000,1,1.000000
bfs-alloc,no_roads,mandelbrot,349,451.309000,1,1.000000
bfs-alloc,no_roads,mandelbrot,1824,456.187000,1,1.000000
bfs-alloc,no_roads,mandelbrot,254,435.043000,1,1.000000
bfs-swap,no_roads,mandelbrot,1578,457.666000,1,1.000000
bfs-swap,no_roads,mandelbrot,280,434.181000,1,1.000000
bfs-swap,no_roads,mandelbrot,55,443.209000,1,1.000000
bfs-swap,no_roads,mandelbrot,1846,449.352000,1,1.000000
bfs-swap,no_roads,mandelbrot,685,455.078000,1,1.000000
bfs-swap,no_roads,mandelbrot,610,442.572000,1,1.000000
bfs-swap,no_roads,mandelbrot,564,447.514000,1,1.000000
bfs-swap,no_roads,mandelbrot,349,458.819000,1,1.000000
bfs-swap,no_roads,mandelbrot,1824,457.570000,1,1.000000
bfs-swap,no_roads,mandelbrot,254,475.794000,1,1.000000
bfs-unrolled,no_roads,mandelbrot,1578,454.324000,1,1.000000
bfs-unrolled,no_roads,mandelbrot,280,434.383000,1,1.000000
bfs-unrolled,no_roads,mandelbrot,55,440.517000,1,1.000000
bfs-unrolled,no_roads,mandelbrot,1846,468.014000,1,1.000000
bfs-unrolled,no_roads,mandelbrot,685,446.186000,1,1.000000
bfs-unrolled,no_roads,mandelbrot,610,440.713000,1,1.000000
bfs-unrolled,no_roads,mandelbrot,564,456.020000,1,1.000000
bfs-unrolled,no_roads,mandelbrot,349,449.649000,1,1.000000
bfs-unrolled,no_roads,mandelbrot,1824,451.077000,1,1.000000
bfs-unrolled,no_roads,mandelbrot,254,446.223000,1,1.000000
bfs,with_roads,mandelbrot,1578,471.386000,0,1.518519
bfs,with_roads,mandelbrot,280,455.688000,0,1.933333
bfs,with_roads,mandelbrot,55,445.369000,0,3.000000
bfs,with_roads,mandelbrot,1846,464.820000,0,1.378378
bfs,with_roads,mandelbrot,685,453.185000,0,1.700000
bfs,with_roads,mandelbrot,610,454.553000,0,1.636364
bfs,with_roads,mandelbrot,564,449.266000,0,3.000000
bfs,with_roads,mandelbrot,349,455.507000,0,1.411765
bfs,with_roads,mandelbrot,1824,465.205000,0,1.437500
bfs,with_roads,mandelbrot,254,456.998000,0,2.111111
bfs-alloc,with_roads,mandelbrot,1578,452.067000,0,1.518519
bfs-alloc,with_roads,mandelbrot,280,439.978000,0,1.933333
bfs-alloc,with_roads,mandelbrot,55,462.238000,0,3.000000
bfs-alloc,with_roads,mandelbrot,1846,772.270000,0,1.378378
bfs-alloc,with_roads,mandelbrot,685,443.760000,0,1.700000
bfs-alloc,with_roads,mandelbrot,610,439.880000,0,1.636364
bfs-alloc,with_roads,mandelbrot,564,451.362000,0,3.000000
bfs-alloc,with_roads,mandelbrot,349,447.958000,0,1.411765
bfs-alloc,with_roads,mandelbrot,1824,446.556000,0,1.437500
bfs-alloc,with_roads,mandelbrot,254,441.751000,0,2.111111
bfs-swap,with_roads,mandelbrot,1578,456.856000,0,1.518519
bfs-swap,with_roads,mandelbrot,280,441.726000,0,1.933333
bfs-swap,with_roads,mandelbrot,55,446.429000,0,3.000000
bfs-swap,with_roads,mandelbrot,1846,457.011000,0,1.378378
bfs-swap,with_roads,mandelbrot,685,441.710000,0,1.700000
bfs-swap,with_roads,mandelbrot,610,449.975000,0,1.636364
bfs-swap,with_roads,mandelbrot,564,448.627000,0,3.000000
bfs-swap,with_roads,mandelbrot,349,445.565000,0,1.411765
bfs-swap,with_roads,mandelbrot,1824,443.516000,0,1.437500
bfs-swap,with_roads,mandelbrot,254,428.741000,0,2.111111
bfs-unrolled,with_roads,mandelbrot,1578,444.762000,0,1.518519
bfs-unrolled,with_roads,mandelbrot,280,429.595000,0,1.933333
bfs-unrolled,with_roads,mandelbrot,55,428.586000,0,3.000000
bfs-unrolled,with_roads,mandelbrot,1846,443.466000,0,1.378378
bfs-unrolled,with_roads,mandelbrot,685,446.571000,0,1.700000
bfs-unrolled,with_roads,mandelbrot,610,442.745000,0,1.636364
bfs-unrolled,with_roads,mandelbrot,564,425.301000,0,3.000000
bfs-unrolled,with_roads,mandelbrot,349,446.186000,0,1.411765
bfs-unrolled,with_roads,mandelbrot,1824,447.282000,0,1.437500
bfs-unrolled,with_roads,mandelbrot,254,441.010000,0,2.111111
bfs,no_roads,mark_of_the_sun_god,127,161.228000,1,1.000000
bfs,no_roads,mark_of_the_sun_god,25,156.918000,1,1.000000
bfs,no_roads,mark_of_the_sun_god,357,159.795000,1,1.000000
bfs,no_roads,mark_of_the_sun_god,302,164.518000,1,1.000000
bfs,no_roads,mark_of_the_sun_god,268,156.422000,1,1.000000
bfs,no_roads,mark_of_the_sun_god,161,154.974000,1,1.000000
bfs,no_roads,mark_of_the_sun_god,111,158.737000,1,1.000000
bfs,no_roads,mark_of_the_sun_god,96,153.090000,1,1.000000
bfs,no_roads,mark_of_the_sun_god,551,152.453000,1,1.000000
bfs,no_roads,mark_of_the_sun_god,32,154.750000,1,1.000000
bfs-alloc,no_roads,mark_of_the_sun_god,127,156.938000,1,1.000000
bfs-alloc,no_roads,mark_of_the_sun_god,25,149.642000,1,1.000000
bfs-alloc,no_roads,mark_of_the_sun_god,357,151.831000,1,1.000000
bfs-alloc,no_roads,mark_of_the_sun_god,302,150.382000,1,1.000000
bfs-alloc,no_roads,mark_of_the_sun_god,268,150.097000,1,1.000000
bfs-alloc,no_roads,mark_of_the_sun_god,161,149.842000,1,1.000000
bfs-alloc,no_roads,mark_of_the_sun_god,111,152.998000,1,1.000000
bfs-alloc,no_roads,mark_of_the_sun_god,96,150.674000,1,1.000000
bfs-alloc,no_roads,mark_of_the_sun_god,551,151.114000,1,1.000000
bfs-alloc,no_roads,mark_of_the_sun_god,32,155.724000,1,1.000000
bfs-swap,no_roads,mark_of_the_sun_god,127,161.966000,1,1.000000
bfs-swap,no_roads,mark_of_the_sun_god,25,161.737000,1,1.000000
bfs-swap,no_roads,mark_of_the_sun_god,357,158.629000,1,1.000000
bfs-swap,no_roads,mark_of_the_sun_god,302,151.922000,1,1.000000
bfs-swap,no_roads,mark_of_the_sun_god,268,153.241000,1,1.000000
bfs-swap,no_roads,mark_of_the_sun_god,161,155.104000,1,1.000000
bfs-swap,no_roads,mark_of_the_sun_god,111,154.554000,1,1.000000
bfs-swap,no_roads,mark_of_the_sun_god,96,159.565000,1,1.000000
bfs-swap,no_roads,mark_of_the_sun_god,551,156.566000,1,1.000000
bfs-swap,no_roads,mark_of_the_sun_god,32,166.760000,1,1.000000
bfs-unrolled,no_roads,mark_of_the_sun_god,127,152.763000,1,1.000000
bfs-unrolled,no_roads,mark_of_the_sun_god,25,151.614000,1,1.000000
bfs-unrolled,no_roads,mark_of_the_sun_god,357,155.809000,1,1.000000
bfs-unrolled,no_roads,mark_of_the_sun_god,302,148.503000,1,1.000000
bfs-unrolled,no_roads,mark_of_the_sun_god,268,147.500000,1,1.000000
bfs-unrolled,no_roads,mark_of_the_sun_god,161,155.861000,1,1.000000
bfs-unrolled,no_roads,mark_of_the_sun_god,111,150.850000,1,1.000000
bfs-unrolled,no_roads,mark_of_the_sun_god,96,150.062000,1,1.000000
bfs-unrolled,no_roads,mark_of_the_sun_god,551,152.130000,1,1.000000
bfs-unrolled,no_roads,mark_of_the_sun_god,32,149.713000,1,1.000000
bfs,with_roads,mark_of_the_sun_god,127,162.140000,0,1.425000
bfs,with_roads,mark_of_the_sun_god,25,154.707000,0,1.395349
bfs,with_roads,mark_of_the_sun_god,357,157.790000,0,2.023256
bfs,with_roads,mark_of_the_sun_god,302,156.149000,0,2.270270
bfs,with_roads,mark_of_the_sun_god,268,153.640000,0,3.000000
bfs,with_roads,mark_of_the_sun_god,161,156.118000,0,2.307692
bfs,with_roads,mark_of_the_sun_god,111,156.472000,0,2.062500
bfs,with_roads,mark_of_the_sun_god,96,154.569000,0,1.523077
bfs,with_roads,mark_of_the_sun_god,551,154.520000,0,1.448276
bfs,with_roads,mark_of_the_sun_god,32,158.074000,0,2.142857
bfs-alloc,with_roads,mark_of_the_sun_god,127,154.592000,0,1.425000
bfs-alloc,with_roads,mark_of_the_sun_god,25,152.409000,0,1.395349
bfs-alloc,with_roads,mark_of_the_sun_god,357,157.336000,0,2.023256
bfs-alloc,with_roads,mark_of_the_sun_god,302,154.199000,0,2.270270
bfs-alloc,with_roads,mark_of_the_sun_god,268,152.743000,0,3.000000
bfs-alloc,with_roads,mark_of_the_sun_god,161,157.730000,0,2.307692
bfs-alloc,with_roads,mark_of_the_sun_god,111,151.066000,0,2.062500
bfs-alloc,with_roads,mark_of_the_sun_god,96,150.875000,0,1.523077
bfs-alloc,with_roads,mark_of_the_sun_god,551,155.126000,0,1.448276
bfs-alloc,with_roads,mark_of_the_sun_god,32,154.131000,0,2.142857
bfs-swap,with_roads,mark_of_the_sun_god,127,159.871000,0,1.425000
bfs-swap,with_roads,mark_of_the_sun_god,25,160.475000,0,1.395349
bfs-swap,with_roads,mark_of_the_sun_god,357,156.673000,0,2.023256
bfs-swap,with_roads,mark_of_the_sun_god,302,154.928000,0,2.270270
bfs-swap,with_roads,mark_of_the_sun_god,268,154.944000,0,3.000000
bfs-swap,with_roads,mark_of_the_sun_god,161,153.644000,0,2.307692
bfs-swap,with_roads,mark_of_the_sun_god,111,150.523000,0,2.062500
bfs-swap,with_roads,mark_of_the_sun_god,96,157.249000,0,1.523077
bfs-swap,with_roads,mark_of_the_sun_god,551,154.746000,0,1.448276
bfs-swap,with_roads,mark_of_the_sun_god,32,153.780000,0,2.142857
bfs-unrolled,with_roads,mark_of_the_sun_god,127,162.467000,0,1.425000
bfs-unrolled,with_roads,mark_of_the_sun_god,25,151.840000,0,1.395349
bfs-unrolled,with_roads,mark_of_the_sun_god,357,151.463000,0,2.023256
bfs-unrolled,with_roads,mark_of_the_sun_god,302,157.757000,0,2.270270
bfs-unrolled,with_roads,mark_of_the_sun_god,268,148.622000,0,3.000000
bfs-unrolled,with_roads,mark_of_the_sun_god,161,150.509000,0,2.307692
bfs-unrolled,with_roads,mark_of_the_sun_god,111,155.229000,0,2.062500
bfs-unrolled,with_roads,mark_of_the_sun_god,96,160.406000,0,1.523077
bfs-unrolled,with_roads,mark_of_the_sun_god,551,158.794000,0,1.448276
bfs-unrolled,with_roads,mark_of_the_sun_god,32,156.182000,0,2.142857
bfs,no_roads,market_stand,104,74.407000,1,1.000000
bfs,no_roads,market_stand,16,72.680000,1,1.000000
bfs,no_roads,market_stand,226,78.068000,1,1.000000
bfs,no_roads,market_stand,195,71.537000,1,1.000000
bfs,no_roads,market_stand,184,71.503000,1,1.000000
bfs,no_roads,market_stand,121,72.855000,1,1.000000
bfs,no_roads,market_stand,93,70.701000,1,1.000000
bfs,no_roads,market_stand,85,68.929000,1,1.000000
bfs,no_roads,market_stand,352,74.352000,1,1.000000
bfs,no_roads,market_stand,24,70.147000,1,1.000000
bfs-alloc,no_roads,market_stand,104,71.761000,1,1.000000
bfs-alloc,no_roads,market_stand,16,70.762000,1,1.000000
bfs-alloc,no_roads,market_stand,226,71.003000,1,1.000000
bfs-alloc,no_roads,market_stand,195,68.877000,1,1.000000
bfs-alloc,no_roads,market_stand,184,69.141000,1,1.000000
bfs-alloc,no_roads,market_stand,121,71.151000,1,1.000000
bfs-alloc,no_roads,market_stand,93,68.653000,1,1.000000
bfs-alloc,no_roads,market_stand,85,68.257000,1,1.000000
bfs-alloc,no_roads,market_stand,352,70.434000,1,1.000000
bfs-alloc,no_roads,market_stand,24,68.371000,1,1.000000
bfs-swap,no_roads,market_stand,104,74.858000,1,1.000000
bfs-swap,no_roads,market_stand,16,72.377000,1,1.000000
bfs-swap,no_roads,market_stand,226,72.168000,1,1.000000
bfs-swap,no_roads,market_stand,195,69.450000,1,1.000000
bfs-swap,no_roads,market_stand,184,69.853000,1,1.000000
