map,tech,time_us,optimality,optimal_cost,n_roads
git_branches,dial_exact,578.5,1.0,182,88
git_branches,dial_exact,87.3,1.0,86,88
git_branches,dial_exact,433.3,1.0,206,88
git_branches,dial_exact,265.8,1.0,131,88
git_branches,dial_exact,213.4,1.0,252,88
git_branches,dial_exact,13.6,1.0,11,88
git_branches,dial_exact,614.6,1.0,211,88
git_branches,dial_exact,261.4,1.0,63,88
git_branches,dial_exact,436.5,1.0,117,88
git_branches,dial_exact,814.8,1.0,302,88
git_branches,dial_exact,722.4,1.0,242,88
git_branches,dial_exact,244.7,1.0,68,88
git_branches,dial_exact,448.4,1.0,130,88
git_branches,dial_exact,177.6,1.0,49,88
git_branches,dial_exact,274.8,1.0,95,88
git_branches,dial_exact,212.1,1.0,62,88
git_branches,dial_exact,394.1,1.0,86,88
git_branches,dial_exact,96.9,1.0,82,88
git_branches,dial_exact,246.7,1.0,66,88
git_branches,dial_exact,15.9,1.0,11,88
git_branches,dial_exact,307.8,1.0,70,88
git_branches,dial_exact,137.1,1.0,32,88
git_branches,dial_exact,154.0,1.0,74,88
git_branches,dial_exact,901.7,1.0,368,88
git_branches,dial_exact,150.4,1.0,68,88
git_branches,dial_exact,464.3,1.0,246,88
git_branches,dial_exact,833.7,1.0,361,88
git_branches,dial_exact,215.1,1.0,101,88
git_branches,dial_exact,95.8,1.0,39,88
git_branches,dial_exact,444.6,1.0,223,88
git_branches,dial_exact,373.3,1.0,234,88
git_branches,dial_exact,96.5,1.0,50,88
git_branches,dial_exact,782.1,1.0,275,88
git_branches,dial_exact,205.6,1.0,80,88
git_branches,dial_exact,217.1,1.0,56,88
git_branches,dial_exact,140.9,1.0,52,88
git_branches,dial_exact,775.5,1.0,346,88
git_branches,dial_exact,62.2,1.0,51,88
git_branches,dial_exact,858.2,1.0,296,88
git_branches,dial_exact,466.5,1.0,135,88
git_branches,dial_exact,360.5,1.0,110,88
git_branches,dial_exact,588.8,1.0,203,88
git_branches,dial_exact,593.3,1.0,166,88
git_branches,dial_exact,78.6,1.0,38,88
git_branches,dial_exact,322.1,1.0,217,88
git_branches,dial_exact,82.6,1.0,44,88
git_branches,dial_exact,293.6,1.0,210,88
git_branches,dial_exact,148.3,1.0,58,88
git_branches,dial_exact,292.9,1.0,104,88
git_branches,dial_exact,535.0,1.0,134,88
git_branches,dial_exact,38.3,1.0,30,88
git_branches,dial_exact,521.7,1.0,135,88
git_branches,dial_exact,474.8,1.0,113,88
git_branches,dial_exact,297.8,1.0,158,88
git_branches,dial_exact,286.9,1.0,72,88
git_branches,dial_exact,243.9,1.0,166,88
git_branches,dial_exact,322.7,1.0,245,88
git_branches,dial_exact,63.1,1.0,84,88
git_branches,dial_exact,353.9,1.0,268,88
git_branches,dial_exact,654.8,1.0,218,88
git_branches,dial_exact,253.4,1.0,77,88
git_branches,dial_exact,148.5,1.0,48,88
git_branches,dial_exact,477.8,1.0,129,88
git_branches,dial_exact,375.9,1.0,88,88
git_branches,dial_exact,180.2,1.0,40,88
git_branches,dial_exact,115.3,1.0,41,88
git_branches,dial_exact,783.3,1.0,278,88
git_branches,dial_exact,152.0,1.0,53,88
git_branches,dial_exact,111.1,1.0,103,88
git_branches,dial_exact,437.0,1.0,147,88
git_branches,dial_exact,807.6,1.0,286,88
git_branches,dial_exact,650.6,1.0,247,88
git_branches,dial_exact,177.3,1.0,61,88
git_branches,dial_exact,115.2,1.0,41,88
git_branches,dial_exact,289.7,1.0,72,88
git_branches,dial_exact,77.6,1.0,84,88
git_branches,dial_exact,804.4,1.0,286,88
git_branches,dial_exact,220.4,1.0,149,88
git_branches,dial_exact,102.8,1.0,27,88
git_branches,dial_exact,335.3,1.0,191,88
git_branches,dial_exact,397.0,1.0,78,88
git_branches,dial_exact,476.7,1.0,124,88
git_branches,dial_exact,164.2,1.0,169,88
git_branches,dial_exact,299.8,1.0,93,88
git_branches,dial_exact,317.6,1.0,215,88
git_branches,dial_exact,474.2,1.0,211,88
git_branches,dial_exact,372.9,1.0,119,88
git_branches,dial_exact,158.9,1.0,129,88
git_branches,dial_exact,147.8,1.0,66,88
git_branches,dial_exact,50.9,1.0,31,88
git_branches,dial_exact,595.0,1.0,377,88
git_branches,dial_exact,624.4,1.0,206,88
git_branches,dial_exact,616.6,1.0,247,88
git_branches,dial_exact,213.1,1.0,144,88
git_branches,astar_heap,79.6,1.0,43,88
git_branches,astar_heap,940.5,1.0,277,88
git_branches,astar_heap,637.7,1.0,176,88
git_branches,astar_heap,184.4,1.0,148,88
git_branches,astar_heap,422.4,1.0,112,88
git_branches,astar_heap,272.7,1.0,188,88
git_branches,astar_heap,808.9,1.0,182,88
git_branches,astar_heap,67.8,1.0,86,88
git_branches,astar_heap,324.1,1.0,206,88
git_branches,astar_heap,342.7,1.0,131,88
git_branches,astar_heap,217.7,1.0,252,88
git_branches,astar_heap,5.7,1.0,11,88
git_branches,astar_heap,641.7,1.0,211,88
git_branches,astar_heap,198.7,1.0,63,88
git_branches,astar_heap,386.0,1.0,117,88
git_branches,astar_heap,1042.3,1.0,302,88
git_branches,astar_heap,883.5,1.0,242,88
git_branches,astar_heap,172.4,1.0,68,88
git_branches,astar_heap,411.6,1.0,130,88
git_branches,astar_heap,144.1,1.0,49,88
git_branches,astar_heap,187.1,1.0,95,88
git_branches,astar_heap,175.8,1.0,62,88
git_branches,astar_heap,289.7,1.0,86,88
git_branches,astar_heap,86.8,1.0,82,88
git_branches,astar_heap,66.3,1.0,66,88
git_branches,astar_heap,4.4,1.0,11,88
git_branches,astar_heap,187.2,1.0,70,88
git_branches,astar_heap,50.5,1.0,32,88
git_branches,astar_heap,79.0,1.0,74,88
git_branches,astar_heap,1119.8,1.0,368,88
git_branches,astar_heap,120.5,1.0,68,88
git_branches,astar_heap,516.0,1.0,246,88
git_branches,astar_heap,1155.4,1.0,361,88
git_branches,astar_heap,215.4,1.0,101,88
git_branches,astar_heap,77.1,1.0,39,88
git_branches,astar_heap,403.8,1.0,223,88
git_branches,astar_heap,345.6,1.0,234,88
git_branches,astar_heap,58.7,1.0,50,88
git_branches,astar_heap,900.0,1.0,275,88
git_branches,astar_heap,145.5,1.0,80,88
git_branches,astar_heap,137.7,1.0,56,88
git_branches,astar_heap,94.5,1.0,52,88
git_branches,astar_heap,962.3,1.0,346,88
git_branches,astar_heap,62.7,1.0,51,88
git_branches,astar_heap,967.2,1.0,296,88
git_branches,astar_heap,432.6,1.0,135,88
git_branches,astar_heap,203.8,1.0,110,88
git_branches,astar_heap,704.1,1.0,203,88
git_branches,astar_heap,561.1,1.0,166,88
git_branches,astar_heap,49.4,1.0,38,88
git_branches,astar_heap,437.4,1.0,217,88
git_branches,astar_heap,61.6,1.0,44,88
git_branches,astar_heap,302.4,1.0,210,88
git_branches,astar_heap,101.0,1.0,58,88
git_branches,astar_heap,317.2,1.0,104,88
git_branches,astar_heap,534.5,1.0,134,88
git_branches,astar_heap,40.2,1.0,30,88
git_branches,astar_heap,507.2,1.0,135,88
git_branches,astar_heap,517.4,1.0,113,88
git_branches,astar_heap,269.5,1.0,158,88
git_branches,astar_heap,182.4,1.0,72,88
git_branches,astar_heap,257.7,1.0,166,88
git_branches,astar_heap,269.0,1.0,245,88
git_branches,astar_heap,62.1,1.0,84,88
git_branches,astar_heap,334.7,1.0,268,88
git_branches,astar_heap,831.1,1.0,218,88
git_branches,astar_heap,228.8,1.0,77,88
git_branches,astar_heap,116.3,1.0,48,88
git_branches,astar_heap,496.8,1.0,129,88
git_branches,astar_heap,275.1,1.0,88,88
git_branches,astar_heap,105.8,1.0,40,88
git_branches,astar_heap,53.4,1.0,41,88
git_branches,astar_heap,987.3,1.0,278,88
git_branches,astar_heap,120.7,1.0,53,88
git_branches,astar_heap,72.9,1.0,103,88
git_branches,astar_heap,430.6,1.0,147,88
git_branches,astar_heap,680.2,1.0,286,88
git_branches,astar_heap,780.4,1.0,247,88
git_branches,astar_heap,102.1,1.0,61,88
git_branches,astar_heap,74.6,1.0,41,88
git_branches,astar_heap,209.6,1.0,72,88
git_branches,astar_heap,61.8,1.0,84,88
git_branches,astar_heap,2729.6,1.0,286,88
git_branches,astar_heap,249.6,1.0,149,88
git_branches,astar_heap,30.0,1.0,27,88
git_branches,astar_heap,244.6,1.0,191,88
git_branches,astar_heap,319.8,1.0,78,88
git_branches,astar_heap,365.0,1.0,124,88
git_branches,astar_heap,163.6,1.0,169,88
git_branches,astar_heap,88.9,1.0,93,88
git_branches,astar_heap,542.3,1.0,215,88
git_branches,astar_heap,363.9,1.0,211,88
git_branches,astar_heap,324.4,1.0,119,88
git_branches,astar_heap,125.3,1.0,129,88
git_branches,astar_heap,94.5,1.0,66,88
git_branches,astar_heap,41.7,1.0,31,88
git_branches,astar_heap,547.6,1.0,377,88
git_branches,astar_heap,726.6,1.0,206,88
git_branches,astar_heap,691.2,1.0,247,88
git_branches,astar_heap,201.2,1.0,144,88
git_branches,weighted_3,57.3,1.0,43,88
git_branches,weighted_3,531.2,1.13,277,88
git_branches,weighted_3,191.4,1.0,176,88
git_branches,weighted_3,128.6,1.0,148,88
git_branches,weighted_3,144.6,1.0,112,88
git_branches,weighted_3,194.3,1.0,188,88
git_branches,weighted_3,373.7,1.0,182,88
git_branches,weighted_3,52.3,1.0,86,88
git_branches,weighted_3,155.6,1.0,206,88
git_branches,weighted_3,107.1,1.0,131,88
git_branches,weighted_3,148.2,1.0,252,88
git_branches,weighted_3,6.6,1.0,11,88
git_branches,weighted_3,505.1,1.0,211,88
git_branches,weighted_3,108.0,1.0,63,88
git_branches,weighted_3,211.8,1.0,117,88
git_branches,weighted_3,1042.8,1.0,302,88
git_branches,weighted_3,789.1,1.0,242,88
git_branches,weighted_3,47.4,1.0,68,88
git_branches,weighted_3,306.3,1.0,130,88
git_branches,weighted_3,66.3,1.0,49,88
git_branches,weighted_3,101.4,1.0,95,88
git_branches,weighted_3,66.0,1.0,62,88
git_branches,weighted_3,147.5,1.0,86,88
git_branches,weighted_3,62.7,1.0,82,88
git_branches,weighted_3,82.4,1.0,66,88
git_branches,weighted_3,7.0,1.0,11,88
git_branches,weighted_3,85.7,1.0,70,88
git_branches,weighted_3,30.6,1.0,32,88
git_branches,weighted_3,95.5,1.0,74,88
git_branches,weighted_3,1254.8,1.0,368,88
git_branches,weighted_3,49.5,1.0,68,88
git_branches,weighted_3,257.6,1.0122,246,88
git_branches,weighted_3,387.5,1.0277,361,88
git_branches,weighted_3,125.2,1.0,101,88
git_branches,weighted_3,28.0,1.0256,39,88
git_branches,weighted_3,268.9,1.0,223,88
git_branches,weighted_3,221.5,1.0,234,88
git_branches,weighted_3,37.1,1.0,50,88
git_branches,weighted_3,929.4,1.0,275,88
git_branches,weighted_3,67.8,1.0,80,88
git_branches,weighted_3,64.9,1.0,56,88
git_branches,weighted_3,37.6,1.0,52,88
git_branches,weighted_3,525.9,1.1561,346,88
git_branches,weighted_3,44.4,1.0,51,88
git_branches,weighted_3,913.2,1.0,296,88
git_branches,weighted_3,142.7,1.0,135,88
git_branches,weighted_3,89.9,1.0,110,88
git_branches,weighted_3,453.7,1.0,203,88
git_branches,weighted_3,265.4,1.0,166,88
git_branches,weighted_3,39.2,1.0,38,88
git_branches,weighted_3,314.0,1.0,217,88
git_branches,weighted_3,24.3,1.0,44,88
git_branches,weighted_3,204.2,1.0,210,88
git_branches,weighted_3,44.4,1.0,58,88
git_branches,weighted_3,96.6,1.0,104,88
git_branches,weighted_3,239.0,1.0,134,88
git_branches,weighted_3,15.7,1.0,30,88
git_branches,weighted_3,237.6,1.0,135,88
git_branches,weighted_3,282.7,1.0,113,88
git_branches,weighted_3,131.1,1.0,158,88
git_branches,weighted_3,66.2,1.0,72,88
git_branches,weighted_3,194.2,1.0,166,88
git_branches,weighted_3,190.6,1.0,245,88
git_branches,weighted_3,49.8,1.0,84,88
git_branches,weighted_3,304.3,1.0,268,88
git_branches,weighted_3,674.9,1.0,218,88
git_branches,weighted_3,75.7,1.0,77,88
git_branches,weighted_3,47.1,1.0,48,88
git_branches,weighted_3,218.0,1.0,129,88
git_branches,weighted_3,157.1,1.0,88,88
git_branches,weighted_3,41.6,1.0,40,88
git_branches,weighted_3,26.6,1.0,41,88
git_branches,weighted_3,460.6,1.0,278,88
git_branches,weighted_3,67.6,1.0,53,88
git_branches,weighted_3,31.5,1.0,103,88
git_branches,weighted_3,242.6,1.0,147,88
git_branches,weighted_3,334.7,1.0,286,88
git_branches,weighted_3,450.3,1.0,247,88
git_branches,weighted_3,52.2,1.0,61,88
git_branches,weighted_3,30.7,1.0,41,88
git_branches,weighted_3,113.3,1.0,72,88
git_branches,weighted_3,47.6,1.0,84,88
git_branches,weighted_3,734.0,1.0,286,88
git_branches,weighted_3,118.3,1.0,149,88
git_branches,weighted_3,29.1,1.0,27,88
git_branches,weighted_3,137.4,1.0,191,88
git_branches,weighted_3,141.1,1.0,78,88
git_branches,weighted_3,140.8,1.0,124,88
git_branches,weighted_3,119.9,1.0,169,88
git_branches,weighted_3,86.3,1.0,93,88
git_branches,weighted_3,245.3,1.0,215,88
git_branches,weighted_3,182.1,1.0,211,88
git_branches,weighted_3,190.8,1.0,119,88
git_branches,weighted_3,84.2,1.0,129,88
git_branches,weighted_3,46.7,1.0,66,88
git_branches,weighted_3,19.7,1.0,31,88
git_branches,weighted_3,455.5,1.0133,377,88
git_branches,weighted_3,514.9,1.0,206,88
git_branches,weighted_3,317.0,1.0324,247,88
git_branches,weighted_3,115.0,1.0,144,88
git_branches,weighted_5,13.5,1.0,43,88
git_branches,weighted_5,424.1,1.4404,277,88
git_branches,weighted_5,104.4,1.7955,176,88
git_branches,weighted_5,92.0,1.0,148,88
git_branches,weighted_5,74.5,1.0,112,88
git_branches,weighted_5,165.2,1.0319,188,88
git_branches,weighted_5,209.2,1.1319,182,88
git_branches,weighted_5,60.0,1.0,86,88
git_branches,weighted_5,127.9,1.0,206,88
git_branches,weighted_5,103.4,1.0,131,88
git_branches,weighted_5,130.6,1.0,252,88
git_branches,weighted_5,6.0,1.0,11,88
git_branches,weighted_5,450.3,1.0,211,88
git_branches,weighted_5,32.0,1.0635,63,88
git_branches,weighted_5,53.2,1.0,117,88
git_branches,weighted_5,752.5,1.0,302,88
git_branches,weighted_5,607.3,1.1074,242,88
git_branches,weighted_5,40.9,1.0,68,88
git_branches,weighted_5,329.6,1.0,130,88
git_branches,weighted_5,23.0,1.0,49,88
git_branches,weighted_5,119.0,1.0,95,88
git_branches,weighted_5,30.1,1.0,62,88
git_branches,weighted_5,52.3,1.0814,86,88
git_branches,weighted_5,28.4,1.0,82,88
git_branches,weighted_5,129.1,1.3939,66,88
git_branches,weighted_5,5.3,1.0,11,88
git_branches,weighted_5,37.9,1.0,70,88
git_branches,weighted_5,25.5,1.0,32,88
git_branches,weighted_5,70.6,1.0,74,88
git_branches,weighted_5,1012.9,1.0,368,88
git_branches,weighted_5,59.8,1.0,68,88
git_branches,weighted_5,163.8,1.0122,246,88
git_branches,weighted_5,357.2,1.2493,361,88
git_branches,weighted_5,109.9,1.0,101,88
git_branches,weighted_5,29.4,1.0256,39,88
git_branches,weighted_5,174.5,1.0,223,88
git_branches,weighted_5,116.2,1.0,234,88
git_branches,weighted_5,54.7,1.0,50,88
git_branches,weighted_5,92.3,1.0,275,88
git_branches,weighted_5,25.1,1.0,80,88
git_branches,weighted_5,28.2,2.5,56,88
git_branches,weighted_5,18.8,1.0,52,88
git_branches,weighted_5,450.3,1.1561,346,88
git_branches,weighted_5,14.3,1.0,51,88
git_branches,weighted_5,719.7,1.0,296,88
git_branches,weighted_5,139.8,2.0296,135,88
git_branches,weighted_5,91.7,1.0,110,88
git_branches,weighted_5,270.8,1.0,203,88
git_branches,weighted_5,159.6,1.0,166,88
git_branches,weighted_5,28.7,1.0,38,88
git_branches,weighted_5,156.0,1.0369,217,88
git_branches,weighted_5,21.3,1.0,44,88
git_branches,weighted_5,173.5,1.0,210,88
git_branches,weighted_5,23.9,2.5862,58,88
git_branches,weighted_5,53.7,1.1154,104,88
git_branches,weighted_5,83.1,1.0,134,88
git_branches,weighted_5,9.1,1.0,30,88
git_branches,weighted_5,111.6,1.0,135,88
git_branches,weighted_5,144.4,1.0,113,88
git_branches,weighted_5,124.0,1.0,158,88
git_branches,weighted_5,66.8,2.3056,72,88
git_branches,weighted_5,148.1,1.0,166,88
git_branches,weighted_5,84.2,1.0,245,88
git_branches,weighted_5,35.2,1.0,84,88
git_branches,weighted_5,316.2,1.0896,268,88
git_branches,weighted_5,2138.7,1.1743,218,88
git_branches,weighted_5,50.0,1.0,77,88
git_branches,weighted_5,25.8,1.0,48,88
git_branches,weighted_5,152.0,1.6202,129,88
git_branches,weighted_5,38.2,1.3636,88,88
git_branches,weighted_5,20.3,1.0,40,88
git_branches,weighted_5,33.4,1.0,41,88
git_branches,weighted_5,194.9,1.0,278,88
git_branches,weighted_5,20.1,1.0,53,88
git_branches,weighted_5,22.7,1.0,103,88
git_branches,weighted_5,204.0,1.1633,147,88
git_branches,weighted_5,192.6,1.0,286,88
git_branches,weighted_5,467.4,1.6275,247,88
git_branches,weighted_5,54.4,1.0,61,88
git_branches,weighted_5,12.5,1.0,41,88
git_branches,weighted_5,20.7,1.0,72,88
git_branches,weighted_5,31.6,1.0,84,88
git_branches,weighted_5,644.9,1.0,286,88
git_branches,weighted_5,80.8,1.0,149,88
git_branches,weighted_5,35.8,1.0,27,88
git_branches,weighted_5,123.9,1.0,191,88
git_branches,weighted_5,53.4,1.1026,78,88
git_branches,weighted_5,51.9,1.0,124,88
git_branches,weighted_5,85.1,1.0,169,88
git_branches,weighted_5,134.3,3.1075,93,88
git_branches,weighted_5,158.6,1.0558,215,88
git_branches,weighted_5,151.8,1.0,211,88
git_branches,weighted_5,45.9,1.0,119,88
git_branches,weighted_5,59.7,1.0,129,88
git_branches,weighted_5,51.9,1.0,66,88
git_branches,weighted_5,15.8,1.0,31,88
git_branches,weighted_5,262.7,1.0769,377,88
git_branches,weighted_5,443.7,1.0,206,88
git_branches,weighted_5,135.0,1.0324,247,88
git_branches,weighted_5,68.8,1.0,144,88
mandelbrot,dial_exact,901.2,1.0,102,163
mandelbrot,dial_exact,726.5,1.0,85,163
mandelbrot,dial_exact,921.3,1.0,143,163
mandelbrot,dial_exact,1470.9,1.0,225,163
mandelbrot,dial_exact,1247.0,1.0,177,163
mandelbrot,dial_exact,1047.0,1.0,169,163
mandelbrot,dial_exact,1377.9,1.0,199,163
mandelbrot,dial_exact,1020.6,1.0,132,163
mandelbrot,dial_exact,715.8,1.0,231,163
mandelbrot,dial_exact,941.1,1.0,135,163
mandelbrot,dial_exact,65.4,1.0,42,163
mandelbrot,dial_exact,64.7,1.0,42,163
mandelbrot,dial_exact,1109.7,1.0,271,163
mandelbrot,dial_exact,217.2,1.0,53,163
mandelbrot,dial_exact,890.1,1.0,135,163
mandelbrot,dial_exact,1078.8,1.0,157,163
mandelbrot,dial_exact,1113.3,1.0,144,163
mandelbrot,dial_exact,1477.5,1.0,316,163
mandelbrot,dial_exact,1202.8,1.0,252,163
mandelbrot,dial_exact,774.8,1.0,83,163
mandelbrot,dial_exact,1040.4,1.0,149,163
mandelbrot,dial_exact,388.4,1.0,118,163
mandelbrot,dial_exact,341.6,1.0,121,163
mandelbrot,dial_exact,457.2,1.0,109,163
mandelbrot,dial_exact,766.2,1.0,107,163
mandelbrot,dial_exact,208.7,1.0,42,163
mandelbrot,dial_exact,339.3,1.0,66,163
mandelbrot,dial_exact,225.1,1.0,98,163
mandelbrot,dial_exact,1027.2,1.0,161,163
mandelbrot,dial_exact,444.0,1.0,69,163
mandelbrot,dial_exact,1289.9,1.0,197,163
mandelbrot,dial_exact,255.3,1.0,62,163
mandelbrot,dial_exact,610.6,1.0,168,163
mandelbrot,dial_exact,40.1,1.0,23,163
mandelbrot,dial_exact,870.1,1.0,178,163
mandelbrot,dial_exact,1084.4,1.0,222,163
mandelbrot,dial_exact,469.7,1.0,88,163
mandelbrot,dial_exact,315.4,1.0,122,163
mandelbrot,dial_exact,1163.3,1.0,151,163
mandelbrot,dial_exact,219.0,1.0,73,163
mandelbrot,dial_exact,1442.0,1.0,240,163
mandelbrot,dial_exact,1168.2,1.0,128,163
mandelbrot,dial_exact,1086.5,1.0,154,163
mandelbrot,dial_exact,862.7,1.0,161,163
mandelbrot,dial_exact,1082.5,1.0,280,163
mandelbrot,dial_exact,731.5,1.0,119,163
mandelbrot,dial_exact,813.4,1.0,115,163
mandelbrot,dial_exact,1238.6,1.0,209,163
mandelbrot,dial_exact,208.3,1.0,47,163
mandelbrot,dial_exact,322.8,1.0,127,163
mandelbrot,dial_exact,317.2,1.0,40,163
mandelbrot,dial_exact,845.9,1.0,132,163
mandelbrot,dial_exact,901.6,1.0,137,163
mandelbrot,dial_exact,1399.8,1.0,201,163
mandelbrot,dial_exact,99.4,1.0,51,163
mandelbrot,dial_exact,833.4,1.0,142,163
mandelbrot,dial_exact,345.9,1.0,96,163
mandelbrot,dial_exact,164.9,1.0,49,163
mandelbrot,dial_exact,1282.7,1.0,205,163
mandelbrot,dial_exact,626.1,1.0,133,163
mandelbrot,dial_exact,1037.4,1.0,143,163
mandelbrot,dial_exact,1133.3,1.0,197,163
mandelbrot,dial_exact,527.1,1.0,117,163
mandelbrot,dial_exact,706.8,1.0,118,163
mandelbrot,dial_exact,1182.3,1.0,191,163
mandelbrot,dial_exact,912.8,1.0,133,163
mandelbrot,dial_exact,59.5,1.0,31,163
mandelbrot,dial_exact,435.8,1.0,56,163
mandelbrot,dial_exact,979.6,1.0,152,163
mandelbrot,dial_exact,1035.5,1.0,149,163
mandelbrot,dial_exact,52.8,1.0,21,163
mandelbrot,dial_exact,916.6,1.0,169,163
mandelbrot,dial_exact,429.7,1.0,144,163
mandelbrot,dial_exact,280.9,1.0,88,163
mandelbrot,dial_exact,155.1,1.0,32,163
mandelbrot,dial_exact,419.3,1.0,82,163
mandelbrot,dial_exact,819.9,1.0,109,163
mandelbrot,dial_exact,1153.3,1.0,173,163
mandelbrot,dial_exact,629.3,1.0,95,163
mandelbrot,dial_exact,297.0,1.0,55,163
mandelbrot,dial_exact,867.6,1.0,97,163
mandelbrot,dial_exact,495.4,1.0,72,163
mandelbrot,dial_exact,1488.7,1.0,260,163
mandelbrot,dial_exact,1064.9,1.0,142,163
mandelbrot,dial_exact,1462.7,1.0,253,163
mandelbrot,dial_exact,932.1,1.0,127,163
mandelbrot,dial_exact,1414.5,1.0,249,163
mandelbrot,dial_exact,629.8,1.0,134,163
mandelbrot,dial_exact,181.6,1.0,36,163
mandelbrot,dial_exact,263.4,1.0,145,163
mandelbrot,dial_exact,946.6,1.0,152,163
mandelbrot,dial_exact,777.2,1.0,135,163
mandelbrot,dial_exact,1455.4,1.0,262,163
mandelbrot,dial_exact,1445.9,1.0,223,163
mandelbrot,dial_exact,1064.2,1.0,123,163
mandelbrot,dial_exact,1354.7,1.0,191,163
mandelbrot,dial_exact,337.5,1.0,57,163
mandelbrot,dial_exact,141.4,1.0,45,163
mandelbrot,dial_exact,420.5,1.0,105,163
mandelbrot,dial_exact,187.1,1.0,46,163
mandelbrot,dial_exact,1209.6,1.0,201,163
mandelbrot,dial_exact,765.0,1.0,104,163
mandelbrot,dial_exact,563.3,1.0,165,163
mandelbrot,dial_exact,412.7,1.0,142,163
mandelbrot,dial_exact,1425.4,1.0,240,163
mandelbrot,dial_exact,628.0,1.0,184,163
mandelbrot,dial_exact,127.3,1.0,54,163
mandelbrot,dial_exact,898.0,1.0,134,163
mandelbrot,dial_exact,10.2,1.0,10,163
mandelbrot,dial_exact,883.7,1.0,157,163
mandelbrot,dial_exact,1361.7,1.0,253,163
mandelbrot,dial_exact,259.3,1.0,48,163
mandelbrot,dial_exact,261.1,1.0,85,163
mandelbrot,dial_exact,36.7,1.0,17,163
mandelbrot,dial_exact,53.3,1.0,42,163
mandelbrot,dial_exact,398.6,1.0,154,163
mandelbrot,dial_exact,123.5,1.0,29,163
mandelbrot,dial_exact,361.4,1.0,49,163
mandelbrot,dial_exact,671.3,1.0,98,163
mandelbrot,dial_exact,1414.7,1.0,237,163
mandelbrot,dial_exact,69.6,1.0,49,163
mandelbrot,dial_exact,532.7,1.0,88,163
mandelbrot,dial_exact,1239.9,1.0,174,163
mandelbrot,dial_exact,406.8,1.0,57,163
mandelbrot,dial_exact,1102.3,1.0,162,163
mandelbrot,dial_exact,1420.0,1.0,222,163
mandelbrot,dial_exact,577.2,1.0,83,163
mandelbrot,dial_exact,1100.6,1.0,131,163
mandelbrot,dial_exact,1225.7,1.0,155,163
mandelbrot,dial_exact,575.7,1.0,185,163
mandelbrot,dial_exact,524.6,1.0,138,163
mandelbrot,dial_exact,1065.4,1.0,158,163
mandelbrot,dial_exact,243.9,1.0,120,163
mandelbrot,dial_exact,1259.9,1.0,259,163
mandelbrot,dial_exact,995.7,1.0,165,163
mandelbrot,dial_exact,783.6,1.0,79,163
mandelbrot,dial_exact,383.9,1.0,80,163
mandelbrot,dial_exact,517.6,1.0,102,163
mandelbrot,dial_exact,290.3,1.0,56,163
mandelbrot,dial_exact,767.2,1.0,140,163
mandelbrot,dial_exact,1245.8,1.0,225,163
mandelbrot,dial_exact,1055.2,1.0,124,163
mandelbrot,dial_exact,974.3,1.0,135,163
mandelbrot,dial_exact,736.9,1.0,93,163
mandelbrot,dial_exact,613.1,1.0,114,163
mandelbrot,dial_exact,871.6,1.0,133,163
mandelbrot,dial_exact,951.5,1.0,102,163
mandelbrot,dial_exact,1171.1,1.0,159,163
mandelbrot,dial_exact,608.0,1.0,208,163
mandelbrot,dial_exact,152.2,1.0,31,163
mandelbrot,dial_exact,1317.8,1.0,165,163
mandelbrot,dial_exact,739.4,1.0,239,163
mandelbrot,dial_exact,56.6,1.0,31,163
mandelbrot,dial_exact,1224.2,1.0,189,163
mandelbrot,dial_exact,99.0,1.0,44,163
mandelbrot,dial_exact,1437.4,1.0,250,163
mandelbrot,dial_exact,451.5,1.0,62,163
mandelbrot,dial_exact,1296.2,1.0,228,163
mandelbrot,dial_exact,1004.2,1.0,223,163
mandelbrot,dial_exact,226.4,1.0,84,163
mandelbrot,dial_exact,1188.7,1.0,185,163
mandelbrot,dial_exact,1360.8,1.0,219,163
mandelbrot,dial_exact,577.3,1.0,69,163
mandelbrot,dial_exact,899.6,1.0,151,163
mandelbrot,dial_exact,582.5,1.0,95,163
mandelbrot,dial_exact,426.4,1.0,97,163
mandelbrot,dial_exact,475.1,1.0,117,163
mandelbrot,dial_exact,906.4,1.0,101,163
mandelbrot,dial_exact,559.3,1.0,176,163
mandelbrot,dial_exact,252.6,1.0,85,163
mandelbrot,dial_exact,821.5,1.0,103,163
mandelbrot,dial_exact,1342.0,1.0,228,163
mandelbrot,dial_exact,321.3,1.0,61,163
mandelbrot,dial_exact,1399.4,1.0,182,163
mandelbrot,dial_exact,487.4,1.0,87,163
mandelbrot,dial_exact,1040.1,1.0,133,163
mandelbrot,dial_exact,135.5,1.0,28,163
mandelbrot,dial_exact,1201.1,1.0,232,163
mandelbrot,dial_exact,684.8,1.0,103,163
mandelbrot,dial_exact,871.0,1.0,110,163
mandelbrot,dial_exact,34.6,1.0,17,163
mandelbrot,astar_heap,665.2,1.0,102,163
mandelbrot,astar_heap,244.8,1.0,85,163
mandelbrot,astar_heap,727.1,1.0,143,163
mandelbrot,astar_heap,1860.5,1.0,225,163
mandelbrot,astar_heap,1541.9,1.0,177,163
mandelbrot,astar_heap,975.8,1.0,169,163
mandelbrot,astar_heap,1835.0,1.0,199,163
mandelbrot,astar_heap,692.8,1.0,132,163
mandelbrot,astar_heap,670.5,1.0,231,163
mandelbrot,astar_heap,717.9,1.0,135,163
mandelbrot,astar_heap,42.6,1.0,42,163
