algo,scenario,map,si,gi,time_us,reachable,reached_goal,opt_ratio,first_move_correct
astar bucket cheb w=1,no_roads,default_medium1,770,481,836.2,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,673,66,1223.8,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,429,425,89.7,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,673,530,201.6,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,595,287,328.0,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,621,11,1171.7,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,770,819,327.7,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,122,777,1631.4,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,603,852,402.2,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,303,871,896.4,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,726,382,829.8,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,119,331,1529.0,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,494,175,809.1,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,514,3,927.2,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,820,817,52.8,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,299,565,210.1,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,864,197,897.8,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,572,113,1051.9,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,709,336,624.7,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,724,572,86.3,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,689,224,561.2,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,168,417,265.4,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,864,179,837.7,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,606,881,240.5,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,597,0,1398.4,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,676,364,466.4,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,552,19,1228.9,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,119,406,506.7,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,346,274,507.4,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,59,275,815.5,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,640,83,1302.2,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,91,832,1082.8,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,549,71,782.2,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,862,599,282.1,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,868,138,857.0,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,142,748,899.9,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,537,617,352.8,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,183,301,75.7,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,594,687,45.8,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,482,238,1432.5,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,606,857,355.7,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,830,785,489.9,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,226,810,1203.8,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,351,450,1385.5,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,761,737,163.6,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,417,498,275.6,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,582,512,350.8,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,133,282,118.1,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,254,66,243.7,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,380,21,474.4,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,664,622,716.5,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,259,664,1346.6,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,249,7,254.7,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,73,804,1491.1,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,716,60,1756.0,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,258,70,490.9,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,32,371,322.5,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,73,579,794.0,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,272,316,644.0,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,759,549,188.5,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,241,606,346.8,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,146,821,1034.8,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,644,650,165.4,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,535,277,982.5,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,887,535,316.8,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,458,212,262.3,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,100,103,53.1,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,747,490,625.2,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,396,482,86.1,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,469,529,27.5,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,829,55,1418.5,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,763,741,299.7,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,733,104,1277.6,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,63,454,360.7,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,828,381,623.0,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,116,283,328.9,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,216,212,66.4,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,603,509,1556.1,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,154,481,329.3,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,204,316,310.7,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,523,284,347.5,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,80,503,558.2,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,618,104,990.7,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,51,739,1160.3,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,607,15,1146.2,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,99,855,1417.4,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,271,184,72.4,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,458,549,53.0,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,544,240,298.3,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,452,60,503.3,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,182,423,188.8,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,2,441,572.4,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,301,886,793.1,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,887,515,350.1,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,323,482,1365.4,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,792,831,303.8,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,886,624,288.4,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,750,816,106.7,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,550,170,732.2,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,212,334,81.5,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,245,59,1154.0,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,654,836,132.1,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,609,63,908.9,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,849,353,670.3,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,58,51,109.0,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,660,540,71.4,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,567,597,14.2,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,175,58,72.6,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,573,85,1149.9,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,208,71,582.7,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,672,70,1268.9,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,765,269,804.1,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,455,132,428.9,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,643,281,600.0,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,653,671,524.7,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,40,703,1378.1,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,86,478,303.7,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,746,659,40.1,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,638,589,732.5,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,355,297,50.7,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,230,759,1080.4,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,814,353,767.4,1,1,1.000000,1
astar bucket cheb w=1,no_roads,default_medium1,273,301,35.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,724,119,398.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,25,843,548.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,311,279,22.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,252,153,89.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,838,109,458.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,766,842,287.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,612,93,212.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,667,481,41.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,32,30,21.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,99,246,97.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,262,570,316.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,679,27,463.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,629,224,151.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,814,737,167.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,798,612,31.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,478,249,504.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,509,665,935.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,314,6,78.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,861,177,422.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,793,481,130.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,382,314,149.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,173,242,321.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,865,378,277.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,109,98,156.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,424,103,111.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,401,386,154.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,681,300,304.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,44,830,703.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,520,603,70.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,137,422,226.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,83,620,255.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,331,713,775.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,702,405,369.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,651,216,355.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,801,72,318.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,46,750,351.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,257,875,173.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,327,84,99.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,262,108,48.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,424,314,134.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,514,720,56.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,408,180,234.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,414,397,320.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,236,760,127.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,303,798,98.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,778,735,178.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,74,689,213.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,720,190,215.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,600,829,373.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,279,181,132.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,523,423,267.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,306,725,341.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,783,625,375.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,248,780,259.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,365,870,271.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,878,57,429.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,258,32,206.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,355,452,596.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,304,68,130.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,238,640,213.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,816,354,88.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,239,744,294.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,564,447,31.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,730,519,82.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,158,301,97.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,153,281,67.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,846,629,489.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,605,299,310.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,848,660,67.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,487,659,469.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,450,405,311.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,248,152,40.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,574,558,224.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,97,857,320.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,48,117,145.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,168,711,330.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,177,895,364.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,770,481,360.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,673,66,368.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,429,425,42.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,673,530,58.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,595,287,68.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,621,11,304.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,770,819,141.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,122,777,637.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,603,852,119.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,303,871,339.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,726,382,102.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,119,331,464.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,494,175,215.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,514,3,255.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,820,817,30.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,299,565,88.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,864,197,410.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,572,113,237.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,709,336,143.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,724,572,35.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,689,224,58.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,168,417,59.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,864,179,472.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,606,881,69.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,597,0,359.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,676,364,76.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,552,19,232.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,119,406,225.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,346,274,134.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,59,275,359.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,640,83,290.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,91,832,272.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,549,71,323.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,862,599,142.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,868,138,389.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,142,748,413.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,537,617,123.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,183,301,89.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,594,687,21.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,482,238,598.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,606,857,86.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,830,785,271.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,226,810,231.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,351,450,344.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,761,737,59.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,417,498,109.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,582,512,188.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,133,282,53.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium1,254,66,64.8,1,1,1.000000,1
